Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-29.464,0.391608,0.342512,0.229819,0.264585,0.339626,0.403621,0.239768,0.247913,0.263556,0.233334,0.343454,0.241899,0.24756,0.269146,0.254743,0.370373,0.243915,0.236096,0.274416,0.293326,0.288962,0.31946,0.265736,0.29952,0.3709,0.30671,0.265296,0.214807,0.293053,0.256278,0.311593,0.310205,0.322958,0.300794,0.28948,0.332829,0.284961,0.260439
-28.964,0.37962,0.326822,0.241997,0.26836,0.326209,0.395059,0.228021,0.2545,0.269407,0.235497,0.333748,0.254029,0.252134,0.267863,0.250695,0.360622,0.250178,0.24553,0.275959,0.291868,0.290245,0.305692,0.262344,0.296737,0.372081,0.292787,0.263231,0.222961,0.28228,0.247475,0.303105,0.302337,0.303462,0.289474,0.284119,0.322813,0.282116,0.246802
-28.464,0.374148,0.316661,0.251908,0.272532,0.31138,0.380512,0.221853,0.259095,0.275402,0.238537,0.322827,0.266681,0.251938,0.268333,0.248315,0.346345,0.256041,0.256681,0.27611,0.285089,0.291099,0.293749,0.2616,0.292148,0.365977,0.281551,0.263344,0.231742,0.276441,0.235029,0.296204,0.292592,0.288112,0.280147,0.278519,0.313231,0.278554,0.23662
-27.964,0.369864,0.315572,0.260345,0.277105,0.299878,0.366576,0.221921,0.261228,0.279598,0.243511,0.315293,0.2807,0.249071,0.273715,0.249665,0.333128,0.261207,0.268763,0.278291,0.280113,0.290475,0.283987,0.264141,0.287016,0.356572,0.274048,0.264832,0.241107,0.274724,0.220872,0.292504,0.283834,0.276387,0.274268,0.275952,0.306524,0.277843,0.23143
-27.464,0.364127,0.318772,0.267704,0.28066,0.291098,0.353824,0.227419,0.261609,0.283291,0.250338,0.309278,0.297291,0.248046,0.282651,0.254449,0.321529,0.265316,0.279502,0.282082,0.27831,0.288978,0.275832,0.267762,0.282849,0.34445,0.270238,0.26687,0.250875,0.27547,0.207535,0.290664,0.277193,0.268769,0.270836,0.276984,0.30198,0.280755,0.230434
-26.964,0.358803,0.325483,0.274752,0.282361,0.287098,0.344932,0.236609,0.261298,0.287755,0.259896,0.305562,0.316579,0.252142,0.292406,0.262576,0.31479,0.26953,0.287905,0.28711,0.278359,0.28813,0.273179,0.272459,0.282906,0.332523,0.27079,0.269541,0.260331,0.276385,0.199745,0.290069,0.273955,0.266151,0.271295,0.282939,0.299666,0.287497,0.23258
-26.464,0.35738,0.334998,0.283141,0.283304,0.290168,0.342554,0.247325,0.263237,0.295171,0.272973,0.304786,0.339348,0.262158,0.301773,0.273837,0.315088,0.27495,0.29422,0.293402,0.281378,0.289386,0.277615,0.278339,0.290072,0.325436,0.275698,0.274204,0.268874,0.276686,0.20223,0.292295,0.275913,0.26875,0.276005,0.293415,0.300777,0.297678,0.237308
-25.964,0.362041,0.346267,0.292694,0.285325,0.299453,0.346571,0.257222,0.269143,0.307627,0.289443,0.305558,0.362719,0.276414,0.309657,0.285822,0.320854,0.281812,0.299343,0.300204,0.287337,0.294216,0.288973,0.285216,0.30369,0.325723,0.28285,0.281622,0.276826,0.277019,0.215442,0.297405,0.282987,0.274762,0.283402,0.307211,0.303778,0.309601,0.243429
-25.464,0.372416,0.359008,0.302572,0.291039,0.312319,0.354013,0.265751,0.278744,0.323807,0.308028,0.308181,0.382087,0.288621,0.316698,0.296356,0.330084,0.290609,0.306034,0.307096,0.295422,0.302308,0.304838,0.294319,0.320138,0.332984,0.289367,0.29215,0.285137,0.278528,0.235428,0.305312,0.292743,0.282087,0.293169,0.321286,0.30712,0.321006,0.250267
-24.964,0.382698,0.370102,0.310062,0.300385,0.325066,0.361541,0.273361,0.290786,0.338264,0.326226,0.311455,0.394282,0.293578,0.32398,0.305363,0.338986,0.299428,0.315295,0.313996,0.305291,0.31093,0.320048,0.304918,0.333625,0.343149,0.292998,0.305002,0.294341,0.282515,0.255997,0.314896,0.303693,0.290034,0.304906,0.333089,0.310411,0.330859,0.259166
