Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-11.0665,0.248583,0.213941,0.234961,0.198654,0.231561,0.211759,0.196318,0.176692,0.210677,0.198699,0.231,0.176107,0.203567,0.219883,0.193965,0.18256,0.180683,0.175652,0.189578,0.16948,0.17951,0.188671,0.212852,0.208823,0.185698,0.206641,0.166622,0.161618,0.164658,0.166216,0.200822,0.171525,0.193196,0.163069,0.167647,0.232494,0.192912,0.155271
-10.5665,0.249461,0.216012,0.237188,0.196902,0.229799,0.214062,0.193726,0.177186,0.204528,0.200622,0.2289,0.178235,0.20489,0.225017,0.194573,0.182874,0.187137,0.185407,0.192902,0.173634,0.183547,0.191438,0.210547,0.20915,0.186501,0.208733,0.171719,0.163404,0.171368,0.166912,0.197162,0.169069,0.189022,0.161398,0.168942,0.225457,0.1956,0.158603
-10.0665,0.249691,0.214078,0.233493,0.196669,0.228112,0.216448,0.192924,0.179937,0.19987,0.200941,0.226937,0.182413,0.206813,0.228908,0.196631,0.185052,0.192729,0.193738,0.192892,0.174514,0.186872,0.194152,0.207925,0.209768,0.187449,0.211228,0.176338,0.166337,0.177137,0.168254,0.19145,0.166032,0.185608,0.159511,0.169104,0.218962,0.197658,0.16155
-9.56653,0.249234,0.211732,0.227432,0.197342,0.226281,0.218527,0.193749,0.185117,0.197892,0.200945,0.225773,0.18942,0.209868,0.233025,0.200602,0.189293,0.197931,0.200945,0.191857,0.173814,0.190779,0.19721,0.206285,0.211628,0.188626,0.214333,0.180588,0.170706,0.182367,0.170246,0.184514,0.163225,0.185107,0.158397,0.168958,0.215695,0.200837,0.165113
-9.06653,0.250011,0.211929,0.222344,0.199862,0.225806,0.221628,0.196764,0.193289,0.199585,0.202432,0.226926,0.200517,0.215056,0.237929,0.207368,0.196718,0.203692,0.208855,0.191532,0.173588,0.19613,0.201962,0.206987,0.215554,0.191698,0.219115,0.185098,0.177565,0.188152,0.174155,0.178253,0.162529,0.189127,0.159186,0.170342,0.216698,0.206753,0.170558
-8.56653,0.252969,0.21484,0.219585,0.20401,0.227208,0.225969,0.202083,0.203354,0.205443,0.205784,0.230802,0.214376,0.221673,0.242696,0.216274,0.20662,0.209242,0.216232,0.192095,0.174337,0.202582,0.207936,0.210266,0.221148,0.197156,0.225101,0.189565,0.186407,0.194312,0.180246,0.174731,0.165358,0.197987,0.162214,0.173767,0.222341,0.214438,0.177809
-8.06653,0.258101,0.220039,0.221108,0.209789,0.230711,0.231851,0.208832,0.21436,0.215172,0.211593,0.237891,0.229025,0.228823,0.248508,0.226761,0.21795,0.214132,0.222106,0.194021,0.177376,0.209821,0.214557,0.215915,0.227906,0.205006,0.231405,0.194633,0.196788,0.201108,0.188349,0.176,0.172712,0.211231,0.167109,0.179698,0.230972,0.223038,0.187147
-7.56653,0.265697,0.226234,0.228164,0.218146,0.236947,0.240603,0.217543,0.226548,0.228196,0.220345,0.248579,0.243029,0.237046,0.257209,0.23927,0.230722,0.218304,0.226851,0.197551,0.183644,0.218236,0.222396,0.22409,0.236219,0.215776,0.238318,0.201951,0.208886,0.209004,0.199113,0.184086,0.18574,0.227964,0.173127,0.188697,0.240692,0.232119,0.199024
-7.06653,0.276723,0.233292,0.241478,0.23054,0.246771,0.254041,0.22994,0.241155,0.243962,0.232959,0.263258,0.25494,0.248194,0.271141,0.254721,0.245369,0.222659,0.230761,0.204008,0.193759,0.228546,0.233031,0.23563,0.247617,0.229678,0.246402,0.212842,0.223079,0.21828,0.213302,0.199936,0.205238,0.247419,0.181149,0.201541,0.250735,0.241082,0.214082
-6.56653,0.293066,0.242447,0.261547,0.247958,0.260641,0.273414,0.248147,0.259698,0.261881,0.249638,0.281132,0.266488,0.263525,0.291533,0.274182,0.262433,0.23006,0.235609,0.216063,0.209198,0.242353,0.249275,0.251838,0.264648,0.246739,0.256978,0.227686,0.240065,0.229946,0.230861,0.222185,0.230219,0.268094,0.192986,0.21898,0.261806,0.249791,0.23275
