Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-13.997,0.233851,0.199657,0.199654,0.196461,0.247428,0.252608,0.176733,0.192001,0.231076,0.182045,0.181291,0.184356,0.186887,0.202269,0.186542,0.197819,0.186866,0.160183,0.187162,0.182031,0.176271,0.210645,0.182309,0.183635,0.212606,0.166132,0.171292,0.185595,0.178495,0.204097,0.192573,0.201598,0.187452,0.180212,0.204536,0.189706,0.165368,0.195242
-13.497,0.23653,0.20993,0.21391,0.211904,0.259095,0.260474,0.18923,0.199041,0.24043,0.194793,0.193224,0.197902,0.195525,0.211666,0.194806,0.205561,0.197219,0.177303,0.200375,0.191418,0.186342,0.222016,0.19192,0.185299,0.222465,0.175804,0.179637,0.196472,0.188018,0.212906,0.19583,0.203721,0.193722,0.185066,0.206978,0.202843,0.174856,0.200076
-12.997,0.235383,0.216859,0.222438,0.223856,0.264514,0.26851,0.197343,0.206072,0.240866,0.207959,0.201344,0.206828,0.200693,0.216584,0.199348,0.209717,0.202856,0.190343,0.208019,0.197672,0.195497,0.226419,0.194654,0.186336,0.224575,0.182855,0.189135,0.205601,0.197066,0.215774,0.201264,0.200261,0.196054,0.188071,0.203353,0.212596,0.182818,0.203661
-12.497,0.232204,0.223258,0.228932,0.233607,0.266526,0.275911,0.204004,0.212106,0.240075,0.220695,0.208512,0.214258,0.206356,0.221843,0.203131,0.208973,0.206702,0.201642,0.213276,0.203416,0.202221,0.223117,0.1951,0.189765,0.224711,0.189325,0.19701,0.211404,0.205741,0.217343,0.207298,0.195518,0.198318,0.189282,0.197857,0.217321,0.188852,0.207643
-11.997,0.227727,0.227211,0.228441,0.239961,0.264971,0.280302,0.207715,0.213432,0.237777,0.226719,0.213077,0.215936,0.208381,0.222363,0.202831,0.202953,0.207381,0.207503,0.213835,0.205154,0.202321,0.211394,0.191043,0.19404,0.219008,0.191605,0.201075,0.211398,0.20971,0.214097,0.211937,0.1903,0.198577,0.186447,0.19005,0.21505,0.19123,0.208805
-11.497,0.21993,0.224495,0.219314,0.237511,0.256246,0.275438,0.203761,0.207427,0.233283,0.223438,0.209701,0.208989,0.203523,0.214499,0.197751,0.191073,0.202182,0.203914,0.205814,0.198214,0.192782,0.193993,0.181592,0.195188,0.205286,0.187044,0.197576,0.202129,0.203846,0.202544,0.208096,0.185241,0.19446,0.178685,0.180882,0.203101,0.18774,0.202787
-10.997,0.212513,0.218934,0.2097,0.228033,0.246826,0.26291,0.199223,0.199953,0.228989,0.215059,0.202967,0.201418,0.194809,0.204104,0.191663,0.180561,0.193016,0.198118,0.194989,0.18695,0.179728,0.18171,0.173863,0.191598,0.189138,0.180106,0.191688,0.190462,0.193498,0.187335,0.197295,0.184176,0.187122,0.170623,0.174272,0.189978,0.183435,0.19285
-10.497,0.213211,0.219692,0.210017,0.224394,0.247066,0.257589,0.202903,0.202169,0.231114,0.21499,0.204216,0.200987,0.192521,0.200812,0.193166,0.181291,0.189757,0.199212,0.192251,0.182552,0.176507,0.181943,0.175899,0.191033,0.181846,0.178831,0.195047,0.188134,0.189051,0.181303,0.19424,0.190381,0.185336,0.169036,0.174923,0.186573,0.185092,0.189827
-9.99704,0.219953,0.225144,0.215961,0.227841,0.254272,0.259937,0.210588,0.209705,0.237708,0.223875,0.21011,0.2069,0.19685,0.205054,0.200312,0.189161,0.1931,0.206483,0.195222,0.185775,0.181651,0.189142,0.183348,0.19525,0.182364,0.181853,0.204681,0.191678,0.191165,0.182787,0.199105,0.198708,0.188617,0.172253,0.18063,0.190274,0.191692,0.19264
-9.49704,0.230354,0.232886,0.22507,0.23746,0.265635,0.267558,0.220632,0.220379,0.247556,0.239255,0.21798,0.217233,0.205769,0.214603,0.210678,0.201132,0.201328,0.216837,0.202223,0.194263,0.192184,0.199794,0.193442,0.202957,0.187848,0.186438,0.217342,0.199731,0.197368,0.189475,0.210758,0.208416,0.195257,0.178671,0.190116,0.198164,0.202257,0.198924
-8.99704,0.241516,0.239924,0.235501,0.250608,0.277959,0.278205,0.231546,0.231721,0.258677,0.258385,0.225188,0.229628,0.217024,0.227003,0.222121,0.21468,0.212346,0.227579,0.21107,0.205318,0.20522,0.212072,0.20528,0.212888,0.195463,0.191583,0.230128,0.211215,0.204764,0.198141,0.226002,0.218926,0.204358,0.186881,0.20168,0.207591,0.215338,0.206521
