Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-20.3931,0.130127,0.135551,0.150628,0.14295,0.210494,0.17361,0.136348,0.101881,0.163936,0.180923,0.186469,0.208142,0.177376,0.173435,0.147693,0.152297,0.149944,0.155285,0.162615,0.152277,0.142096,0.151287,0.144904,0.151705,0.251166,0.180415,0.164828,0.182391,0.147494,0.145642,0.137071,0.146936,0.147028,0.133281,0.175862,0.145112,0.175215,0.170365
-19.8931,0.142541,0.140446,0.168354,0.156017,0.218509,0.201279,0.13791,0.120946,0.170116,0.192762,0.199676,0.223219,0.184118,0.182946,0.154664,0.156031,0.155758,0.155193,0.173162,0.160242,0.14729,0.1579,0.151407,0.160185,0.261917,0.180857,0.176907,0.195358,0.154319,0.159467,0.14942,0.160864,0.150478,0.140429,0.185728,0.153794,0.18148,0.175064
-19.3931,0.155983,0.130963,0.181965,0.166681,0.218886,0.211972,0.1468,0.162346,0.183945,0.203315,0.202994,0.217704,0.185221,0.190924,0.163602,0.158255,0.151985,0.155562,0.174254,0.16523,0.14546,0.165195,0.15502,0.161732,0.263468,0.171387,0.181991,0.200529,0.157565,0.170259,0.155554,0.165033,0.156104,0.141522,0.178089,0.156439,0.18657,0.171355
-18.8931,0.169452,0.120623,0.204417,0.173656,0.222995,0.217031,0.15555,0.197848,0.204593,0.217267,0.204197,0.205519,0.192172,0.202412,0.172553,0.159492,0.1388,0.164435,0.180255,0.169935,0.143136,0.166543,0.156076,0.160466,0.255484,0.160549,0.18319,0.198114,0.155829,0.157166,0.16219,0.167513,0.16148,0.13577,0.169167,0.155112,0.193348,0.163532
-18.3931,0.180662,0.116432,0.22523,0.177918,0.224264,0.220982,0.159484,0.216453,0.220385,0.225948,0.203615,0.194768,0.196453,0.213286,0.179458,0.160846,0.128367,0.176589,0.188896,0.174745,0.143166,0.163788,0.154311,0.161677,0.246563,0.154465,0.180017,0.190952,0.152186,0.132949,0.171391,0.170429,0.163212,0.129547,0.162712,0.153507,0.197334,0.152578
-17.8931,0.18499,0.120156,0.237443,0.178307,0.216357,0.222221,0.158394,0.222875,0.22674,0.227676,0.202424,0.191276,0.196215,0.220449,0.184247,0.162589,0.125234,0.187557,0.196612,0.18071,0.145415,0.161267,0.152481,0.16485,0.241677,0.155488,0.175277,0.186151,0.150812,0.117412,0.179459,0.172069,0.161586,0.128079,0.161155,0.150064,0.197444,0.141971
-17.3931,0.187942,0.129108,0.243177,0.176428,0.199988,0.223938,0.153999,0.223223,0.226126,0.225479,0.19933,0.194687,0.196279,0.224145,0.188326,0.165113,0.128655,0.195469,0.203535,0.188387,0.149495,0.159832,0.155003,0.167784,0.241517,0.162683,0.173909,0.184633,0.151315,0.112884,0.187023,0.173242,0.159181,0.131571,0.162316,0.144471,0.19556,0.132759
-16.8931,0.194729,0.140206,0.241726,0.175003,0.173841,0.225681,0.150879,0.221266,0.219814,0.221277,0.192994,0.202685,0.19763,0.224428,0.193252,0.169379,0.140651,0.198239,0.207067,0.196918,0.15556,0.162564,0.164225,0.17152,0.247086,0.173741,0.177184,0.187151,0.15345,0.122587,0.192757,0.174708,0.158304,0.141751,0.164742,0.138816,0.193166,0.125949
-16.3931,0.206201,0.150162,0.234682,0.174734,0.144467,0.225986,0.154953,0.2198,0.212643,0.21698,0.184829,0.210713,0.20059,0.221685,0.198204,0.173871,0.159424,0.196428,0.206389,0.203654,0.162962,0.170282,0.18045,0.1768,0.25533,0.184927,0.184036,0.194186,0.156704,0.142725,0.194538,0.175879,0.160443,0.156565,0.167335,0.135287,0.191908,0.122579
-15.8931,0.224164,0.158169,0.227651,0.177994,0.124233,0.225764,0.168222,0.22077,0.208586,0.213706,0.181377,0.214798,0.205756,0.219014,0.203513,0.176587,0.181466,0.193351,0.204774,0.20688,0.171477,0.18152,0.19807,0.186912,0.26092,0.191276,0.192495,0.202847,0.1617,0.164773,0.194075,0.178506,0.165005,0.171385,0.169852,0.140154,0.194296,0.123772
-15.3931,0.237295,0.164576,0.222771,0.183508,0.129995,0.226484,0.185351,0.221122,0.20373,0.210835,0.184884,0.21166,0.210402,0.221306,0.205327,0.17678,0.196748,0.190557,0.202408,0.203522,0.179855,0.191646,0.210127,0.201088,0.252822,0.18725,0.193772,0.205448,0.166481,0.180006,0.194834,0.184386,0.166653,0.173805,0.166964,0.158327,0.196086,0.133894
-14.8931,0.246879,0.171801,0.228095,0.192071,0.15423,0.232068,0.202544,0.227822,0.202198,0.213652,0.196573,0.208966,0.218904,0.232355,0.209262,0.179997,0.20967,0.19492,0.204986,0.201756,0.190783,0.202986,0.219239,0.215478,0.250398,0.186676,0.196393,0.209562,0.175474,0.191479,0.201369,0.194723,0.172102,0.170895,0.166345,0.178733,0.200538,0.149443
-14.3931,0.257451,0.181251,0.241134,0.204888,0.187874,0.242396,0.219467,0.240068,0.203654,0.221255,0.21351,0.212147,0.229908,0.249583,0.216587,0.187419,0.222594,0.206722,0.21271,0.204236,0.203083,0.214397,0.227193,0.229325,0.256741,0.194005,0.203837,0.217357,0.187911,0.203167,0.213694,0.209551,0.183663,0.167643,0.169471,0.19556,0.206693,0.167253
-13.8931,0.271066,0.192185,0.258765,0.224178,0.22497,0.25688,0.238681,0.257379,0.209101,0.234501,0.231971,0.223105,0.244976,0.270902,0.227681,0.199715,0.238707,0.22513,0.224967,0.211869,0.217004,0.226195,0.23641,0.244034,0.272867,0.208332,0.216382,0.230402,0.203501,0.216671,0.23099,0.229361,0.201386,0.166753,0.177324,0.206752,0.213668,0.186136
-13.3931,0.292111,0.20681,0.281113,0.25268,0.262746,0.276382,0.261802,0.282018,0.221009,0.255002,0.253673,0.243678,0.265288,0.296516,0.244188,0.217467,0.261615,0.250207,0.245267,0.22742,0.233771,0.241194,0.249218,0.263172,0.300615,0.23088,0.236737,0.250882,0.223227,0.234184,0.253268,0.254502,0.226761,0.173677,0.194174,0.215907,0.224665,0.207153
-12.8931,0.313515,0.223483,0.299357,0.281167,0.293432,0.297718,0.280661,0.306034,0.236868,0.277011,0.274759,0.269584,0.284298,0.323452,0.262527,0.236671,0.283554,0.275007,0.270252,0.247838,0.25099,0.256374,0.264366,0.283796,0.328991,0.254902,0.258356,0.271911,0.242217,0.250498,0.275101,0.280706,0.251894,0.18617,0.215875,0.226917,0.237818,0.22785
