Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-19.028,0.187199,0.163914,0.159549,0.131822,0.150966,0.124895,0.132645,0.135762,0.131903,0.18365,0.136805,0.153989,0.170629,0.155439,0.130546,0.135632,0.125832,0.138859,0.20855,0.122653,0.128365,0.142271,0.141823,0.132941,0.147796,0.166886,0.145665,0.129799,0.125341,0.129209,0.169984,0.150815,0.13401,0.210214,0.134682,0.121238,0.132128,0.140095
-18.528,0.199601,0.158103,0.157334,0.149774,0.164447,0.145954,0.125529,0.140851,0.128873,0.195599,0.143521,0.163391,0.182816,0.15452,0.141438,0.137672,0.140551,0.1492,0.180031,0.128698,0.135334,0.149959,0.145234,0.14315,0.151464,0.182299,0.148203,0.133004,0.140417,0.142636,0.18868,0.173025,0.143718,0.201998,0.144124,0.133694,0.138898,0.150833
-18.028,0.213321,0.166117,0.170311,0.170877,0.172773,0.160421,0.132239,0.146811,0.131055,0.207987,0.153713,0.170615,0.195735,0.152763,0.151873,0.146284,0.154482,0.160865,0.167099,0.135099,0.143694,0.156683,0.149983,0.152134,0.154415,0.198785,0.149201,0.135118,0.152098,0.159854,0.207396,0.19292,0.152937,0.195239,0.152874,0.144856,0.145598,0.160078
-17.528,0.224514,0.178791,0.183532,0.193634,0.178455,0.170524,0.143571,0.153516,0.139978,0.220582,0.164017,0.175382,0.208431,0.151591,0.162726,0.156933,0.167346,0.172107,0.161108,0.143118,0.150741,0.162724,0.158455,0.162576,0.156643,0.214466,0.148397,0.135432,0.161469,0.177312,0.224905,0.209747,0.16107,0.187698,0.16247,0.155438,0.152748,0.168488
-17.028,0.226586,0.193935,0.197269,0.213157,0.178797,0.173607,0.157058,0.159781,0.154799,0.22819,0.171342,0.175385,0.214833,0.151991,0.171249,0.16674,0.172707,0.177768,0.162556,0.152007,0.155183,0.165328,0.170318,0.173104,0.156848,0.223224,0.144388,0.132868,0.165178,0.189772,0.236107,0.218105,0.163589,0.177196,0.169724,0.163596,0.157585,0.172835
-16.528,0.208558,0.196451,0.202198,0.218855,0.170607,0.171632,0.167891,0.167975,0.173206,0.217094,0.165817,0.172363,0.200668,0.159818,0.170448,0.168918,0.15693,0.171109,0.166715,0.159496,0.15208,0.159417,0.180683,0.180441,0.150449,0.20152,0.140668,0.131036,0.1534,0.182733,0.227195,0.204381,0.152027,0.154883,0.165074,0.168658,0.158756,0.16299
-16.028,0.189635,0.183109,0.197838,0.202956,0.156012,0.170953,0.168669,0.172885,0.175489,0.19274,0.158876,0.168787,0.180053,0.170144,0.162982,0.160242,0.138494,0.157685,0.169392,0.162668,0.148481,0.151926,0.181948,0.179018,0.145579,0.165763,0.141989,0.134608,0.138613,0.163815,0.204094,0.180685,0.139134,0.133804,0.149311,0.166865,0.156032,0.146508
-15.528,0.186365,0.173943,0.197762,0.188713,0.149014,0.173228,0.167958,0.175965,0.169123,0.178942,0.162892,0.166967,0.173096,0.177819,0.159524,0.153333,0.135203,0.151679,0.171306,0.164014,0.149992,0.151021,0.179688,0.175699,0.147914,0.150521,0.146926,0.141568,0.135753,0.154403,0.19087,0.170227,0.137805,0.126143,0.139025,0.164019,0.154379,0.139707
-15.028,0.190226,0.173131,0.202146,0.182634,0.149512,0.176062,0.168978,0.179551,0.16457,0.174498,0.171634,0.168128,0.174793,0.184543,0.160456,0.151496,0.140333,0.152626,0.173533,0.165298,0.154331,0.154416,0.179825,0.175173,0.154725,0.151102,0.152963,0.149398,0.139797,0.152785,0.186235,0.16889,0.143322,0.125505,0.134546,0.161702,0.155084,0.139444
-14.528,0.196304,0.176119,0.207543,0.181688,0.156149,0.180042,0.170701,0.183378,0.163816,0.175845,0.179478,0.172823,0.18073,0.192601,0.164434,0.15383,0.149082,0.158025,0.177133,0.167323,0.160179,0.160535,0.182183,0.178822,0.164419,0.158364,0.159504,0.15736,0.146787,0.155144,0.185049,0.170892,0.152612,0.127084,0.133433,0.160304,0.157898,0.141968
