Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-40.0447,0.147315,0.188067,0.184154,0.0726119,0.149095,0.14369,0.161903,0.133574,0.15177,0.157956,0.123098,0.119839,0.106074,0.181642,0.196103,0.194778,0.147991,0.143392,0.172871,0.16299,0.133256,0.117567,0.199982,0.201422,0.152965,0.148153,0.152963,0.142649,0.163585,0.103978,0.154619,0.141108,0.149728,0.126358,0.145884,0.14606,0.11375,0.117738
-39.5447,0.148338,0.188287,0.190375,0.0816804,0.155749,0.147975,0.170603,0.14531,0.153576,0.164807,0.131054,0.134012,0.115669,0.196875,0.194926,0.19718,0.148715,0.152147,0.174476,0.166836,0.132545,0.122662,0.202446,0.196257,0.152686,0.149978,0.151189,0.144581,0.165772,0.110376,0.164858,0.151561,0.149772,0.12725,0.146419,0.145229,0.117708,0.126548
-39.0447,0.152349,0.190928,0.196281,0.095231,0.1649,0.157644,0.180748,0.159662,0.156548,0.172382,0.142338,0.147872,0.126689,0.211462,0.19305,0.198044,0.152007,0.162686,0.176683,0.169711,0.13647,0.134193,0.206811,0.192589,0.154646,0.152296,0.148314,0.143908,0.16831,0.121229,0.180072,0.166894,0.152984,0.128291,0.146731,0.145863,0.124721,0.137628
-38.5447,0.161397,0.196506,0.205018,0.115104,0.179656,0.175307,0.194368,0.17884,0.165031,0.183202,0.161706,0.16443,0.144394,0.223533,0.19338,0.199392,0.160674,0.176307,0.179233,0.173105,0.146449,0.154633,0.21316,0.19145,0.160785,0.158757,0.148478,0.146052,0.173474,0.137181,0.200891,0.186418,0.160662,0.13051,0.147631,0.148977,0.136725,0.155093
-38.0447,0.18084,0.208897,0.221117,0.144187,0.203786,0.205231,0.212551,0.205083,0.185117,0.202095,0.193097,0.184954,0.172546,0.235695,0.202184,0.206811,0.178713,0.196764,0.187433,0.181732,0.168863,0.186321,0.222893,0.197651,0.175921,0.173826,0.159715,0.159456,0.185089,0.161551,0.227059,0.209991,0.177137,0.139388,0.154758,0.157839,0.158835,0.181838
-37.5447,0.212403,0.234595,0.24886,0.183072,0.240346,0.248521,0.23724,0.240092,0.220781,0.232918,0.2387,0.215281,0.211556,0.258994,0.225476,0.227034,0.208975,0.227436,0.209151,0.204053,0.206592,0.228168,0.240523,0.218735,0.203442,0.201091,0.189841,0.193858,0.207396,0.195021,0.258219,0.237111,0.207298,0.159096,0.174015,0.175582,0.194293,0.220309
-37.0447,0.258448,0.279789,0.29341,0.233597,0.294776,0.307446,0.27352,0.287246,0.274106,0.281296,0.303443,0.264467,0.263303,0.308562,0.267572,0.267579,0.255716,0.274641,0.252998,0.249809,0.263017,0.282995,0.27258,0.262543,0.246619,0.245441,0.244882,0.25706,0.245912,0.239022,0.298201,0.272278,0.256897,0.194938,0.213287,0.205174,0.246983,0.274686
-36.5447,0.31625,0.343114,0.351543,0.291879,0.36458,0.377773,0.323348,0.344175,0.336257,0.343977,0.383858,0.333606,0.323379,0.389521,0.323891,0.326663,0.316755,0.338227,0.318195,0.317638,0.332561,0.349412,0.321577,0.328787,0.302113,0.303877,0.317145,0.339812,0.29788,0.291823,0.349009,0.321045,0.324015,0.246035,0.273541,0.24742,0.31282,0.342273
-36.0447,0.378161,0.415028,0.414648,0.350455,0.439782,0.450929,0.382345,0.403178,0.394924,0.408557,0.467705,0.410081,0.383958,0.484295,0.383816,0.392078,0.383603,0.408617,0.390427,0.393294,0.403142,0.42278,0.381522,0.406165,0.361368,0.367257,0.391477,0.422104,0.354079,0.346671,0.406651,0.380238,0.397586,0.303102,0.344385,0.299551,0.381292,0.415027
-35.5447,0.436542,0.482866,0.47393,0.399261,0.507399,0.516437,0.438354,0.455742,0.442209,0.461886,0.539395,0.475336,0.436554,0.566345,0.438426,0.44986,0.444852,0.472556,0.453986,0.459639,0.462721,0.491004,0.439974,0.477643,0.415467,0.423857,0.455413,0.486712,0.404581,0.394506,0.45958,0.437257,0.462916,0.357395,0.412579,0.354138,0.441787,0.480894
-35.0447,0.478406,0.533383,0.516729,0.429721,0.551629,0.560467,0.476705,0.492716,0.471068,0.492986,0.582593,0.511824,0.470387,0.615616,0.475857,0.485684,0.485813,0.514633,0.495686,0.502168,0.498097,0.537462,0.480897,0.52416,0.45347,0.459701,0.496275,0.520546,0.439325,0.425361,0.493332,0.474654,0.503748,0.395865,0.461344,0.399919,0.481537,0.525895
-34.5447,0.493249,0.555275,0.534394,0.43928,0.560989,0.571494,0.488466,0.505443,0.479131,0.497062,0.587979,0.512371,0.478767,0.625419,0.485123,0.49153,0.497361,0.525686,0.510477,0.515042,0.503724,0.549906,0.492335,0.53378,0.46834,0.467125,0.505678,0.519756,0.452105,0.432989,0.500286,0.482177,0.512802,0.410266,0.478772,0.423168,0.491724,0.540713
-34.0447,0.480178,0.541515,0.523092,0.432101,0.533952,0.545999,0.47389,0.490194,0.466337,0.476317,0.558426,0.480712,0.463708,0.601206,0.461235,0.466756,0.480687,0.505779,0.500761,0.500463,0.482022,0.528381,0.470088,0.507843,0.458872,0.449039,0.480952,0.487514,0.440835,0.417759,0.484216,0.462531,0.49228,0.399048,0.463801,0.418083,0.470819,0.524851
-33.5447,0.453382,0.503577,0.493243,0.420755,0.489058,0.499949,0.448101,0.458665,0.441674,0.445489,0.509428,0.432687,0.437412,0.562054,0.416386,0.426176,0.450653,0.471722,0.47755,0.472627,0.448695,0.491686,0.428664,0.465845,0.434683,0.418949,0.43643,0.439891,0.41401,0.392719,0.459711,0.432027,0.457818,0.373302,0.430051,0.393517,0.432237,0.493202
-33.0447,0.43362,0.468186,0.466874,0.419615,0.450557,0.456261,0.431043,0.433426,0.420757,0.419903,0.458025,0.390886,0.416477,0.532107,0.374255,0.391193,0.425355,0.445626,0.458556,0.450465,0.42539,0.463782,0.392228,0.431282,0.413237,0.392468,0.395126,0.397391,0.3889,0.374012,0.442167,0.40986,0.427016,0.349894,0.397714,0.366834,0.39496,0.465343
-32.5447,0.434969,0.458396,0.459936,0.435821,0.437035,0.435099,0.434691,0.436565,0.418615,0.410704,0.420325,0.372727,0.409783,0.52905,0.357052,0.376752,0.418661,0.44183,0.459063,0.448656,0.427609,0.464982,0.380088,0.421631,0.408978,0.378276,0.379193,0.379968,0.381731,0.37275,0.442442,0.407544,0.413591,0.339316,0.381377,0.353875,0.372647,0.458291
-32.0447,0.458081,0.481844,0.477586,0.467449,0.449285,0.440711,0.458135,0.470579,0.441647,0.420392,0.404066,0.383327,0.416682,0.555465,0.370544,0.385801,0.433076,0.461863,0.481941,0.468682,0.457068,0.494374,0.397611,0.439797,0.426253,0.378313,0.400159,0.399933,0.397637,0.390279,0.457995,0.424404,0.420405,0.344934,0.383995,0.359022,0.368503,0.473914
-31.5447,0.488399,0.519897,0.506358,0.499809,0.471547,0.459321,0.487005,0.514662,0.477139,0.440043,0.406956,0.409387,0.424761,0.592782,0.398304,0.40624,0.455532,0.489705,0.51267,0.496475,0.495181,0.532308,0.428585,0.469229,0.45324,0.387441,0.447373,0.447461,0.424024,0.415453,0.477369,0.447956,0.436423,0.359019,0.397149,0.373695,0.374193,0.498225
-31.0447,0.511861,0.544114,0.524151,0.516344,0.487992,0.473832,0.505887,0.542423,0.504161,0.458575,0.417411,0.43077,0.421933,0.614164,0.418452,0.419789,0.471709,0.506502,0.533347,0.515953,0.521914,0.557672,0.451515,0.491113,0.472832,0.399291,0.498512,0.501902,0.441099,0.433058,0.487429,0.462725,0.448429,0.370434,0.407175,0.381882,0.380773,0.512465
-30.5447,0.518777,0.542374,0.519359,0.507633,0.489943,0.473497,0.505515,0.539978,0.505267,0.468822,0.425366,0.434337,0.407162,0.602731,0.415585,0.415148,0.470063,0.504009,0.533005,0.516898,0.523297,0.555865,0.454642,0.492337,0.472626,0.407334,0.531085,0.537594,0.438581,0.435798,0.478806,0.458548,0.444981,0.371375,0.406744,0.374851,0.385281,0.507755
-30.0447,0.507491,0.516522,0.49063,0.476693,0.478948,0.458992,0.485639,0.512793,0.475248,0.466444,0.425287,0.420443,0.387673,0.55608,0.388446,0.390787,0.447644,0.478918,0.513482,0.500419,0.498806,0.528442,0.436261,0.469637,0.451435,0.40761,0.530449,0.537749,0.416779,0.425352,0.453442,0.435011,0.425672,0.358748,0.394616,0.354075,0.387154,0.488929
-29.5447,0.482454,0.482075,0.45368,0.440168,0.461811,0.439988,0.454095,0.476407,0.428369,0.452368,0.419008,0.401838,0.376611,0.489474,0.354186,0.357721,0.412646,0.440309,0.484848,0.475112,0.46113,0.486097,0.406811,0.436378,0.419505,0.402584,0.499418,0.505489,0.388721,0.409065,0.420467,0.400808,0.399269,0.336776,0.374964,0.332235,0.387787,0.468845
-29.0447,0.45047,0.45436,0.424632,0.416296,0.449192,0.428924,0.42292,0.446892,0.38507,0.433877,0.414393,0.390298,0.380268,0.425899,0.32989,0.333271,0.375749,0.400213,0.456275,0.44937,0.423683,0.444645,0.379461,0.40625,0.388529,0.395417,0.453169,0.454916,0.367272,0.396647,0.39431,0.370426,0.376353,0.316846,0.356721,0.323466,0.387528,0.456128
-28.5447,0.423029,0.44091,0.413638,0.417772,0.450202,0.436047,0.405693,0.430678,0.362761,0.419108,0.4169,0.391953,0.399032,0.385613,0.327748,0.328495,0.348406,0.369732,0.435907,0.432014,0.399779,0.417902,0.362994,0.390996,0.370024,0.392128,0.409799,0.406357,0.359893,0.391869,0.384888,0.356969,0.365521,0.307255,0.345849,0.333215,0.387609,0.452637
-28.0447,0.410276,0.444185,0.423797,0.442166,0.463482,0.460368,0.408262,0.427814,0.369113,0.414964,0.426893,0.404155,0.427785,0.37926,0.346149,0.34395,0.337712,0.359722,0.427413,0.424779,0.393483,0.412964,0.362913,0.394043,0.367697,0.39638,0.384901,0.377692,0.367285,0.395553,0.394957,0.363629,0.367333,0.31254,0.346248,0.359734,0.390548,0.456957
-27.5447,0.417882,0.461538,0.448522,0.477172,0.484419,0.49331,0.427038,0.437314,0.397573,0.422775,0.439706,0.419377,0.461401,0.403543,0.372783,0.370498,0.34552,0.370408,0.430623,0.427831,0.404661,0.427375,0.376712,0.409401,0.38025,0.408881,0.385215,0.375487,0.381878,0.406568,0.417882,0.385788,0.377678,0.328547,0.356024,0.395168,0.399943,0.468026
-27.0447,0.443529,0.488801,0.481174,0.507377,0.505942,0.526202,0.454754,0.456317,0.43717,0.440523,0.45211,0.434922,0.493317,0.444832,0.399234,0.396701,0.368105,0.397582,0.443938,0.439051,0.429172,0.452826,0.400459,0.432608,0.401109,0.428454,0.409291,0.39811,0.398241,0.422735,0.443618,0.413771,0.39303,0.347437,0.370729,0.428284,0.417043,0.482952
-26.5447,0.477967,0.521304,0.513551,0.52236,0.525389,0.551668,0.483144,0.483489,0.478296,0.462986,0.461778,0.451467,0.519495,0.488454,0.422647,0.420462,0.400308,0.43311,0.462293,0.454869,0.46108,0.483801,0.428317,0.457336,0.427528,0.451024,0.448561,0.435986,0.413419,0.44257,0.467948,0.442941,0.412863,0.364597,0.385974,0.454355,0.44294,0.497945
-26.0447,0.511416,0.553561,0.539899,0.52011,0.543778,0.570455,0.507818,0.513302,0.512995,0.485226,0.467319,0.467212,0.535214,0.522063,0.444408,0.440359,0.434091,0.467318,0.481334,0.472594,0.495097,0.513867,0.455841,0.480898,0.454412,0.471852,0.491776,0.47565,0.42665,0.46246,0.486116,0.468295,0.435858,0.376657,0.398328,0.469462,0.473507,0.506892
-25.5447,0.532736,0.576328,0.554739,0.503928,0.556535,0.578683,0.522478,0.534983,0.535601,0.500327,0.465719,0.477189,0.535719,0.539782,0.460467,0.454916,0.459721,0.491413,0.495723,0.483237,0.518938,0.536541,0.474748,0.496913,0.477566,0.482484,0.5221,0.504524,0.435712,0.477161,0.49636,0.484611,0.457243,0.383277,0.405858,0.470129,0.50028,0.50343
-25.0447,0.535785,0.579174,0.552453,0.481256,0.554939,0.570516,0.521193,0.538665,0.539689,0.500569,0.452084,0.473255,0.52085,0.53701,0.462601,0.458058,0.468436,0.495179,0.497009,0.480116,0.523922,0.542845,0.47866,0.497656,0.487854,0.478004,0.527936,0.512131,0.435348,0.47827,0.493522,0.484603,0.466369,0.381677,0.403287,0.458054,0.511576,0.48851
-24.5447,0.515752,0.55558,0.53194,0.456842,0.532057,0.540537,0.499241,0.517138,0.521945,0.481396,0.425698,0.451124,0.490847,0.513293,0.445399,0.443276,0.453565,0.473521,0.479875,0.457881,0.503602,0.525195,0.46176,0.478842,0.476953,0.455933,0.503524,0.493269,0.422095,0.460473,0.471551,0.463072,0.454232,0.368995,0.38864,0.432004,0.497505,0.460595
-24.0447,0.472893,0.504626,0.492011,0.428309,0.483451,0.484582,0.455762,0.470698,0.482683,0.44125,0.387306,0.411406,0.446294,0.471381,0.406963,0.408794,0.413893,0.427161,0.441154,0.417119,0.457584,0.480315,0.422921,0.43827,0.442627,0.416609,0.451882,0.448635,0.394721,0.423206,0.429863,0.421316,0.418499,0.343338,0.359289,0.393554,0.457385,0.419335
-23.5447,0.411921,0.432969,0.434805,0.392403,0.412264,0.409322,0.396437,0.408219,0.425237,0.38347,0.341146,0.361596,0.388961,0.416014,0.353334,0.357305,0.354959,0.363142,0.385428,0.364499,0.390572,0.409162,0.366526,0.381293,0.388313,0.365122,0.382067,0.385098,0.356763,0.371044,0.372008,0.364698,0.364502,0.304959,0.317985,0.345773,0.396889,0.365432
-23.0447,0.347869,0.358792,0.372599,0.351194,0.338582,0.335807,0.337532,0.346984,0.363844,0.322748,0.297656,0.316868,0.329711,0.359908,0.301018,0.304456,0.297449,0.301307,0.329109,0.312442,0.31916,0.330829,0.306974,0.322819,0.332076,0.312711,0.313926,0.321837,0.317209,0.318719,0.313733,0.309773,0.308866,0.265353,0.277534,0.297294,0.334492,0.309853
-22.5447,0.294391,0.296525,0.318248,0.311357,0.279417,0.28226,0.293196,0.298947,0.310619,0.272919,0.26363,0.286527,0.278985,0.312231,0.261659,0.261584,0.256995,0.255276,0.285424,0.269679,0.260319,0.265371,0.25857,0.275346,0.288283,0.269098,0.262288,0.273183,0.284048,0.276772,0.26754,0.267769,0.264275,0.234554,0.247986,0.258146,0.284369,0.264124
-22.0447,0.259728,0.256659,0.281498,0.282897,0.245623,0.257051,0.269096,0.270036,0.275184,0.24369,0.243761,0.272723,0.247603,0.280402,0.242079,0.237246,0.240684,0.232515,0.261501,0.241775,0.22515,0.227844,0.227991,0.245422,0.26569,0.240889,0.234248,0.246406,0.261655,0.251326,0.240728,0.244331,0.237425,0.218881,0.235909,0.234545,0.254739,0.236058
-21.5447,0.247214,0.243576,0.26594,0.27218,0.23776,0.257487,0.265004,0.260697,0.263435,0.238707,0.239235,0.271604,0.240784,0.267643,0.241652,0.233722,0.245179,0.232386,0.256843,0.231964,0.217478,0.222634,0.215492,0.232895,0.264388,0.231318,0.228602,0.240739,0.251322,0.243855,0.234891,0.23977,0.229216,0.220194,0.240336,0.230869,0.247079,0.228115
-21.0447,0.25131,0.252373,0.266313,0.278118,0.246228,0.270154,0.273133,0.266305,0.272446,0.251413,0.247218,0.276779,0.25426,0.272016,0.253298,0.244658,0.25799,0.245331,0.264698,0.237837,0.22807,0.237204,0.212828,0.231458,0.276756,0.236462,0.235481,0.247414,0.250914,0.249454,0.243353,0.247678,0.234271,0.231495,0.254017,0.24295,0.254994,0.234457
-20.5447,0.267867,0.27477,0.275662,0.294781,0.264137,0.287481,0.287041,0.282463,0.295908,0.274458,0.26433,0.285449,0.2797,0.288241,0.271872,0.2644,0.272741,0.264587,0.280024,0.255861,0.247795,0.260388,0.216656,0.237882,0.297037,0.251221,0.248587,0.261019,0.258355,0.264106,0.260157,0.263136,0.247235,0.247799,0.271329,0.264767,0.271427,0.251463
-20.0447,0.294207,0.304903,0.292019,0.315536,0.289585,0.308471,0.304944,0.305675,0.326189,0.301227,0.286805,0.298839,0.309673,0.310654,0.294908,0.289996,0.29018,0.286858,0.301543,0.280746,0.271993,0.287981,0.229462,0.253589,0.321733,0.272386,0.267091,0.279584,0.273711,0.286676,0.282231,0.283996,0.264525,0.266643,0.290635,0.29155,0.293218,0.276705
-19.5447,0.329846,0.342198,0.317734,0.33853,0.321141,0.337044,0.329173,0.336246,0.358802,0.328519,0.312043,0.318758,0.343347,0.336171,0.322289,0.322934,0.311304,0.313434,0.329519,0.309838,0.300625,0.321969,0.255831,0.28291,0.346985,0.299317,0.29422,0.304584,0.298319,0.319455,0.309182,0.311899,0.285923,0.288761,0.314225,0.322064,0.321093,0.310434
-19.0447,0.367413,0.382543,0.351865,0.363075,0.35263,0.373565,0.360281,0.372963,0.390252,0.353826,0.334582,0.344293,0.378659,0.361749,0.351122,0.359654,0.334826,0.343825,0.360585,0.340771,0.329967,0.358908,0.293451,0.323871,0.366637,0.32938,0.328573,0.33551,0.329594,0.359514,0.338379,0.346021,0.310806,0.313544,0.341216,0.354623,0.35374,0.347523
-18.5447,0.400731,0.420707,0.389717,0.390016,0.381996,0.414746,0.396703,0.412983,0.420193,0.378288,0.351031,0.372692,0.412184,0.386264,0.381019,0.394532,0.36173,0.378528,0.391479,0.373951,0.356138,0.392156,0.335922,0.369974,0.378393,0.359802,0.366342,0.370873,0.364322,0.400514,0.367586,0.381144,0.340558,0.340767,0.370261,0.387357,0.388437,0.382292
-18.0447,0.429066,0.450799,0.423562,0.417981,0.408983,0.454418,0.432117,0.451783,0.447395,0.405197,0.36092,0.399906,0.439332,0.4091,0.412148,0.424959,0.391658,0.414762,0.421081,0.408516,0.375216,0.41479,0.373886,0.411502,0.385677,0.385829,0.402711,0.407807,0.398869,0.43445,0.395105,0.409986,0.375436,0.370946,0.399917,0.412393,0.419259,0.411469
