Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-31.8123,0.268887,0.226892,0.227203,0.217157,0.254371,0.272531,0.194194,0.180254,0.209784,0.208767,0.202691,0.0948273,0.1741,0.205015,0.241108,0.285051,0.189679,0.19646,0.210958,0.199402,0.184059,0.20122,0.202599,0.207471,0.229318,0.186329,0.197992,0.190771,0.20491,0.193535,0.194841,0.204162,0.191401,0.235285,0.255526,0.220414,0.212405,0.203933
-31.3123,0.28012,0.238614,0.234739,0.224522,0.259485,0.279267,0.205428,0.190813,0.220389,0.216548,0.200397,0.100542,0.179573,0.213993,0.249132,0.288984,0.193914,0.20752,0.217088,0.204372,0.192415,0.208802,0.212173,0.216988,0.235914,0.190691,0.207335,0.197744,0.21453,0.19985,0.200418,0.206644,0.198424,0.241193,0.260621,0.227787,0.218794,0.203624
-30.8123,0.295147,0.255934,0.245913,0.236216,0.268824,0.289011,0.220705,0.204576,0.232849,0.228639,0.203682,0.108805,0.186843,0.226942,0.260672,0.296688,0.200419,0.221491,0.227925,0.212426,0.205705,0.221843,0.226632,0.230075,0.245816,0.197324,0.22026,0.20878,0.227385,0.209302,0.209745,0.213705,0.210928,0.250844,0.269414,0.237854,0.229037,0.206744
-30.3123,0.309839,0.273916,0.257015,0.248251,0.278947,0.298146,0.236024,0.219184,0.243125,0.241992,0.210686,0.119987,0.194611,0.240863,0.272081,0.303352,0.207863,0.236661,0.240938,0.22168,0.220557,0.236651,0.241948,0.244344,0.255614,0.203585,0.234467,0.222852,0.240153,0.219379,0.220137,0.22256,0.225211,0.2615,0.279269,0.248181,0.239995,0.211746
-29.8123,0.323066,0.290668,0.267715,0.25908,0.289452,0.305962,0.250214,0.232851,0.250885,0.254561,0.220018,0.132887,0.202336,0.254193,0.282253,0.3092,0.216358,0.250829,0.254995,0.231232,0.23543,0.250518,0.256825,0.25733,0.264344,0.210034,0.249007,0.237893,0.251035,0.22928,0.230017,0.232897,0.238958,0.271981,0.288952,0.257892,0.251284,0.218284
-29.3123,0.332947,0.305182,0.276055,0.267886,0.2981,0.311953,0.261531,0.244765,0.255862,0.264991,0.230285,0.146145,0.209666,0.265245,0.289888,0.314132,0.225305,0.262582,0.268568,0.240289,0.2487,0.262543,0.270049,0.267493,0.270599,0.215983,0.262761,0.252875,0.2599,0.238242,0.238521,0.243934,0.251075,0.281398,0.29712,0.265719,0.261996,0.22624
-28.8123,0.33923,0.315914,0.280874,0.273661,0.303527,0.315612,0.269175,0.254017,0.258402,0.272688,0.239866,0.15866,0.21645,0.273072,0.293817,0.317386,0.233957,0.270783,0.279838,0.247977,0.258948,0.271116,0.280105,0.273606,0.274107,0.220934,0.274104,0.266028,0.266382,0.245313,0.244176,0.254118,0.260627,0.289355,0.303058,0.271204,0.270767,0.234788
-28.3123,0.343532,0.323582,0.283389,0.277022,0.306485,0.318244,0.274494,0.261196,0.260668,0.27909,0.247887,0.16997,0.223614,0.278287,0.295011,0.319483,0.242361,0.275753,0.288386,0.254537,0.267126,0.277104,0.287358,0.27652,0.276109,0.225388,0.28309,0.277053,0.270764,0.250702,0.247878,0.26346,0.267463,0.296089,0.307272,0.275311,0.278148,0.243695
-27.8123,0.346952,0.329415,0.284724,0.278683,0.307633,0.320614,0.278823,0.267611,0.263858,0.285648,0.253685,0.180258,0.231844,0.281849,0.294719,0.320317,0.250288,0.278751,0.294745,0.260559,0.274685,0.282595,0.293042,0.277976,0.277823,0.229059,0.290416,0.286741,0.273548,0.254629,0.251541,0.272374,0.272183,0.301235,0.310357,0.278887,0.284473,0.252768
-27.3123,0.350146,0.333966,0.286426,0.278964,0.308344,0.322982,0.283133,0.274089,0.2683,0.293087,0.257132,0.189741,0.241297,0.284665,0.293985,0.319809,0.257453,0.28081,0.299555,0.266443,0.282378,0.289122,0.297956,0.279676,0.280404,0.23212,0.296569,0.295411,0.275315,0.257389,0.256279,0.280984,0.275504,0.304821,0.312957,0.28237,0.28976,0.261469
-26.8123,0.353582,0.337913,0.289238,0.278636,0.3098,0.325789,0.287838,0.28142,0.273702,0.301472,0.258894,0.198907,0.251985,0.287462,0.293711,0.318525,0.263889,0.283142,0.303783,0.272884,0.290942,0.297632,0.302926,0.282969,0.284703,0.235346,0.302339,0.303539,0.276856,0.259598,0.262776,0.289641,0.277939,0.307504,0.316029,0.286093,0.294754,0.269759
-26.3123,0.356696,0.341007,0.293117,0.278007,0.31224,0.328809,0.292802,0.28971,0.279099,0.310233,0.259311,0.208072,0.263298,0.290398,0.294108,0.316482,0.268902,0.286218,0.30796,0.280071,0.300167,0.307697,0.307861,0.288153,0.290641,0.239178,0.307901,0.310627,0.278412,0.261415,0.270754,0.297733,0.280086,0.309873,0.319875,0.289925,0.299432,0.277173
-25.8123,0.3597,0.343363,0.298038,0.277998,0.316062,0.331799,0.298025,0.299026,0.283889,0.319178,0.259771,0.217969,0.275013,0.293604,0.295341,0.314429,0.272301,0.290227,0.312697,0.288327,0.310171,0.318834,0.312352,0.295255,0.298096,0.244712,0.313672,0.316777,0.280683,0.26333,0.279652,0.30532,0.282438,0.313038,0.324768,0.294015,0.304481,0.283572
-25.3123,0.36254,0.344908,0.303426,0.279313,0.320564,0.334302,0.303412,0.308747,0.287678,0.327704,0.260713,0.228559,0.286318,0.296695,0.297143,0.312921,0.273956,0.294324,0.31815,0.297284,0.320552,0.329823,0.315457,0.303465,0.30661,0.252434,0.319397,0.321741,0.283576,0.265131,0.289327,0.312239,0.28504,0.316745,0.33022,0.298137,0.310228,0.288662
