Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-19.0012,0.181933,0.239996,0.232505,0.19237,0.221593,0.22909,0.186105,0.198504,0.222811,0.189408,0.21162,0.222545,0.225442,0.199212,0.189207,0.177935,0.184962,0.195203,0.216361,0.212633,0.211729,0.203818,0.190415,0.198704,0.200279,0.177383,0.125425,0.111827,0.216382,0.168072,0.201538,0.177532,0.165929,0.154904,0.128559,0.150297,0.199477,0.184516
-18.5012,0.179139,0.236513,0.234207,0.193342,0.237829,0.24567,0.189554,0.203985,0.226158,0.194032,0.215637,0.231914,0.238574,0.20829,0.191976,0.18008,0.188347,0.204801,0.228683,0.222409,0.217638,0.20767,0.190379,0.205246,0.216968,0.17136,0.118078,0.118941,0.223625,0.178199,0.202458,0.176218,0.173005,0.159262,0.136697,0.158894,0.206916,0.187561
-18.0012,0.178881,0.22642,0.228352,0.192253,0.240857,0.250535,0.193228,0.207524,0.224115,0.197435,0.214572,0.23011,0.24016,0.210891,0.190107,0.181742,0.187655,0.205101,0.230731,0.223427,0.217276,0.207983,0.188848,0.204169,0.219425,0.163283,0.122181,0.129435,0.223344,0.183912,0.199533,0.175342,0.175302,0.163341,0.144648,0.162727,0.205625,0.189541
-17.5012,0.183692,0.219559,0.224577,0.194489,0.241484,0.251904,0.198888,0.212616,0.224735,0.203008,0.211907,0.227814,0.239399,0.21405,0.189527,0.184882,0.190079,0.204812,0.232165,0.224179,0.216169,0.209445,0.189518,0.203738,0.220672,0.160066,0.132215,0.142482,0.222514,0.189534,0.199248,0.178669,0.178092,0.170655,0.155278,0.168993,0.204521,0.192894
-17.0012,0.191727,0.214983,0.22408,0.198385,0.236503,0.248718,0.204278,0.217532,0.226686,0.207883,0.204064,0.224606,0.237192,0.218404,0.188594,0.187981,0.195711,0.204196,0.230024,0.221744,0.211945,0.210072,0.190637,0.202422,0.217606,0.163768,0.147343,0.154362,0.221285,0.193618,0.201246,0.184148,0.1788,0.178952,0.164119,0.178084,0.203489,0.196209
-16.5012,0.194296,0.216383,0.228375,0.199036,0.23556,0.247844,0.208409,0.221954,0.230774,0.209744,0.202818,0.225739,0.238764,0.22356,0.186419,0.186672,0.200941,0.20785,0.229725,0.223385,0.21143,0.210593,0.192298,0.203374,0.217889,0.170045,0.150286,0.153591,0.222241,0.197765,0.206754,0.188183,0.180143,0.182001,0.165931,0.184678,0.206085,0.20028
-16.0012,0.194453,0.218043,0.231647,0.198159,0.239773,0.249772,0.211125,0.225144,0.234949,0.211079,0.20644,0.228065,0.243776,0.225578,0.185276,0.185117,0.201409,0.212426,0.232184,0.227966,0.214675,0.211332,0.19518,0.206728,0.220599,0.172129,0.148849,0.151793,0.22261,0.197759,0.212501,0.190836,0.182538,0.182566,0.16623,0.187731,0.209288,0.202544
-15.5012,0.196046,0.217145,0.231713,0.198559,0.246545,0.254072,0.212931,0.228292,0.23815,0.214558,0.212925,0.229325,0.248042,0.225919,0.187123,0.185825,0.198777,0.216219,0.236105,0.23285,0.219877,0.213319,0.199933,0.211556,0.223653,0.170547,0.15139,0.156187,0.222324,0.19647,0.216502,0.194074,0.186205,0.183297,0.170276,0.188058,0.210716,0.204128
-15.0012,0.201506,0.21639,0.229899,0.2038,0.253727,0.260147,0.217497,0.234762,0.241104,0.223353,0.221753,0.229322,0.250088,0.228935,0.192163,0.190637,0.197143,0.218562,0.242287,0.238141,0.22668,0.218599,0.207655,0.218081,0.226206,0.167596,0.161708,0.168999,0.221808,0.197528,0.219869,0.200652,0.192285,0.1877,0.181459,0.188277,0.211365,0.207429
-14.5012,0.215396,0.223489,0.23193,0.21935,0.260329,0.269388,0.228092,0.247919,0.248145,0.241396,0.233887,0.231178,0.248954,0.238606,0.203273,0.203554,0.203578,0.222111,0.252675,0.245901,0.236437,0.230227,0.220855,0.227463,0.229876,0.167869,0.184285,0.193897,0.224237,0.204731,0.224963,0.213898,0.203107,0.200228,0.202647,0.192661,0.214842,0.217315
