Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-44.7134,0.473738,0.472016,0.415203,0.482431,0.481267,0.502077,0.443363,0.471903,0.487691,0.485627,0.431642,0.434314,0.421586,0.457555,0.443481,0.435774,0.446098,0.452358,0.426585,0.406999,0.447395,0.46642,0.446371,0.447429,0.457889,0.400185,0.413093,0.431937,0.432642,0.445661,0.436966,0.455665,0.457968,0.431852,0.463915,0.434773,0.443753,0.476342
-44.2134,0.482274,0.487187,0.424076,0.488739,0.490118,0.511565,0.456834,0.485548,0.495924,0.49749,0.442642,0.449749,0.434859,0.473477,0.457456,0.445599,0.460428,0.466125,0.439482,0.420069,0.450519,0.470471,0.453113,0.455442,0.469673,0.409109,0.422262,0.440076,0.43972,0.462674,0.446296,0.465474,0.464997,0.436859,0.471498,0.446672,0.459977,0.48816
-43.7134,0.488006,0.497146,0.428108,0.491888,0.495098,0.51408,0.466221,0.494923,0.501639,0.505257,0.451002,0.45694,0.443515,0.482878,0.465392,0.448685,0.470968,0.474502,0.448374,0.429538,0.453695,0.474644,0.454625,0.458723,0.476594,0.414646,0.426376,0.445178,0.442676,0.474737,0.453195,0.474034,0.46688,0.435096,0.474058,0.452073,0.470204,0.496752
-43.2134,0.489732,0.502077,0.427994,0.487747,0.495807,0.513036,0.474535,0.502421,0.502809,0.508937,0.456646,0.462188,0.447854,0.489927,0.470844,0.448505,0.477866,0.478693,0.456047,0.4386,0.45487,0.476417,0.450714,0.457049,0.480131,0.417487,0.425544,0.446226,0.44253,0.482706,0.457494,0.480056,0.463722,0.426489,0.469796,0.454144,0.477746,0.502372
-42.7134,0.490873,0.504496,0.425276,0.482514,0.495572,0.512451,0.483052,0.510929,0.502759,0.512389,0.46225,0.467402,0.452553,0.495961,0.476093,0.449543,0.484841,0.482118,0.464022,0.447257,0.457179,0.479198,0.446281,0.454048,0.482454,0.420738,0.423902,0.445731,0.442247,0.489327,0.460986,0.485148,0.459775,0.416979,0.464129,0.455703,0.484434,0.506283
-42.2134,0.493747,0.505962,0.424087,0.48053,0.497406,0.51489,0.493247,0.52175,0.503956,0.51764,0.46963,0.475213,0.460053,0.501776,0.483846,0.454606,0.493993,0.486785,0.473719,0.456622,0.463037,0.485519,0.445419,0.453146,0.486026,0.426494,0.424609,0.446575,0.444422,0.495932,0.464837,0.490002,0.457153,0.411827,0.462021,0.460229,0.49262,0.510616
-41.7134,0.49739,0.507783,0.425574,0.482501,0.501617,0.52048,0.50351,0.533999,0.506721,0.523658,0.478993,0.484991,0.46947,0.504588,0.492015,0.463445,0.502117,0.490783,0.482495,0.463758,0.471426,0.493784,0.448796,0.455879,0.489858,0.433335,0.427223,0.448121,0.447777,0.502468,0.466287,0.492211,0.455881,0.413816,0.465847,0.46612,0.501617,0.514734
-41.2134,0.503778,0.511346,0.434744,0.490366,0.510562,0.530903,0.514911,0.547391,0.511491,0.532512,0.49195,0.496292,0.481592,0.50585,0.501854,0.476784,0.510153,0.495881,0.49017,0.469581,0.484484,0.506225,0.458232,0.464343,0.495495,0.44159,0.433058,0.452744,0.453754,0.510382,0.466911,0.49333,0.458388,0.425232,0.478554,0.474724,0.512094,0.520818
-40.7134,0.513189,0.517496,0.45403,0.504239,0.525029,0.546019,0.528321,0.560858,0.518535,0.543946,0.50766,0.508518,0.49537,0.506593,0.513586,0.494556,0.517753,0.502652,0.495333,0.474404,0.502446,0.523023,0.474488,0.479238,0.503845,0.450773,0.442859,0.461363,0.463462,0.519657,0.467789,0.494876,0.466409,0.445936,0.500382,0.486743,0.523522,0.530255
-40.2134,0.526241,0.528044,0.482811,0.523145,0.544892,0.565015,0.544297,0.574361,0.528411,0.558503,0.524748,0.521516,0.510561,0.509216,0.526995,0.515467,0.526222,0.512403,0.496945,0.477713,0.524579,0.543291,0.496498,0.499937,0.515886,0.460762,0.45744,0.474552,0.477337,0.530612,0.472139,0.500305,0.481768,0.473784,0.528872,0.502304,0.535123,0.544917
-39.7134,0.542061,0.543128,0.515768,0.543213,0.566517,0.584402,0.561701,0.587591,0.540176,0.575157,0.539771,0.534434,0.526988,0.517853,0.541565,0.536068,0.538782,0.526652,0.497052,0.481418,0.547853,0.564864,0.520189,0.522151,0.531563,0.471794,0.475462,0.491441,0.494983,0.542319,0.484034,0.513086,0.503074,0.502126,0.556749,0.520731,0.545927,0.56407
-39.2134,0.558526,0.560805,0.544718,0.560205,0.585203,0.599928,0.57744,0.600597,0.552775,0.591332,0.550093,0.546061,0.544541,0.531025,0.555356,0.55307,0.555429,0.543396,0.499084,0.486926,0.568856,0.584762,0.5413,0.541378,0.548194,0.483477,0.494024,0.50877,0.513602,0.552862,0.502395,0.531931,0.525508,0.525741,0.578439,0.539408,0.554915,0.583017
-38.7134,0.573877,0.577684,0.565596,0.57106,0.598373,0.608896,0.58832,0.611907,0.564529,0.60497,0.55538,0.553889,0.562332,0.545109,0.566724,0.564068,0.573799,0.559827,0.507345,0.49657,0.58577,0.600829,0.556816,0.554669,0.562322,0.495076,0.509632,0.523737,0.529951,0.560371,0.523081,0.552855,0.543987,0.542895,0.592701,0.555721,0.561988,0.596815
-38.2134,0.585899,0.5901,0.577685,0.574413,0.60549,0.610481,0.592208,0.618483,0.574029,0.613858,0.556187,0.554463,0.577494,0.555934,0.573825,0.568606,0.589752,0.572556,0.523882,0.511722,0.597829,0.611044,0.565296,0.560826,0.570856,0.505916,0.519371,0.533942,0.541684,0.563459,0.540769,0.571506,0.554863,0.553928,0.601046,0.567233,0.567421,0.60277
-37.7134,0.593515,0.596088,0.58211,0.571465,0.607826,0.606893,0.589957,0.618505,0.581259,0.617563,0.555276,0.547339,0.5873,0.560925,0.575554,0.567846,0.599493,0.578552,0.546636,0.529834,0.604568,0.61457,0.566246,0.560084,0.573259,0.515652,0.5235,0.538815,0.547373,0.562161,0.552358,0.585175,0.558013,0.560683,0.605627,0.572855,0.570912,0.602552
-37.2134,0.596404,0.596019,0.580329,0.564969,0.605742,0.601691,0.583482,0.612876,0.585849,0.616687,0.555509,0.534593,0.590544,0.560769,0.5726,0.563991,0.601273,0.576563,0.569705,0.546001,0.605049,0.611851,0.559594,0.553051,0.570763,0.523701,0.523543,0.539353,0.546936,0.557383,0.557504,0.59262,0.555146,0.563838,0.607072,0.572955,0.572294,0.599289
-36.7134,0.595323,0.591694,0.572557,0.557573,0.599901,0.598082,0.573694,0.603693,0.58735,0.612057,0.557182,0.520137,0.587992,0.557149,0.566869,0.559131,0.594632,0.566568,0.586688,0.556019,0.598701,0.603701,0.545957,0.540331,0.564955,0.52891,0.522105,0.537682,0.541572,0.550241,0.556843,0.593843,0.548461,0.563023,0.604857,0.56901,0.570908,0.594109
-36.2134,0.591641,0.584725,0.558644,0.550543,0.591652,0.597502,0.560986,0.593084,0.58559,0.603866,0.558216,0.507135,0.581674,0.551119,0.560476,0.554571,0.580115,0.55051,0.59423,0.558233,0.58557,0.591184,0.527302,0.523044,0.55698,0.530012,0.520591,0.53557,0.53277,0.541766,0.551006,0.589241,0.539274,0.557763,0.598407,0.563273,0.566151,0.586323
-35.7134,0.586302,0.576555,0.539549,0.543198,0.58274,0.598873,0.545049,0.582523,0.580475,0.592631,0.555103,0.497106,0.573579,0.543165,0.554621,0.550551,0.55924,0.531084,0.591841,0.552703,0.566384,0.574591,0.506404,0.503383,0.547451,0.526152,0.519461,0.533934,0.521183,0.531919,0.540726,0.580186,0.528986,0.547943,0.587452,0.557169,0.559055,0.575636
-35.2134,0.579231,0.568293,0.518511,0.534267,0.575069,0.600344,0.526487,0.572856,0.572952,0.580045,0.547571,0.491354,0.565526,0.534183,0.54926,0.546561,0.535053,0.511018,0.581235,0.5409,0.543311,0.554815,0.486921,0.484704,0.53752,0.517625,0.517264,0.531977,0.507293,0.520128,0.527332,0.568437,0.519756,0.534242,0.57307,0.551403,0.550771,0.563821
-34.7134,0.569241,0.559566,0.499854,0.5231,0.568704,0.600142,0.506819,0.563588,0.563597,0.568123,0.537565,0.489124,0.557665,0.524833,0.543176,0.542038,0.51097,0.491598,0.564784,0.524362,0.518199,0.53287,0.471587,0.471138,0.528361,0.504957,0.512112,0.527663,0.490917,0.505872,0.512326,0.555078,0.51315,0.517206,0.556677,0.546167,0.542208,0.552715
-34.2134,0.556328,0.549984,0.48748,0.509786,0.563527,0.597312,0.488646,0.553622,0.552872,0.558187,0.528668,0.489173,0.549055,0.516606,0.534852,0.536842,0.490475,0.473455,0.544975,0.504978,0.494489,0.510604,0.462085,0.465335,0.520869,0.489269,0.503897,0.519599,0.472531,0.490825,0.497256,0.541329,0.510171,0.497557,0.539877,0.542036,0.534361,0.542673
-33.7134,0.541547,0.539025,0.483338,0.495029,0.559917,0.593466,0.474446,0.542035,0.541271,0.549152,0.523552,0.48952,0.539436,0.510408,0.524273,0.530849,0.475586,0.457403,0.525686,0.485141,0.47566,0.490655,0.458062,0.467544,0.515342,0.473227,0.493008,0.507656,0.454037,0.478009,0.483629,0.528668,0.509555,0.476807,0.524065,0.539466,0.527412,0.533611
