Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-28.7688,0.459407,0.485164,0.408912,0.437245,0.487122,0.45751,0.443618,0.434971,0.487025,0.480046,0.414721,0.427906,0.436597,0.40467,0.432806,0.448278,0.398898,0.413478,0.410588,0.449651,0.422087,0.494456,0.429358,0.425609,0.433334,0.416774,0.418978,0.484942,0.35821
-28.2688,0.493977,0.510909,0.436826,0.456359,0.52182,0.486152,0.460885,0.453651,0.506974,0.503805,0.434285,0.446858,0.464527,0.422235,0.451341,0.46778,0.417559,0.435722,0.428659,0.470955,0.444047,0.524807,0.453208,0.445339,0.458361,0.437108,0.43851,0.513341,0.382542
-27.7688,0.519668,0.529612,0.458166,0.472046,0.547471,0.50814,0.471472,0.466375,0.521518,0.51324,0.447319,0.460805,0.482612,0.433241,0.460087,0.48077,0.431502,0.45549,0.437492,0.485792,0.461592,0.544669,0.473067,0.458048,0.477243,0.45335,0.450446,0.534939,0.403544
-27.2688,0.542648,0.545744,0.478836,0.487539,0.571854,0.528666,0.480801,0.47883,0.535624,0.517147,0.459571,0.47392,0.498274,0.443964,0.464588,0.493385,0.445013,0.476772,0.444587,0.499456,0.479519,0.559778,0.492507,0.468926,0.494741,0.469673,0.459767,0.555859,0.427238
-26.7688,0.554016,0.553246,0.492451,0.498222,0.587775,0.541479,0.483898,0.48601,0.543732,0.511408,0.467364,0.481512,0.505253,0.448402,0.463386,0.502411,0.453729,0.493723,0.446538,0.507144,0.491319,0.564872,0.505889,0.47423,0.50535,0.479821,0.462405,0.569279,0.4481
-26.2688,0.550608,0.552199,0.497075,0.502049,0.593719,0.544167,0.481773,0.487209,0.54505,0.501088,0.470737,0.483075,0.503589,0.446853,0.461048,0.508553,0.455723,0.503008,0.445398,0.509212,0.494334,0.563034,0.511469,0.474905,0.507552,0.481522,0.459738,0.572972,0.462238
-25.7688,0.536778,0.547515,0.495758,0.499699,0.593903,0.541056,0.477341,0.484692,0.540964,0.492324,0.470715,0.48135,0.497285,0.441323,0.461569,0.511804,0.45144,0.505063,0.444378,0.50689,0.489008,0.559557,0.512021,0.47128,0.50405,0.476989,0.454981,0.570878,0.470426
-25.2688,0.517793,0.542137,0.491293,0.492792,0.590922,0.536737,0.472058,0.479831,0.532557,0.485879,0.466882,0.478565,0.487152,0.432876,0.464275,0.510658,0.441317,0.502167,0.442434,0.501524,0.476511,0.555936,0.509691,0.463154,0.497063,0.468995,0.449381,0.566624,0.473734
-24.7688,0.496798,0.534699,0.484658,0.482132,0.584621,0.532594,0.465372,0.473101,0.51954,0.47921,0.45675,0.473623,0.472435,0.421891,0.465088,0.50265,0.425054,0.495623,0.435471,0.492658,0.457845,0.548731,0.503249,0.44937,0.486512,0.457327,0.442452,0.559777,0.471698
-24.2688,0.475405,0.521108,0.474238,0.468062,0.571942,0.527501,0.456222,0.465118,0.50063,0.468095,0.43882,0.463384,0.452236,0.407217,0.459339,0.486107,0.404013,0.485751,0.419285,0.478615,0.43484,0.531919,0.490075,0.430341,0.471726,0.440587,0.432329,0.548403,0.462978
-23.7688,0.455896,0.501004,0.460392,0.452686,0.552139,0.520283,0.444648,0.456653,0.477806,0.450681,0.416319,0.447291,0.429116,0.389349,0.447038,0.463973,0.381769,0.47397,0.392904,0.460861,0.410698,0.504771,0.470076,0.409609,0.45644,0.418543,0.41778,0.532016,0.448988
-23.2688,0.43713,0.475545,0.442177,0.434998,0.523343,0.508295,0.430595,0.44622,0.450234,0.424812,0.39199,0.424018,0.404627,0.368531,0.428657,0.438562,0.359248,0.459091,0.357998,0.438283,0.386305,0.469518,0.443691,0.3878,0.442362,0.392532,0.397145,0.509196,0.430584
-22.7688,0.418158,0.448413,0.420042,0.413794,0.486315,0.488288,0.414524,0.432287,0.418655,0.393966,0.368886,0.39569,0.379225,0.346512,0.405645,0.411922,0.336597,0.439453,0.321809,0.412574,0.362119,0.430915,0.413939,0.364656,0.429269,0.368139,0.371902,0.480852,0.409183
-22.2688,0.398517,0.42165,0.394792,0.389461,0.444316,0.457619,0.394195,0.412508,0.385773,0.361369,0.348006,0.365028,0.351906,0.323239,0.378893,0.385012,0.313554,0.414122,0.291441,0.385588,0.338264,0.392713,0.383824,0.339544,0.413867,0.348143,0.345007,0.448302,0.386018
-21.7688,0.377446,0.394381,0.365535,0.363134,0.401588,0.415804,0.368117,0.386862,0.353974,0.329523,0.327932,0.334511,0.321603,0.298227,0.348449,0.356691,0.290391,0.383413,0.270615,0.358654,0.3152,0.356518,0.354351,0.312595,0.391968,0.330819,0.319658,0.413897,0.361129
-21.2688,0.355183,0.366554,0.332916,0.337258,0.364899,0.36807,0.33668,0.357827,0.326479,0.300587,0.308403,0.307539,0.290678,0.272968,0.316982,0.326833,0.269516,0.34965,0.258116,0.333946,0.293514,0.324799,0.325378,0.285536,0.363285,0.312954,0.29868,0.381248,0.335913
-20.7688,0.332059,0.337581,0.299191,0.312919,0.338553,0.323359,0.302824,0.328693,0.303129,0.274163,0.288686,0.285283,0.262172,0.249319,0.287246,0.296201,0.252567,0.316479,0.247838,0.311914,0.272068,0.300306,0.295975,0.260184,0.32993,0.291666,0.281481,0.352507,0.311537
-20.2688,0.308574,0.308384,0.268145,0.289785,0.322595,0.288377,0.270752,0.302388,0.28081,0.251066,0.269289,0.266656,0.23849,0.229135,0.261964,0.267513,0.240044,0.286844,0.235856,0.293958,0.250527,0.283307,0.268368,0.238039,0.296736,0.269283,0.266733,0.326303,0.289562
-19.7688,0.28535,0.279452,0.243389,0.267121,0.313724,0.262861,0.242535,0.279695,0.257544,0.231248,0.250783,0.249728,0.219713,0.210997,0.240801,0.242305,0.230177,0.261135,0.222145,0.280653,0.229213,0.271019,0.245673,0.219198,0.267171,0.248993,0.252413,0.300659,0.270652
-19.2688,0.264528,0.254358,0.228084,0.246591,0.308244,0.24344,0.221652,0.261954,0.235267,0.215718,0.234825,0.235173,0.205951,0.194857,0.223421,0.222739,0.222375,0.240661,0.210771,0.27338,0.211466,0.259957,0.230858,0.204741,0.245185,0.233689,0.238336,0.277137,0.256617
-18.7688,0.247555,0.238054,0.221518,0.23112,0.302525,0.226388,0.208988,0.248211,0.217076,0.205563,0.223131,0.224187,0.196499,0.182189,0.210488,0.209375,0.216459,0.226278,0.204415,0.271426,0.200943,0.247213,0.22272,0.195417,0.232487,0.223503,0.225518,0.258265,0.248449
-18.2688,0.234532,0.23211,0.219183,0.221349,0.294622,0.210054,0.204557,0.237132,0.205315,0.200305,0.214492,0.217016,0.190279,0.174556,0.203342,0.200784,0.212595,0.218672,0.202017,0.271397,0.197443,0.234388,0.217532,0.191775,0.226707,0.217131,0.214959,0.245788,0.24532
-17.7688,0.225777,0.235189,0.217405,0.218107,0.283619,0.196127,0.20716,0.226874,0.200275,0.199388,0.207698,0.213568,0.186445,0.17346,0.204682,0.195958,0.21106,0.21808,0.20181,0.27045,0.198881,0.223471,0.213605,0.193015,0.224511,0.213334,0.206486,0.241321,0.246116
-17.2688,0.223082,0.241595,0.21464,0.220427,0.269302,0.18787,0.214589,0.216551,0.20089,0.20085,0.201338,0.211868,0.183056,0.178325,0.211744,0.193372,0.210674,0.223623,0.202489,0.265134,0.201218,0.216629,0.210917,0.197082,0.223509,0.210639,0.199424,0.244869,0.249188
-16.7688,0.227099,0.246183,0.212503,0.226523,0.254306,0.188823,0.225532,0.207002,0.203892,0.202393,0.194469,0.212162,0.179751,0.18584,0.220288,0.192679,0.210902,0.232719,0.204148,0.255301,0.201422,0.214149,0.211129,0.20185,0.223472,0.206795,0.193334,0.252504,0.253281
-16.2688,0.236318,0.248475,0.211968,0.23312,0.2407,0.199326,0.236455,0.197818,0.205881,0.202273,0.186446,0.213724,0.176945,0.191852,0.228403,0.193336,0.211259,0.242276,0.207456,0.242984,0.200155,0.214108,0.213591,0.205153,0.224966,0.20013,0.188774,0.260703,0.257251
-15.7688,0.246416,0.249333,0.211783,0.236438,0.229538,0.215106,0.243981,0.18935,0.203613,0.199542,0.176602,0.215913,0.174517,0.192898,0.235612,0.194599,0.211351,0.249097,0.212228,0.229964,0.198563,0.214805,0.216364,0.206154,0.227304,0.191066,0.185828,0.263046,0.259162
-15.2688,0.25315,0.250421,0.21028,0.235121,0.219234,0.229463,0.246974,0.181305,0.196235,0.193777,0.165217,0.218469,0.172675,0.189862,0.244215,0.196136,0.211212,0.251776,0.218649,0.217792,0.197515,0.217428,0.217127,0.204689,0.228693,0.180811,0.183165,0.260497,0.258216
-14.7688,0.254671,0.249566,0.206205,0.229386,0.207175,0.23521,0.244962,0.172938,0.184447,0.184459,0.153582,0.219708,0.169426,0.186412,0.251662,0.197451,0.209337,0.249854,0.226133,0.206521,0.195846,0.225072,0.213266,0.200933,0.225197,0.170656,0.177657,0.255899,0.25362
-14.2688,0.25124,0.244204,0.200701,0.222143,0.193298,0.229278,0.241079,0.164052,0.170963,0.17254,0.143268,0.2195,0.163458,0.185843,0.254899,0.198668,0.204958,0.245578,0.232779,0.1964,0.191481,0.238446,0.206374,0.196281,0.215813,0.159719,0.167306,0.251584,0.245994
-13.7688,0.245427,0.235016,0.194748,0.215603,0.180578,0.214936,0.238997,0.154328,0.158712,0.15916,0.134734,0.217823,0.156027,0.188386,0.253722,0.200518,0.197951,0.241551,0.237938,0.187806,0.184546,0.254293,0.19799,0.19219,0.201661,0.146713,0.152616,0.249693,0.237002
-13.2688,0.239118,0.225672,0.190404,0.211373,0.174021,0.197857,0.241252,0.144899,0.149228,0.148509,0.129055,0.215915,0.149473,0.190775,0.250259,0.202706,0.189799,0.240294,0.242659,0.181491,0.176784,0.267074,0.189938,0.190435,0.186676,0.132244,0.137278,0.247661,0.227543
-12.7688,0.233421,0.220942,0.189841,0.20781,0.175428,0.182988,0.249169,0.137949,0.14304,0.143574,0.128386,0.214888,0.146965,0.190432,0.245896,0.204935,0.183643,0.242438,0.248559,0.179086,0.171533,0.270747,0.18215,0.191433,0.176134,0.11862,0.126942,0.245477,0.220209
-12.2688,0.229115,0.221864,0.193602,0.20323,0.182796,0.173335,0.261615,0.135513,0.139778,0.145274,0.13426,0.214684,0.148562,0.186826,0.240194,0.205314,0.181383,0.247509,0.257312,0.182085,0.171255,0.266014,0.175487,0.196352,0.173486,0.109062,0.124563,0.244364,0.215489
-11.7688,0.224812,0.226953,0.201723,0.195948,0.191608,0.168357,0.277748,0.139149,0.140095,0.153008,0.147816,0.215212,0.152313,0.181855,0.234175,0.202973,0.183927,0.25406,0.268647,0.191179,0.177121,0.256125,0.171029,0.206308,0.180319,0.103642,0.130292,0.245118,0.213891
-11.2688,0.219737,0.231776,0.210879,0.187148,0.198791,0.166912,0.295907,0.148514,0.144257,0.162802,0.165607,0.215944,0.155153,0.17995,0.229815,0.198311,0.18812,0.260882,0.280144,0.205105,0.187311,0.244749,0.170538,0.220268,0.194199,0.101164,0.13961,0.247247,0.214882
-10.7688,0.212865,0.233965,0.218565,0.179737,0.205386,0.166603,0.313476,0.161955,0.151426,0.172224,0.182905,0.216856,0.154609,0.184955,0.229157,0.191953,0.190798,0.267714,0.289317,0.221143,0.19827,0.234855,0.174065,0.23569,0.211279,0.0998275,0.147891,0.247874,0.217453
-10.2688,0.204136,0.233203,0.22283,0.177354,0.211147,0.165452,0.326074,0.176798,0.158704,0.179374,0.195721,0.217495,0.151256,0.197048,0.231501,0.185415,0.190077,0.273755,0.292093,0.236636,0.20614,0.225065,0.179249,0.247451,0.2269,0.0974629,0.152339,0.242752,0.220506
-9.7688,0.195419,0.231203,0.222889,0.180168,0.215237,0.16251,0.330906,0.19019,0.162795,0.18406,0.202763,0.21712,0.147194,0.210377,0.234829,0.179483,0.186007,0.278263,0.286788,0.249683,0.208225,0.215369,0.183465,0.252327,0.236757,0.0945582,0.152759,0.233176,0.22256
-9.2688,0.187685,0.230113,0.219482,0.185101,0.216052,0.158584,0.327797,0.200757,0.162319,0.187393,0.205292,0.213997,0.143827,0.217735,0.237948,0.175138,0.180729,0.278999,0.274051,0.25866,0.203823,0.205134,0.184216,0.250255,0.239407,0.0914204,0.151894,0.221311,0.222498
-8.7688,0.180543,0.228615,0.213462,0.188719,0.213203,0.155453,0.318944,0.207738,0.158839,0.189586,0.204771,0.20675,0.140083,0.214346,0.239788,0.17218,0.175171,0.275067,0.258102,0.26249,0.193622,0.193123,0.181847,0.243656,0.235308,0.0888796,0.151048,0.208621,0.21826
-8.2688,0.173912,0.224034,0.208156,0.189524,0.2086,0.153876,0.3086,0.209298,0.155952,0.190465,0.201871,0.195148,0.133889,0.199979,0.23996,0.17023,0.170746,0.266401,0.244658,0.261236,0.181212,0.179192,0.178089,0.234897,0.226808,0.0890698,0.150446,0.197135,0.211895
-7.7688,0.169995,0.215679,0.208908,0.191416,0.205307,0.15452,0.30172,0.206961,0.157833,0.192608,0.197923,0.181866,0.127686,0.182194,0.239485,0.17046,0.169786,0.25653,0.237824,0.258905,0.173734,0.168704,0.180102,0.228089,0.221392,0.0952069,0.15091,0.18919,0.207366
-7.2688,0.174698,0.209003,0.219723,0.200029,0.206965,0.160055,0.30178,0.20747,0.167579,0.200226,0.197805,0.174956,0.127625,0.17034,0.242274,0.175588,0.176791,0.251417,0.237613,0.260645,0.177781,0.167298,0.194576,0.227131,0.225639,0.11087,0.155328,0.190093,0.210164
-6.7688,0.194477,0.211777,0.240295,0.217202,0.215689,0.17449,0.309845,0.217637,0.187014,0.216524,0.208488,0.182543,0.14006,0.172959,0.252127,0.189174,0.194434,0.255271,0.242253,0.269103,0.195555,0.177932,0.223767,0.234385,0.243388,0.137985,0.168505,0.202136,0.223406
-6.2688,0.227887,0.227046,0.266393,0.240101,0.232829,0.19876,0.322509,0.238569,0.214114,0.240897,0.231295,0.2054,0.165687,0.192374,0.268618,0.211022,0.220191,0.26838,0.249738,0.282475,0.222609,0.195329,0.26142,0.24908,0.272551,0.172824,0.191794,0.222424,0.242955
-5.7688,0.264967,0.250332,0.29109,0.263245,0.256371,0.228569,0.334515,0.263285,0.244778,0.267373,0.258641,0.235455,0.196858,0.221002,0.285915,0.235983,0.247053,0.285322,0.258663,0.296495,0.250323,0.210527,0.295921,0.266054,0.304458,0.20748,0.220463,0.243988,0.262709
-5.2688,0.295766,0.273078,0.311806,0.283437,0.283498,0.257301,0.342786,0.283436,0.27422,0.291298,0.281259,0.261321,0.226648,0.250414,0.29781,0.259286,0.267921,0.299162,0.268772,0.308338,0.272688,0.218959,0.322657,0.280789,0.331596,0.238077,0.248612,0.263205,0.278486
-4.7688,0.315669,0.290333,0.328905,0.301885,0.309977,0.280083,0.347461,0.296372,0.298026,0.309782,0.29507,0.277262,0.249893,0.27395,0.302159,0.277365,0.281464,0.307208,0.279989,0.318119,0.28702,0.222838,0.341585,0.290967,0.348784,0.262651,0.272136,0.281212,0.289447
-4.2688,0.330067,0.304267,0.344429,0.321573,0.33318,0.298041,0.35167,0.30591,0.317694,0.3233,0.305956,0.287452,0.267619,0.292254,0.302475,0.291809,0.292049,0.3123,0.293304,0.327939,0.296965,0.228954,0.356763,0.298194,0.356576,0.284633,0.292082,0.300229,0.298628
-3.7688,0.346335,0.319008,0.362145,0.342924,0.350578,0.313621,0.357787,0.316154,0.336229,0.333891,0.321562,0.298904,0.282163,0.306904,0.304594,0.305625,0.305489,0.318436,0.308563,0.338894,0.306526,0.24089,0.369818,0.305051,0.359789,0.307446,0.310471,0.319286,0.306104
-3.2688,0.367052,0.337718,0.384955,0.365712,0.36215,0.329985,0.366911,0.329123,0.358976,0.344102,0.341983,0.317083,0.295663,0.319903,0.313382,0.322402,0.324883,0.328154,0.322956,0.351203,0.320218,0.258814,0.381721,0.312965,0.365369,0.333105,0.328481,0.335994,0.311682
-2.7688,0.387159,0.356777,0.410357,0.385755,0.368111,0.346413,0.37858,0.341715,0.384013,0.35367,0.359867,0.339017,0.307962,0.331265,0.328402,0.341028,0.346019,0.339382,0.335186,0.362086,0.336926,0.275997,0.391285,0.320186,0.374617,0.358342,0.345407,0.349232,0.313301
