Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-31.4028,0.139157,0.176492,0.171868,0.147987,0.181872,0.146386,0.172425,0.149228,0.18246,0.147935,0.158752,0.172112,0.117092,0.110121,0.149585,0.12951,0.12702,0.142595,0.130914,0.140328,0.133376,0.135463,0.138905,0.119706,0.158869,0.137006,0.148254,0.145698,0.124661
-30.9028,0.146239,0.181051,0.177589,0.150346,0.19334,0.147593,0.178938,0.152667,0.186357,0.154569,0.16718,0.178302,0.118933,0.118675,0.151629,0.133038,0.132423,0.148315,0.14285,0.143233,0.144348,0.141611,0.145592,0.124388,0.162824,0.142404,0.15477,0.154909,0.130957
-30.4028,0.15752,0.187437,0.186757,0.153887,0.205315,0.151481,0.18891,0.159398,0.193894,0.161297,0.176047,0.184363,0.12357,0.127349,0.157866,0.138509,0.139125,0.156873,0.154321,0.147622,0.155995,0.148676,0.153621,0.131067,0.171761,0.150931,0.163903,0.165774,0.137484
-29.9028,0.171791,0.195415,0.198086,0.157564,0.217655,0.156921,0.198811,0.168292,0.204036,0.168172,0.184807,0.190048,0.130206,0.135991,0.166285,0.145288,0.146026,0.166741,0.165706,0.151881,0.167081,0.156834,0.162504,0.139343,0.183146,0.160853,0.173736,0.17708,0.144302
-29.4028,0.189237,0.204918,0.2119,0.161276,0.230281,0.163368,0.206967,0.178091,0.216196,0.175216,0.192505,0.195981,0.139116,0.144858,0.176191,0.153442,0.152499,0.177018,0.176604,0.155666,0.17681,0.166296,0.172484,0.149649,0.197175,0.170899,0.184622,0.189408,0.151187
-28.9028,0.204059,0.213149,0.224364,0.164056,0.239569,0.168184,0.210031,0.185033,0.225511,0.180117,0.195861,0.199523,0.147454,0.151699,0.184297,0.161061,0.1561,0.183466,0.183372,0.157191,0.181391,0.175192,0.180978,0.159717,0.210667,0.17732,0.193773,0.199251,0.155759
-28.4028,0.210026,0.216591,0.230104,0.165566,0.243554,0.169351,0.207444,0.186074,0.225758,0.181229,0.194144,0.199137,0.152549,0.155809,0.188093,0.165397,0.15652,0.184568,0.18434,0.156879,0.181163,0.181454,0.185465,0.166528,0.219311,0.177795,0.198648,0.203814,0.15705
-27.9028,0.207897,0.2145,0.22859,0.166632,0.242772,0.168126,0.20315,0.182809,0.216332,0.180313,0.189816,0.197113,0.154055,0.158216,0.18834,0.166439,0.155876,0.182236,0.181639,0.157449,0.179054,0.184389,0.186986,0.169771,0.222311,0.174148,0.199533,0.203172,0.156409
-27.4028,0.203738,0.210597,0.225272,0.169101,0.240353,0.168053,0.202403,0.179704,0.203099,0.180585,0.188253,0.19721,0.15556,0.161725,0.188249,0.167544,0.156709,0.180432,0.179255,0.161428,0.179331,0.186125,0.188734,0.172063,0.222771,0.171926,0.199454,0.200551,0.156845
-26.9028,0.201584,0.207588,0.224064,0.173372,0.23857,0.170622,0.207215,0.179566,0.190977,0.183434,0.190687,0.200908,0.15933,0.167625,0.189708,0.170827,0.159633,0.181405,0.179184,0.169447,0.183243,0.18858,0.192309,0.175872,0.223214,0.173523,0.20025,0.198379,0.159765
-26.4028,0.203197,0.207628,0.227413,0.179993,0.23896,0.176002,0.216993,0.183251,0.183261,0.189342,0.196526,0.208179,0.165973,0.176105,0.19308,0.177019,0.16435,0.186006,0.182308,0.180553,0.190436,0.193172,0.198785,0.182603,0.22539,0.179746,0.203035,0.198354,0.165489
-25.9028,0.208209,0.210942,0.234886,0.188401,0.241406,0.18328,0.229468,0.190024,0.180409,0.197471,0.2041,0.217425,0.175157,0.186002,0.197877,0.184828,0.170431,0.193238,0.187445,0.192921,0.199341,0.199705,0.207293,0.191903,0.229176,0.189,0.207448,0.200609,0.173137
-25.4028,0.21556,0.216966,0.244449,0.198098,0.246198,0.191072,0.242529,0.198943,0.182312,0.206815,0.21194,0.227611,0.185742,0.196315,0.203572,0.193296,0.177319,0.202588,0.193883,0.205385,0.20848,0.207706,0.217053,0.202835,0.234989,0.199101,0.213286,0.204994,0.181796
-24.9028,0.225172,0.225204,0.254928,0.208571,0.253072,0.19919,0.25532,0.209282,0.188602,0.216921,0.219938,0.238574,0.197101,0.206816,0.210044,0.20189,0.185326,0.213767,0.20137,0.217348,0.217546,0.21669,0.227844,0.214403,0.243197,0.209506,0.220498,0.211767,0.191179
-24.4028,0.236538,0.234856,0.2652,0.219465,0.261624,0.207353,0.267396,0.220255,0.198319,0.227402,0.228045,0.249476,0.208621,0.217355,0.217592,0.210558,0.194027,0.225672,0.209662,0.228278,0.226698,0.226233,0.238838,0.225846,0.25336,0.219563,0.228585,0.220555,0.201096
-23.9028,0.248448,0.244497,0.274564,0.230323,0.270541,0.215283,0.278537,0.230641,0.210038,0.237709,0.236376,0.259919,0.219465,0.227738,0.225882,0.219582,0.202829,0.237597,0.218129,0.238221,0.235859,0.235597,0.249524,0.236503,0.264296,0.229289,0.236529,0.230366,0.211028
-23.4028,0.259574,0.25305,0.282606,0.240426,0.278392,0.222351,0.287881,0.239812,0.221982,0.247271,0.244322,0.269067,0.2287,0.23674,0.23381,0.228526,0.211029,0.248173,0.225713,0.246429,0.244509,0.243674,0.25899,0.245308,0.27407,0.238624,0.243509,0.239636,0.220323
-22.9028,0.26915,0.259997,0.289337,0.249498,0.285042,0.228131,0.295349,0.247684,0.23294,0.255891,0.25121,0.27589,0.236545,0.243644,0.240804,0.237231,0.218135,0.256924,0.231801,0.252705,0.251993,0.249886,0.266589,0.251919,0.281748,0.247128,0.249164,0.247203,0.228567
-22.4028,0.276843,0.265225,0.294858,0.25677,0.290945,0.232073,0.300963,0.254296,0.242092,0.263236,0.256672,0.280781,0.243276,0.247968,0.246417,0.245545,0.224321,0.263947,0.236141,0.25763,0.257575,0.253617,0.272364,0.255924,0.287373,0.254222,0.253667,0.252654,0.235552
-21.9028,0.283035,0.26872,0.299349,0.262882,0.296381,0.234141,0.305229,0.260022,0.249599,0.269741,0.260269,0.283921,0.249203,0.250296,0.251153,0.253311,0.229959,0.269633,0.239369,0.26133,0.261478,0.255366,0.27663,0.25739,0.291809,0.259601,0.257411,0.257072,0.241462
-21.4028,0.28826,0.270484,0.303336,0.268459,0.301028,0.235039,0.309103,0.265029,0.256027,0.275345,0.262097,0.286159,0.254582,0.252074,0.256414,0.260727,0.235569,0.274593,0.242369,0.264497,0.264514,0.256212,0.280011,0.257201,0.296012,0.263489,0.260272,0.261816,0.246398
-20.9028,0.292315,0.270931,0.307088,0.273937,0.304059,0.235257,0.312564,0.2689,0.261594,0.279573,0.262789,0.288551,0.258773,0.25418,0.262684,0.267454,0.241194,0.278789,0.245363,0.267362,0.267162,0.257166,0.282992,0.256143,0.300219,0.266474,0.261345,0.26736,0.250232
-20.4028,0.294978,0.270812,0.310379,0.279026,0.305329,0.235885,0.315887,0.271679,0.266629,0.281595,0.262594,0.291286,0.261533,0.257109,0.269687,0.273124,0.246824,0.282413,0.248202,0.269724,0.269495,0.259787,0.286086,0.255433,0.304275,0.269207,0.259854,0.273712,0.252958
-19.9028,0.296578,0.270813,0.312061,0.282895,0.305768,0.237472,0.318616,0.273496,0.271566,0.281129,0.262325,0.294837,0.263147,0.260984,0.276559,0.277892,0.252325,0.285552,0.250515,0.272196,0.271276,0.265161,0.28932,0.256084,0.30807,0.272005,0.256098,0.28041,0.254932
