Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-19.6725,0.169721,0.13967,0.134049,0.119818,0.118725,0.138088,0.149272,0.141072,0.125881,0.145798,0.160999,0.153395,0.118276,0.165423,0.159231,0.159353,0.121402,0.111111,0.118606,0.110089,0.131443,0.112302,0.15396,0.157657,0.137861,0.118719,0.11859,0.142954,0.133426,0.173345,0.127232,0.157041,0.121125,0.159642,0.167171,0.131191,0.112421,0.14003
-19.1725,0.171374,0.142462,0.144217,0.128675,0.123558,0.14781,0.145693,0.143833,0.13621,0.149053,0.156866,0.158705,0.118704,0.167621,0.158683,0.15825,0.128078,0.11607,0.122426,0.113864,0.133848,0.116199,0.156566,0.163376,0.14173,0.117409,0.126981,0.149129,0.137128,0.175977,0.130546,0.162146,0.124432,0.16266,0.172844,0.133429,0.115044,0.143737
-18.6725,0.179819,0.153007,0.161089,0.143525,0.134578,0.162576,0.149995,0.152108,0.152555,0.158622,0.158698,0.169221,0.12423,0.173253,0.164247,0.162613,0.137398,0.125123,0.131958,0.123701,0.140429,0.126809,0.16389,0.173199,0.149003,0.12399,0.141177,0.159507,0.144482,0.181671,0.137724,0.169773,0.133392,0.169277,0.182923,0.14064,0.123337,0.153608
-18.1725,0.197666,0.172016,0.185471,0.166196,0.153446,0.182921,0.163548,0.166929,0.176474,0.175824,0.168374,0.186085,0.137383,0.185897,0.177914,0.173933,0.150962,0.139314,0.148613,0.140978,0.153085,0.146079,0.177457,0.187936,0.160464,0.140024,0.162328,0.177234,0.158216,0.19164,0.149819,0.181536,0.150172,0.180947,0.198416,0.15477,0.138209,0.171535
-17.6725,0.231706,0.206347,0.224065,0.20436,0.185278,0.21288,0.191361,0.194742,0.214768,0.206345,0.192616,0.214833,0.166125,0.212793,0.20677,0.199942,0.17313,0.162537,0.179123,0.17232,0.176449,0.181052,0.202427,0.2125,0.179884,0.172473,0.196861,0.207644,0.183782,0.210098,0.170891,0.202017,0.181696,0.201564,0.224721,0.181367,0.164253,0.204068
-17.1725,0.277293,0.250212,0.263041,0.248142,0.222364,0.241566,0.231085,0.230705,0.256599,0.242954,0.232972,0.247518,0.209063,0.251887,0.248544,0.240921,0.198562,0.188916,0.217379,0.211883,0.207298,0.22561,0.234396,0.241591,0.203428,0.218233,0.234606,0.243229,0.217758,0.235686,0.196499,0.227834,0.223059,0.227483,0.256157,0.216098,0.196777,0.245515
-16.6725,0.324452,0.296928,0.294976,0.291011,0.257913,0.266223,0.271788,0.267738,0.297019,0.277379,0.280328,0.277292,0.257979,0.296219,0.295032,0.290212,0.225337,0.214076,0.255775,0.251895,0.240493,0.272049,0.26762,0.272997,0.228885,0.267007,0.270641,0.278187,0.255725,0.266788,0.222919,0.257063,0.266972,0.255253,0.288572,0.251614,0.230065,0.28786
-16.1725,0.362875,0.340963,0.317119,0.326469,0.288386,0.288163,0.305834,0.30126,0.332741,0.303588,0.324289,0.299269,0.303871,0.335893,0.337194,0.337566,0.251192,0.235565,0.288757,0.286123,0.271021,0.313664,0.297105,0.304649,0.25472,0.310011,0.301921,0.307772,0.290913,0.299997,0.247786,0.286954,0.305544,0.282161,0.317734,0.281728,0.260438,0.32469
-15.6725,0.385183,0.375475,0.328569,0.347477,0.312097,0.307147,0.330323,0.327223,0.359129,0.31846,0.356577,0.311734,0.338949,0.362267,0.366564,0.370858,0.272359,0.251868,0.31208,0.310211,0.294759,0.344229,0.319344,0.331786,0.278008,0.340426,0.324758,0.329317,0.316484,0.328476,0.268873,0.312597,0.331545,0.305701,0.339228,0.302775,0.284756,0.351602
-15.1725,0.389006,0.394887,0.33177,0.350961,0.32711,0.319535,0.344452,0.344319,0.370694,0.323277,0.372467,0.31669,0.359012,0.372109,0.379036,0.383021,0.285511,0.262347,0.324139,0.322089,0.308214,0.35866,0.331479,0.348205,0.295419,0.354277,0.336623,0.340286,0.328358,0.344794,0.283931,0.328762,0.341234,0.322796,0.349309,0.314309,0.300038,0.365881
