Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-18.7941,0.157729,0.20381,0.166938,0.144926,0.142361,0.152087,0.216012,0.223902,0.150815,0.183246,0.176951,0.186123,0.190204,0.139404,0.169396,0.181418,0.195733,0.163915,0.164342,0.203546,0.112271,0.111244,0.189206,0.145215,0.164662,0.158226,0.183834,0.100868,0.125122
-18.2941,0.165137,0.175802,0.174779,0.152266,0.14463,0.147802,0.200408,0.199698,0.16477,0.179919,0.177952,0.21134,0.195947,0.137972,0.18814,0.185387,0.188465,0.176866,0.176296,0.201919,0.116677,0.122341,0.182768,0.144752,0.159231,0.154028,0.18224,0.100333,0.127526
-17.7941,0.164909,0.159513,0.175102,0.151675,0.14234,0.139111,0.187872,0.187534,0.171398,0.176809,0.17956,0.222621,0.198854,0.140922,0.19777,0.187558,0.186506,0.182241,0.180531,0.200953,0.114189,0.128162,0.180198,0.148401,0.152102,0.142551,0.191257,0.0981977,0.129372
-17.2941,0.168526,0.156587,0.177411,0.150181,0.145921,0.128536,0.180648,0.183068,0.176224,0.173183,0.179887,0.226932,0.199622,0.145825,0.202383,0.188085,0.187895,0.184459,0.181151,0.198366,0.113643,0.136775,0.18054,0.153926,0.145687,0.139562,0.202916,0.095903,0.131559
-16.7941,0.177314,0.160084,0.181315,0.153318,0.154697,0.122484,0.177992,0.180945,0.181248,0.170671,0.179752,0.226436,0.197167,0.152364,0.20536,0.18634,0.191908,0.177452,0.180567,0.195208,0.114787,0.148887,0.181478,0.158616,0.141913,0.142324,0.215028,0.094798,0.134005
-16.2941,0.191839,0.163234,0.186872,0.161814,0.166701,0.123997,0.181166,0.181724,0.186376,0.170197,0.18106,0.220656,0.190311,0.160816,0.206653,0.1829,0.200239,0.158968,0.180052,0.192534,0.119077,0.166276,0.184272,0.160296,0.140993,0.149982,0.228212,0.0958737,0.13672
-15.7941,0.209605,0.16629,0.197321,0.173902,0.179659,0.135443,0.187708,0.184722,0.19055,0.171028,0.186499,0.213065,0.180724,0.166657,0.206731,0.178604,0.212568,0.134507,0.186575,0.189689,0.128942,0.187012,0.188246,0.158395,0.140204,0.162254,0.237705,0.101657,0.138033
-15.2941,0.223509,0.171951,0.213299,0.188663,0.188449,0.154914,0.19653,0.189451,0.190497,0.173963,0.19717,0.209645,0.172524,0.168889,0.205645,0.179083,0.2237,0.122697,0.201334,0.191248,0.142786,0.200307,0.192585,0.153987,0.139836,0.169154,0.238264,0.114866,0.136671
-14.7941,0.23355,0.187411,0.228227,0.202453,0.19293,0.174523,0.209709,0.194182,0.18678,0.178938,0.208246,0.213156,0.168598,0.173754,0.20371,0.188446,0.231487,0.131925,0.216581,0.197921,0.157591,0.204684,0.198259,0.150797,0.141021,0.169767,0.23512,0.132008,0.135033
-14.2941,0.240015,0.209712,0.228969,0.21076,0.194032,0.191051,0.216969,0.196152,0.185282,0.187136,0.209935,0.221732,0.169203,0.181446,0.198239,0.20074,0.230726,0.152801,0.224084,0.202005,0.16918,0.201287,0.202452,0.155538,0.140303,0.172326,0.229119,0.14588,0.133962
-13.7941,0.245811,0.226767,0.227,0.217276,0.198275,0.202558,0.211197,0.198304,0.191621,0.201717,0.208429,0.231523,0.178626,0.188582,0.197917,0.209612,0.229393,0.171422,0.228159,0.203068,0.180699,0.204624,0.200467,0.17075,0.141734,0.180773,0.22517,0.15806,0.135896
-13.2941,0.255285,0.242058,0.228293,0.224721,0.206613,0.213063,0.205645,0.203693,0.203501,0.218767,0.210635,0.239934,0.18979,0.198238,0.205955,0.218998,0.232518,0.186599,0.232739,0.204912,0.192602,0.21279,0.200012,0.187749,0.145708,0.187754,0.229385,0.169251,0.141491
