Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-23.5362,0.747174,0.731707,0.646244,0.69946,0.698171,0.718499,0.660891,0.725025,0.670486,0.640298,0.650505,0.792186,0.658526,0.652798,0.666993,0.611719,0.595127,0.657603,0.679006,0.765366,0.647866,0.671493,0.689319,0.720248,0.733529,0.649026,0.642172,0.696845,0.52583
-23.0362,0.756776,0.735018,0.638148,0.705526,0.700177,0.728364,0.677465,0.732339,0.673922,0.636492,0.651787,0.789344,0.65139,0.658286,0.670297,0.627119,0.582369,0.662065,0.689803,0.771654,0.66036,0.692642,0.699116,0.718658,0.735829,0.66375,0.638043,0.703837,0.533152
-22.5362,0.769047,0.742887,0.63403,0.717846,0.70282,0.742846,0.690272,0.734403,0.68427,0.625034,0.656941,0.788827,0.650927,0.672063,0.673672,0.634237,0.571744,0.671208,0.698386,0.771574,0.675845,0.711116,0.716105,0.714377,0.740355,0.675765,0.639988,0.707191,0.542216
-22.0362,0.778357,0.753128,0.631913,0.727459,0.70088,0.755611,0.700091,0.730616,0.694573,0.611775,0.663983,0.786386,0.654769,0.684772,0.675785,0.637665,0.56129,0.678777,0.704161,0.7627,0.687158,0.725772,0.732644,0.707673,0.74646,0.685906,0.644052,0.711271,0.551047
-21.5362,0.783696,0.76398,0.632625,0.733716,0.692991,0.767379,0.708234,0.716528,0.704366,0.595805,0.671431,0.780579,0.661368,0.697233,0.676035,0.633821,0.552137,0.683201,0.703191,0.746384,0.692411,0.736233,0.742397,0.695148,0.748053,0.691058,0.649646,0.715167,0.558297
-21.0362,0.780376,0.770012,0.634046,0.731983,0.674949,0.768288,0.712228,0.69506,0.706402,0.580616,0.675122,0.766374,0.667787,0.698558,0.672454,0.614516,0.545642,0.675325,0.688395,0.718619,0.68371,0.737567,0.735112,0.677526,0.737588,0.686458,0.652474,0.718377,0.557727
-20.5362,0.769216,0.761801,0.630138,0.716907,0.65046,0.751657,0.710635,0.675002,0.692426,0.571062,0.670759,0.743196,0.667229,0.684201,0.664697,0.583106,0.538373,0.652908,0.66157,0.687046,0.659679,0.730449,0.706816,0.659027,0.710964,0.672602,0.644258,0.719664,0.544809
-20.0362,0.760616,0.741595,0.621505,0.697558,0.631874,0.725027,0.702412,0.667091,0.66764,0.563151,0.658784,0.71663,0.658714,0.667745,0.655177,0.548209,0.525822,0.626795,0.633244,0.65995,0.634367,0.72192,0.671934,0.642379,0.675796,0.656998,0.627645,0.717064,0.524122
-19.5362,0.758413,0.718099,0.611958,0.681689,0.625363,0.698819,0.686485,0.671085,0.642634,0.554182,0.642903,0.690905,0.649209,0.659918,0.645907,0.524236,0.507736,0.608542,0.614717,0.64088,0.618708,0.714874,0.648172,0.632884,0.648247,0.645686,0.609326,0.711564,0.504412
-19.0362,0.759429,0.698405,0.607683,0.673512,0.631316,0.683047,0.664984,0.675369,0.627623,0.547016,0.6278,0.671903,0.643789,0.667679,0.638495,0.519826,0.491282,0.604774,0.608141,0.634736,0.613852,0.708015,0.635983,0.633022,0.634961,0.63874,0.598249,0.703658,0.491639
-18.5362,0.757688,0.690151,0.609726,0.670536,0.642408,0.678601,0.647987,0.674403,0.62645,0.547492,0.61815,0.659342,0.64363,0.681412,0.63151,0.533325,0.484471,0.608571,0.605684,0.638029,0.617429,0.702618,0.630251,0.642097,0.634971,0.635285,0.595705,0.697929,0.486966
-18.0362,0.751164,0.693919,0.613418,0.666943,0.653132,0.68208,0.643345,0.670757,0.636302,0.558321,0.620673,0.651814,0.643842,0.694035,0.627001,0.559461,0.489748,0.615009,0.602219,0.645361,0.627824,0.701866,0.6273,0.656746,0.641734,0.632638,0.600186,0.698809,0.488754
-17.5362,0.746103,0.705908,0.617162,0.655824,0.661409,0.687708,0.647101,0.672934,0.648564,0.576385,0.63632,0.651789,0.645931,0.704287,0.628923,0.590796,0.506159,0.624459,0.604041,0.649511,0.643913,0.704486,0.630458,0.670996,0.649288,0.634056,0.609845,0.705779,0.493624
