Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-12.5745,0.252925,0.233179,0.225174,0.212243,0.205956,0.212276,0.212278,0.208109,0.23536,0.230289,0.219873,0.247527,0.224496,0.209809,0.205297,0.205078,0.184259,0.212793,0.220255,0.205389,0.195515,0.19867,0.194403,0.20519,0.210406,0.198586,0.196438,0.221678,0.19176,0.200918,0.211936,0.217997,0.204914,0.204149,0.218715,0.204708,0.188265,0.207907
-12.0745,0.231932,0.217952,0.217506,0.217193,0.210787,0.210988,0.197629,0.196932,0.227489,0.22777,0.209033,0.225118,0.223897,0.192705,0.18724,0.190993,0.176016,0.192139,0.200509,0.192266,0.177148,0.18086,0.183082,0.191107,0.193681,0.179612,0.194571,0.20461,0.183746,0.189442,0.194768,0.194931,0.192936,0.185437,0.204896,0.190161,0.180155,0.199443
-11.5745,0.224766,0.220572,0.221917,0.229357,0.217986,0.217094,0.19826,0.197454,0.238507,0.233115,0.212385,0.22782,0.23192,0.190093,0.186172,0.194574,0.180474,0.189316,0.196591,0.195199,0.176088,0.184006,0.184396,0.193944,0.192173,0.177973,0.20263,0.208233,0.185641,0.190796,0.203674,0.197491,0.196924,0.184392,0.206402,0.192928,0.181894,0.204068
-11.0745,0.228373,0.229111,0.230193,0.242425,0.228752,0.227715,0.203932,0.202329,0.25236,0.239151,0.219539,0.23434,0.240543,0.193278,0.191457,0.202892,0.189264,0.194813,0.200931,0.203785,0.180219,0.193178,0.188782,0.200637,0.196338,0.181737,0.213344,0.218167,0.191933,0.197567,0.217726,0.208441,0.207403,0.188953,0.213676,0.200477,0.189304,0.211961
-10.5745,0.234989,0.235939,0.237285,0.253003,0.238349,0.236249,0.209581,0.207844,0.262057,0.243994,0.225472,0.237496,0.246752,0.198618,0.197364,0.209512,0.197721,0.201169,0.206885,0.211227,0.184771,0.20248,0.192905,0.206019,0.200248,0.18554,0.221422,0.224566,0.197598,0.205877,0.228509,0.218854,0.217103,0.194314,0.219468,0.207924,0.198066,0.218534
-10.0745,0.244175,0.242211,0.244121,0.262957,0.246906,0.240638,0.214907,0.214988,0.270154,0.249035,0.231432,0.239508,0.252597,0.205152,0.203418,0.212623,0.205958,0.208778,0.214619,0.217355,0.190365,0.212686,0.198596,0.211006,0.203134,0.190368,0.226668,0.22801,0.202431,0.216865,0.237466,0.227949,0.226616,0.200676,0.225643,0.216731,0.207336,0.224448
-9.57454,0.254847,0.247108,0.249138,0.271216,0.252108,0.239431,0.219185,0.223447,0.27544,0.252928,0.237325,0.239621,0.256521,0.210412,0.206427,0.208944,0.211932,0.215256,0.22217,0.220073,0.195544,0.221346,0.205428,0.21463,0.203239,0.194707,0.227,0.227174,0.20505,0.228296,0.242197,0.232811,0.234324,0.206178,0.231769,0.225748,0.214959,0.228572
-9.07454,0.264376,0.25154,0.253585,0.276817,0.253355,0.235046,0.223964,0.234037,0.278436,0.257224,0.244369,0.240516,0.257988,0.215161,0.20562,0.201165,0.214472,0.218629,0.227843,0.219319,0.200038,0.227274,0.213635,0.218732,0.201193,0.197777,0.224527,0.223292,0.205313,0.236273,0.242187,0.233601,0.239678,0.209933,0.237243,0.232872,0.219554,0.230029
-8.57454,0.274118,0.259029,0.262036,0.280512,0.254143,0.236061,0.231652,0.249358,0.282298,0.265225,0.255115,0.245839,0.257679,0.221507,0.206509,0.199364,0.216801,0.222489,0.232643,0.219985,0.204962,0.233498,0.223894,0.226573,0.200531,0.20061,0.225805,0.222774,0.20593,0.23778,0.241489,0.235813,0.246067,0.213885,0.243218,0.237738,0.2257,0.229288
-8.07454,0.2813,0.266241,0.273598,0.279924,0.255518,0.245674,0.239989,0.266903,0.284026,0.278011,0.266499,0.252425,0.254918,0.228981,0.212665,0.209275,0.219246,0.228073,0.236852,0.224242,0.208933,0.239941,0.232433,0.236489,0.204764,0.202732,0.232225,0.22659,0.208342,0.230193,0.239742,0.24149,0.251533,0.218796,0.247439,0.238243,0.236987,0.226154
-7.57454,0.283033,0.268491,0.281808,0.275532,0.256418,0.257948,0.245349,0.279168,0.280177,0.290431,0.272952,0.255431,0.249889,0.235211,0.221783,0.22615,0.220333,0.234883,0.240201,0.229883,0.209799,0.244832,0.235185,0.242509,0.21299,0.204358,0.241108,0.230812,0.212475,0.214917,0.23471,0.246423,0.253331,0.224495,0.247584,0.234424,0.253711,0.221082
-7.07454,0.276287,0.262007,0.281194,0.269805,0.254017,0.264241,0.246213,0.279557,0.271715,0.295067,0.270513,0.25425,0.243132,0.236593,0.227479,0.239298,0.218704,0.238762,0.241397,0.233042,0.206445,0.244079,0.232318,0.241532,0.220074,0.204625,0.246539,0.231826,0.217532,0.197203,0.22564,0.24472,0.24729,0.228683,0.24326,0.228525,0.266892,0.217552
-6.57454,0.265789,0.250043,0.275278,0.266653,0.251532,0.263923,0.246358,0.271119,0.262744,0.290528,0.262291,0.253951,0.237325,0.234922,0.227202,0.242961,0.215576,0.238803,0.240727,0.233718,0.202222,0.238198,0.229701,0.239923,0.223774,0.204801,0.248097,0.231214,0.223691,0.18406,0.217072,0.238053,0.237086,0.230717,0.237456,0.225027,0.269192,0.221415
-6.07454,0.262329,0.241033,0.273003,0.270202,0.254447,0.265275,0.252056,0.261797,0.260241,0.280944,0.256664,0.259853,0.234855,0.236969,0.226161,0.242218,0.216927,0.240745,0.241593,0.237022,0.201653,0.234386,0.23468,0.246154,0.224217,0.206964,0.251256,0.235178,0.233204,0.181003,0.218362,0.234332,0.230703,0.232078,0.232915,0.228846,0.263961,0.234936
-5.57454,0.271561,0.239325,0.281796,0.278369,0.26567,0.275051,0.263857,0.25923,0.265747,0.275365,0.258789,0.272525,0.236634,0.247409,0.231391,0.244711,0.226102,0.250173,0.246638,0.246774,0.206181,0.237529,0.249134,0.262224,0.224908,0.211671,0.258052,0.247992,0.248432,0.1888,0.23317,0.241512,0.232159,0.234709,0.231646,0.241103,0.261081,0.255047
-5.07454,0.291936,0.243368,0.298451,0.286292,0.281454,0.291766,0.277304,0.264392,0.276533,0.277694,0.268788,0.285388,0.240784,0.265587,0.241985,0.253212,0.240949,0.267751,0.253901,0.261132,0.212569,0.247196,0.266685,0.2791,0.228869,0.217629,0.266734,0.267696,0.26763,0.203117,0.256723,0.260329,0.240646,0.238276,0.234645,0.258893,0.269152,0.275546
-4.57454,0.313967,0.248104,0.313163,0.290183,0.294066,0.308726,0.287664,0.272685,0.289628,0.286117,0.281244,0.293429,0.243365,0.287809,0.252297,0.265017,0.255768,0.285138,0.259266,0.275143,0.21722,0.257683,0.280313,0.287671,0.236213,0.221198,0.274895,0.289162,0.286005,0.218062,0.279342,0.28552,0.249749,0.240786,0.241869,0.275815,0.286831,0.290913
-4.07454,0.328879,0.249868,0.319492,0.289688,0.299684,0.321175,0.293251,0.281089,0.301259,0.297782,0.290903,0.296274,0.242191,0.308747,0.257609,0.274597,0.265118,0.293878,0.259442,0.284212,0.219606,0.262547,0.287771,0.289354,0.246357,0.221329,0.282693,0.306345,0.295183,0.229559,0.295191,0.309817,0.256396,0.241771,0.251874,0.286048,0.308688,0.299223
-3.57454,0.333751,0.248839,0.317251,0.287613,0.300827,0.329134,0.295872,0.288976,0.308117,0.309021,0.295541,0.296606,0.238494,0.322853,0.257901,0.278206,0.267173,0.292357,0.256294,0.28734,0.221468,0.260618,0.291831,0.291871,0.257115,0.220108,0.291628,0.317131,0.291657,0.235085,0.304821,0.327129,0.260824,0.24231,0.261431,0.288209,0.328913,0.301094
-3.07454,0.329408,0.246016,0.311807,0.285557,0.302331,0.334469,0.297776,0.295455,0.306435,0.317443,0.29554,0.296843,0.235712,0.3264,0.255646,0.274313,0.2626,0.284494,0.254096,0.285726,0.223495,0.25469,0.295198,0.298051,0.266274,0.220938,0.300636,0.32212,0.278445,0.234571,0.30781,0.332513,0.263231,0.243325,0.267681,0.284237,0.342139,0.297727
