Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-31.8123,0.251529,0.221329,0.201553,0.20711,0.201814,0.169295,0.183182,0.168258,0.155276,0.12466,0.169642,0.182272,0.195248,0.173358,0.178113,0.195896,0.197278,0.192491,0.175823,0.168886,0.181249,0.175803,0.185904,0.168798,0.215891,0.204076,0.19083,0.189618,0.185568
-31.3123,0.257629,0.230693,0.204647,0.211528,0.208346,0.177621,0.190454,0.175885,0.161339,0.120342,0.172013,0.193142,0.203917,0.176587,0.186242,0.203785,0.20384,0.197979,0.178044,0.169209,0.18985,0.179649,0.18705,0.177686,0.218517,0.20884,0.194791,0.191605,0.189748
-30.8123,0.26716,0.243443,0.211794,0.219338,0.218677,0.188194,0.198426,0.186384,0.1717,0.119764,0.177133,0.20652,0.215212,0.181911,0.197577,0.213856,0.21453,0.205949,0.182363,0.174434,0.201145,0.187644,0.192242,0.189738,0.224752,0.215836,0.201586,0.196771,0.195726
-30.3123,0.276691,0.255873,0.21993,0.227308,0.229681,0.198725,0.204787,0.197242,0.183881,0.121553,0.183432,0.219146,0.226199,0.188117,0.209869,0.224028,0.225387,0.213825,0.186981,0.183433,0.21172,0.196622,0.199231,0.201316,0.232519,0.222799,0.209526,0.203336,0.202515
-29.8123,0.284017,0.267102,0.227751,0.233832,0.239588,0.208036,0.209847,0.206794,0.195324,0.126272,0.190214,0.230107,0.235274,0.195032,0.221948,0.232348,0.235142,0.220087,0.191329,0.195053,0.220013,0.205147,0.2071,0.211396,0.240009,0.228607,0.217448,0.210399,0.208626
-29.3123,0.289457,0.27605,0.233714,0.238465,0.247074,0.215619,0.214032,0.214654,0.204744,0.133221,0.197205,0.237869,0.24127,0.202078,0.232436,0.238122,0.243113,0.224503,0.194523,0.208264,0.225785,0.212059,0.215193,0.219097,0.246675,0.23279,0.224943,0.217231,0.214377
-28.8123,0.29279,0.281679,0.237043,0.240748,0.251492,0.220938,0.217885,0.220916,0.210872,0.141593,0.204074,0.242322,0.243842,0.208531,0.240046,0.241703,0.248185,0.227175,0.196294,0.22096,0.228492,0.215828,0.222406,0.223447,0.251867,0.234966,0.231343,0.222941,0.219385
-28.3123,0.294576,0.284916,0.238615,0.241409,0.253734,0.224813,0.222446,0.226744,0.213583,0.150958,0.211224,0.244769,0.244146,0.214389,0.24516,0.244525,0.251518,0.229092,0.197203,0.232049,0.229249,0.216806,0.228756,0.225137,0.255885,0.236061,0.236656,0.227512,0.223981
-27.8123,0.29609,0.287042,0.239723,0.241247,0.255169,0.22822,0.227871,0.233121,0.21369,0.160936,0.21897,0.24644,0.24352,0.219521,0.248848,0.247878,0.254359,0.231546,0.198002,0.241615,0.229312,0.216117,0.234876,0.225577,0.25934,0.23703,0.241183,0.231382,0.228718
-27.3123,0.297911,0.288936,0.241727,0.240974,0.256877,0.231748,0.233827,0.240292,0.21237,0.171233,0.22737,0.248352,0.24311,0.223888,0.252233,0.252515,0.257716,0.235479,0.199688,0.24999,0.229452,0.214928,0.24107,0.225996,0.26291,0.238636,0.245347,0.235091,0.233741
-26.8123,0.300594,0.291247,0.245391,0.241153,0.259671,0.235882,0.239839,0.248413,0.210922,0.181872,0.236425,0.250947,0.243753,0.227602,0.256356,0.25883,0.262268,0.241316,0.203049,0.257837,0.23038,0.214373,0.247887,0.227464,0.267472,0.241583,0.249855,0.238993,0.239396
