Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-28.7688,0.396023,0.43151,0.362829,0.407817,0.432163,0.43796,0.413373,0.436804,0.403498,0.402099,0.437566,0.434209,0.380862,0.382333,0.380109,0.395625,0.356627,0.353877,0.398193,0.360384,0.413213,0.40487,0.366339,0.394357,0.384031,0.385456,0.41231,0.412311,0.383572,0.425291,0.39725,0.390156,0.375438,0.380456,0.401303,0.382825,0.378583,0.434252
-28.2688,0.438486,0.462296,0.394901,0.432065,0.472079,0.479806,0.447247,0.469853,0.428386,0.424789,0.46643,0.463465,0.400074,0.408038,0.415325,0.426498,0.382649,0.379523,0.425137,0.384506,0.438473,0.435721,0.388633,0.420902,0.410075,0.404483,0.439519,0.439149,0.410984,0.466045,0.425183,0.418572,0.404339,0.408309,0.430472,0.407526,0.404429,0.469022
-27.7688,0.472976,0.48775,0.422382,0.452972,0.504603,0.514479,0.47528,0.496076,0.445739,0.44163,0.488422,0.479669,0.414326,0.428454,0.442391,0.448254,0.401207,0.397948,0.442912,0.402827,0.457208,0.461711,0.406628,0.440964,0.433999,0.416573,0.459483,0.459743,0.434095,0.497644,0.446271,0.443132,0.426409,0.430517,0.454183,0.428057,0.42296,0.497191
-27.2688,0.508344,0.513842,0.452479,0.47545,0.538615,0.551507,0.504326,0.522925,0.463322,0.459489,0.511734,0.49405,0.430426,0.449673,0.469829,0.469787,0.421003,0.414934,0.457083,0.421451,0.477134,0.490099,0.425726,0.461384,0.461071,0.429042,0.478997,0.480879,0.45974,0.527396,0.46824,0.469039,0.448714,0.454951,0.478635,0.449895,0.440391,0.52698
-26.7688,0.533582,0.532587,0.476201,0.492688,0.564641,0.58132,0.525825,0.54261,0.473605,0.472281,0.528818,0.498417,0.442863,0.465196,0.487924,0.484685,0.433258,0.422276,0.462679,0.435891,0.492816,0.51287,0.440399,0.476048,0.484407,0.436271,0.49123,0.495519,0.479919,0.546112,0.483807,0.489003,0.464253,0.47447,0.496741,0.465466,0.450399,0.548819
-26.2688,0.541682,0.540513,0.48819,0.500956,0.57744,0.600004,0.535043,0.551083,0.475599,0.477393,0.53669,0.494297,0.44921,0.472291,0.493145,0.490723,0.435894,0.417286,0.462083,0.444433,0.5023,0.526517,0.447087,0.481695,0.498928,0.438615,0.495116,0.501845,0.489826,0.552196,0.490414,0.499434,0.471061,0.485707,0.504753,0.47099,0.451476,0.557895
-25.7688,0.536094,0.542018,0.490885,0.500987,0.580763,0.6112,0.535887,0.550465,0.472849,0.477282,0.537649,0.48792,0.450309,0.47301,0.48974,0.490668,0.432011,0.40394,0.460733,0.449563,0.506096,0.53212,0.446005,0.480425,0.504872,0.437701,0.494241,0.50153,0.49004,0.551678,0.490041,0.503211,0.470719,0.490314,0.504536,0.468867,0.44741,0.558418
-25.2688,0.522025,0.540878,0.487761,0.494431,0.578618,0.617387,0.533858,0.544107,0.467457,0.473552,0.533418,0.481045,0.445728,0.470029,0.48031,0.484405,0.42368,0.386392,0.460679,0.452183,0.50401,0.53092,0.437771,0.473714,0.504406,0.432547,0.490366,0.496756,0.481562,0.54844,0.484637,0.503088,0.464338,0.488855,0.49861,0.462339,0.440737,0.555145
-24.7688,0.502748,0.537317,0.481597,0.48306,0.572421,0.617354,0.531982,0.533733,0.460188,0.467286,0.524286,0.474066,0.435148,0.46381,0.465923,0.470119,0.412662,0.367851,0.460386,0.450531,0.49483,0.522926,0.422586,0.462212,0.498982,0.420834,0.483298,0.488174,0.464829,0.541398,0.474539,0.499092,0.452088,0.48095,0.487889,0.451885,0.43239,0.549148
-24.2688,0.480772,0.527571,0.47262,0.468163,0.560596,0.60831,0.529584,0.519321,0.450215,0.459307,0.508284,0.463655,0.418594,0.45352,0.446392,0.446759,0.398459,0.350036,0.455571,0.441927,0.477618,0.507105,0.402059,0.446347,0.489664,0.399971,0.469717,0.474664,0.441602,0.525751,0.458763,0.489071,0.43415,0.466593,0.472406,0.436369,0.421569,0.538941
