Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-27.3023,0.214369,0.191932,0.201437,0.199021,0.241743,0.236538,0.22185,0.235453,0.216751,0.224554,0.219942,0.197256,0.1864,0.196353,0.173016,0.189268,0.191196,0.200777,0.201296,0.185646,0.193884,0.204337,0.199183,0.194574,0.221681,0.165843,0.198516,0.188227,0.187296,0.1715,0.205905,0.206583,0.20036,0.196175,0.204446,0.217069,0.20525,0.172209
-26.8023,0.212095,0.19649,0.205291,0.198484,0.23828,0.240205,0.22282,0.2313,0.21716,0.222797,0.224008,0.196648,0.185826,0.198947,0.177578,0.192486,0.192202,0.197162,0.197767,0.186214,0.193558,0.20283,0.200516,0.198568,0.226663,0.170081,0.200689,0.187883,0.185846,0.177778,0.20444,0.210442,0.200306,0.197231,0.200449,0.218577,0.205624,0.170686
-26.3023,0.210926,0.205774,0.21157,0.200545,0.236103,0.242115,0.222195,0.22962,0.217171,0.221894,0.228521,0.19624,0.186333,0.200379,0.181498,0.194921,0.192422,0.195118,0.195333,0.187759,0.193211,0.201478,0.201261,0.200708,0.229916,0.173679,0.204162,0.187979,0.187095,0.187311,0.206798,0.213378,0.200223,0.198364,0.198207,0.22026,0.207663,0.170493
-25.8023,0.209286,0.211972,0.214012,0.204299,0.232748,0.239915,0.220148,0.228706,0.213576,0.221486,0.229309,0.194214,0.185482,0.199054,0.18496,0.198322,0.190972,0.193227,0.193854,0.188495,0.190268,0.199061,0.20065,0.202769,0.230365,0.177792,0.208226,0.188336,0.187042,0.195649,0.208393,0.215247,0.199961,0.198136,0.196139,0.219593,0.208386,0.171076
-25.3023,0.207476,0.210087,0.211319,0.20939,0.227169,0.232835,0.21642,0.227334,0.206185,0.22235,0.223948,0.190492,0.183672,0.194014,0.186632,0.201453,0.186924,0.190039,0.193816,0.188243,0.184171,0.192896,0.200117,0.203869,0.227671,0.180535,0.208471,0.188542,0.182489,0.20031,0.208789,0.213751,0.198739,0.195096,0.193295,0.21614,0.207824,0.171376
-24.8023,0.200177,0.192034,0.197937,0.20953,0.207351,0.21201,0.201729,0.212678,0.19711,0.217289,0.203532,0.175228,0.175546,0.181055,0.176161,0.193356,0.171884,0.176256,0.186859,0.180751,0.174556,0.177396,0.190581,0.195673,0.214297,0.175801,0.195023,0.179457,0.165915,0.189274,0.199146,0.202584,0.184075,0.183094,0.1829,0.1981,0.1939,0.165929
-24.3023,0.188168,0.16884,0.178231,0.20412,0.17853,0.184355,0.179126,0.188815,0.191064,0.20381,0.176433,0.153,0.162694,0.16533,0.155685,0.17501,0.149634,0.154109,0.172305,0.168484,0.163161,0.162799,0.17298,0.179538,0.194364,0.16322,0.173173,0.162314,0.145889,0.167626,0.182099,0.183659,0.161398,0.167663,0.16646,0.171055,0.169041,0.15829
-23.8023,0.174266,0.151045,0.15485,0.196713,0.155927,0.164047,0.157743,0.16536,0.189788,0.183719,0.150284,0.131657,0.149794,0.153114,0.134442,0.156364,0.128699,0.133128,0.156934,0.157524,0.150618,0.152152,0.150529,0.157838,0.175638,0.147496,0.154878,0.1432,0.132451,0.14531,0.165174,0.163272,0.140692,0.15358,0.149181,0.144069,0.143103,0.149831
-23.3023,0.16762,0.144849,0.139238,0.194747,0.146002,0.152223,0.147907,0.152369,0.193282,0.168684,0.134803,0.121237,0.144932,0.148346,0.123883,0.145949,0.118862,0.121911,0.148452,0.151639,0.143319,0.150737,0.137474,0.142183,0.162265,0.13881,0.147669,0.133313,0.128135,0.129985,0.154235,0.1492,0.13302,0.146696,0.139071,0.127326,0.127653,0.147348
-22.8023,0.167983,0.151856,0.135468,0.197019,0.143378,0.144323,0.149098,0.148975,0.199784,0.157879,0.131826,0.122166,0.147176,0.151591,0.121626,0.14028,0.119816,0.121174,0.146485,0.150742,0.143832,0.158885,0.136077,0.138562,0.156275,0.137401,0.149161,0.133683,0.129671,0.126596,0.147948,0.142484,0.136192,0.147688,0.138853,0.123657,0.123692,0.152435
