Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-18.9593,0.189403,0.193612,0.185331,0.186886,0.173085,0.169438,0.141128,0.192898,0.169813,0.163203,0.164782,0.179406,0.160115,0.159767,0.17642,0.124154,0.168525,0.130133,0.186217,0.138624,0.1387,0.152783,0.135675,0.128324,0.144384,0.144167,0.174395,0.152815,0.133148
-18.4593,0.199137,0.19125,0.193761,0.200883,0.17976,0.182855,0.139648,0.20562,0.179101,0.168505,0.17008,0.190531,0.168844,0.172371,0.170435,0.130788,0.173989,0.124818,0.193622,0.144292,0.141532,0.158961,0.143624,0.133333,0.150775,0.154171,0.183356,0.163707,0.139639
-17.9593,0.207093,0.19688,0.202037,0.212795,0.18533,0.195314,0.139825,0.210923,0.182973,0.172113,0.172413,0.198773,0.174902,0.180813,0.170846,0.136584,0.178112,0.130066,0.200866,0.148098,0.143726,0.161714,0.148732,0.136663,0.155214,0.162222,0.191127,0.172431,0.143648
-17.4593,0.210442,0.199332,0.207289,0.220237,0.189516,0.204942,0.139707,0.208999,0.182094,0.171573,0.171417,0.205613,0.178271,0.18339,0.171231,0.141312,0.179017,0.137932,0.20644,0.150363,0.144449,0.160198,0.151268,0.138631,0.155236,0.168863,0.197517,0.179022,0.144891
-16.9593,0.207974,0.196813,0.208941,0.224295,0.192927,0.211663,0.139752,0.201464,0.177641,0.166222,0.167153,0.213016,0.180125,0.180331,0.171204,0.14615,0.176997,0.149343,0.210853,0.15218,0.144159,0.15669,0.151937,0.14021,0.149623,0.17535,0.203507,0.183739,0.143345
-16.4593,0.198721,0.190134,0.204234,0.219346,0.192317,0.20951,0.14612,0.187609,0.168346,0.160101,0.163323,0.220358,0.178496,0.168307,0.169493,0.155456,0.174425,0.161383,0.209941,0.156278,0.144881,0.155911,0.150618,0.144037,0.136573,0.181986,0.205115,0.179817,0.136569
-15.9593,0.198336,0.190316,0.200751,0.210282,0.190883,0.203751,0.161545,0.180852,0.166906,0.168514,0.169546,0.225727,0.178434,0.160503,0.168511,0.170666,0.179925,0.165828,0.205382,0.166397,0.153655,0.165956,0.152348,0.154944,0.129703,0.18834,0.201354,0.171719,0.132846
-15.4593,0.209582,0.199727,0.203103,0.207572,0.192966,0.204585,0.172729,0.184454,0.175426,0.183485,0.178855,0.228241,0.182134,0.164054,0.171611,0.183713,0.189621,0.169285,0.203646,0.176056,0.165898,0.177062,0.156829,0.16623,0.133194,0.191003,0.199575,0.170281,0.137186
-14.9593,0.221986,0.210366,0.206928,0.209378,0.196343,0.208089,0.177569,0.190071,0.183788,0.194487,0.185685,0.229236,0.185826,0.171383,0.177297,0.192879,0.197557,0.175294,0.204042,0.181174,0.175169,0.183024,0.160792,0.174542,0.139512,0.191025,0.199902,0.17375,0.144698
-14.4593,0.233904,0.220411,0.21153,0.214032,0.200885,0.211564,0.180691,0.196037,0.190796,0.201756,0.190952,0.230624,0.189182,0.180331,0.184789,0.199885,0.203365,0.183862,0.206651,0.183962,0.18184,0.186523,0.165519,0.18134,0.146577,0.190535,0.201273,0.18056,0.153147
-13.9593,0.24421,0.228394,0.215564,0.218752,0.205071,0.21186,0.181531,0.201596,0.195647,0.205355,0.194326,0.231487,0.191866,0.188741,0.192403,0.204587,0.205669,0.193658,0.209408,0.184613,0.185597,0.188378,0.171334,0.186485,0.153255,0.189162,0.201986,0.187896,0.162225
-13.4593,0.251567,0.233125,0.218835,0.221615,0.208485,0.20852,0.181529,0.206094,0.198281,0.206185,0.197054,0.232401,0.1949,0.195386,0.199177,0.207415,0.205944,0.202489,0.211283,0.183951,0.186809,0.189466,0.178251,0.189957,0.159314,0.188189,0.201424,0.194688,0.171829
-12.9593,0.256108,0.234462,0.222264,0.221692,0.211217,0.203345,0.183183,0.209694,0.200939,0.206719,0.200853,0.235034,0.199248,0.199992,0.205205,0.209506,0.206671,0.20954,0.212647,0.184593,0.187788,0.190658,0.186671,0.192101,0.165388,0.188746,0.200474,0.200737,0.182744
-12.4593,0.259083,0.233005,0.22583,0.219324,0.213057,0.198816,0.187352,0.212106,0.204733,0.209628,0.20604,0.239188,0.204537,0.203727,0.210519,0.212051,0.209742,0.214209,0.214297,0.188014,0.190083,0.192125,0.195559,0.194164,0.171898,0.190884,0.200257,0.205771,0.19566
-11.9593,0.263986,0.23237,0.230616,0.218315,0.216101,0.19839,0.196104,0.215484,0.211156,0.217667,0.213379,0.245713,0.211377,0.209837,0.216063,0.216554,0.217166,0.21739,0.218592,0.195886,0.19553,0.195371,0.205308,0.198814,0.180421,0.195015,0.202795,0.211089,0.210886
-11.4593,0.273978,0.236319,0.238201,0.223091,0.223141,0.20318,0.210108,0.22318,0.221211,0.231471,0.223198,0.255875,0.22071,0.220958,0.223492,0.224224,0.228355,0.221261,0.227214,0.209049,0.204551,0.202364,0.217254,0.2088,0.192079,0.201139,0.210151,0.218033,0.228425
-10.9593,0.289425,0.246376,0.24932,0.235617,0.235282,0.21201,0.227842,0.236878,0.234919,0.248901,0.23514,0.269333,0.233051,0.236772,0.233242,0.235084,0.241551,0.226935,0.239971,0.225783,0.21626,0.214111,0.232082,0.224383,0.206293,0.209039,0.223113,0.227191,0.247275
-10.4593,0.308764,0.261336,0.264423,0.254514,0.252149,0.223094,0.247067,0.255734,0.252147,0.266916,0.249219,0.284854,0.248991,0.254455,0.245359,0.248275,0.255215,0.235459,0.255521,0.243603,0.229444,0.229511,0.249623,0.243469,0.221626,0.218963,0.240258,0.238676,0.266371
-9.95928,0.328787,0.277229,0.281811,0.275017,0.270308,0.234498,0.264612,0.274868,0.270285,0.2825,0.264425,0.299541,0.267258,0.270067,0.258378,0.261704,0.267883,0.246254,0.27071,0.259806,0.241889,0.245141,0.267458,0.262782,0.235664,0.23078,0.257665,0.25127,0.284625
-9.45928,0.345237,0.289594,0.297733,0.291494,0.284928,0.244711,0.277412,0.287916,0.284362,0.293302,0.277979,0.309639,0.284602,0.279984,0.269204,0.272281,0.278301,0.25671,0.281691,0.271733,0.250925,0.256795,0.281786,0.278207,0.245499,0.242935,0.269778,0.262132,0.300191
-8.95928,0.355827,0.297029,0.309676,0.301903,0.294862,0.254785,0.285768,0.292154,0.290503,0.299944,0.288435,0.314861,0.298845,0.283673,0.276409,0.279612,0.286735,0.265021,0.287089,0.279188,0.255381,0.262812,0.290574,0.287635,0.250291,0.253624,0.273374,0.269816,0.312096
-8.45928,0.36029,0.301785,0.318055,0.308528,0.302137,0.267448,0.293265,0.289975,0.288612,0.305279,0.295511,0.318808,0.308745,0.283573,0.280936,0.286178,0.294085,0.271187,0.288589,0.283807,0.256705,0.264814,0.295201,0.291405,0.251972,0.262416,0.27039,0.275014,0.319799
-7.95928,0.361284,0.308797,0.326971,0.316843,0.311712,0.286462,0.305436,0.288953,0.284607,0.313903,0.302186,0.327503,0.315692,0.284775,0.287134,0.296684,0.302054,0.278428,0.291251,0.289533,0.258907,0.267676,0.300293,0.292611,0.255737,0.272031,0.267358,0.2816,0.323758
-7.45928,0.364666,0.323789,0.341366,0.332292,0.329473,0.314553,0.326733,0.298757,0.28779,0.330441,0.314158,0.346961,0.324114,0.293494,0.301063,0.315518,0.313315,0.291998,0.302,0.301998,0.267509,0.277171,0.312317,0.295845,0.268128,0.287187,0.27311,0.295527,0.325887
-6.95928,0.376837,0.349788,0.363869,0.357545,0.359672,0.35131,0.35686,0.32499,0.305693,0.355797,0.33523,0.379612,0.338887,0.314325,0.326773,0.343198,0.331015,0.315012,0.325623,0.324079,0.286619,0.296752,0.335966,0.305303,0.293274,0.311497,0.293452,0.321397,0.329568
-6.45928,0.399997,0.38484,0.393786,0.391474,0.401188,0.393842,0.389332,0.362341,0.338436,0.387617,0.364883,0.422127,0.362111,0.346826,0.36324,0.376367,0.356343,0.345507,0.36042,0.353153,0.31533,0.324948,0.370517,0.321725,0.328076,0.343513,0.327008,0.357653,0.337587
-5.95928,0.433603,0.424586,0.429705,0.431636,0.448312,0.439751,0.417773,0.398788,0.381173,0.424836,0.400327,0.469186,0.393284,0.386904,0.406135,0.411577,0.388658,0.37949,0.400477,0.385156,0.350249,0.357127,0.412712,0.344596,0.36472,0.379384,0.367698,0.398831,0.35101
-5.45928,0.475718,0.4654,0.470576,0.475194,0.493095,0.486419,0.442244,0.425252,0.429003,0.467545,0.438786,0.516644,0.42985,0.42946,0.450185,0.446824,0.426787,0.414164,0.439374,0.4172,0.38763,0.388704,0.45832,0.373771,0.395782,0.416721,0.408694,0.438721,0.369484
-4.95928,0.523307,0.507596,0.516087,0.52027,0.53203,0.532229,0.469218,0.444809,0.479224,0.516918,0.47892,0.563131,0.470177,0.470276,0.492285,0.482275,0.468587,0.449224,0.474738,0.449622,0.426145,0.417847,0.504979,0.409285,0.420595,0.45591,0.446946,0.474787,0.39253
-4.45928,0.573892,0.552781,0.565351,0.566518,0.566887,0.576847,0.506651,0.468546,0.532204,0.5733,0.521513,0.60836,0.513995,0.5091,0.5325,0.520262,0.511983,0.486936,0.509901,0.484563,0.465916,0.447314,0.551872,0.451464,0.445602,0.499097,0.483635,0.508894,0.421753
-3.95928,0.624565,0.600109,0.615589,0.61399,0.599383,0.619751,0.553339,0.505151,0.584644,0.633085,0.566529,0.651837,0.561784,0.549395,0.571068,0.560773,0.556623,0.527804,0.548643,0.521034,0.505728,0.479462,0.598376,0.497129,0.477366,0.54511,0.521385,0.543611,0.457356
-3.45928,0.670234,0.646532,0.665906,0.66023,0.63214,0.660006,0.603663,0.551041,0.634192,0.685284,0.611041,0.694726,0.611412,0.593428,0.610379,0.603126,0.59979,0.570249,0.591364,0.558612,0.543947,0.516242,0.642413,0.543046,0.516915,0.590569,0.561388,0.579783,0.500004
-2.95928,0.710459,0.688643,0.713459,0.702366,0.666414,0.696415,0.651726,0.596207,0.680961,0.725397,0.652806,0.738379,0.659885,0.639616,0.650425,0.644141,0.641313,0.611018,0.634475,0.596508,0.579697,0.55559,0.682021,0.586585,0.560073,0.632396,0.60424,0.617186,0.546767
-2.45928,0.745019,0.722931,0.753442,0.737004,0.700704,0.727657,0.69366,0.632694,0.724146,0.753023,0.687683,0.781173,0.699995,0.682967,0.685659,0.678379,0.678869,0.644587,0.672835,0.630942,0.612344,0.590929,0.715557,0.624874,0.599159,0.666971,0.645296,0.653982,0.592756
-1.95928,0.768678,0.74604,0.779198,0.758684,0.72893,0.749325,0.725309,0.653228,0.758029,0.766584,0.708686,0.813666,0.723955,0.712846,0.707721,0.700562,0.703199,0.665532,0.700567,0.655104,0.638037,0.615741,0.739755,0.655051,0.627064,0.691275,0.673932,0.68413,0.631767
-1.45928,0.776977,0.755931,0.785442,0.766638,0.742736,0.757324,0.73667,0.65963,0.773514,0.769903,0.714734,0.824483,0.731639,0.721369,0.710253,0.70743,0.709838,0.673711,0.714219,0.662203,0.651145,0.626499,0.752567,0.673385,0.641849,0.703978,0.683737,0.70325,0.655947
-0.959279,0.771172,0.752928,0.77697,0.76391,0.739359,0.749582,0.726423,0.65555,0.771093,0.763483,0.709082,0.813579,0.727186,0.712187,0.699271,0.702969,0.700536,0.673542,0.714661,0.654136,0.648775,0.62737,0.754032,0.676895,0.643905,0.706448,0.676488,0.710247,0.6637
-0.459279,0.758193,0.744718,0.763733,0.755707,0.724218,0.728914,0.701936,0.64917,0.758905,0.751081,0.698831,0.78693,0.719724,0.692159,0.686299,0.69407,0.682973,0.672266,0.707015,0.639547,0.636379,0.627594,0.748742,0.668782,0.639741,0.704891,0.662879,0.709257,0.660312
0.0407205,0.750426,0.741193,0.757483,0.750575,0.7104,0.708155,0.682922,0.651888,0.75198,0.745216,0.696811,0.760129,0.715945,0.676068,0.681821,0.689994,0.672676,0.675768,0.70179,0.630701,0.626001,0.634948,0.743953,0.658627,0.636802,0.706546,0.658869,0.70716,0.653771
