Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-18.9593,0.167382,0.168988,0.190874,0.188961,0.158365,0.159517,0.188332,0.159274,0.129262,0.197492,0.153554,0.155449,0.15792,0.183588,0.161325,0.134681,0.159817,0.160435,0.165851,0.118148,0.104013,0.16373,0.168789,0.173623,0.143762,0.174136,0.156473,0.144188,0.135121,0.151921,0.149779,0.139814,0.144828,0.117094,0.140691,0.170689,0.167934,0.142639
-18.4593,0.174196,0.180779,0.199881,0.20301,0.1672,0.17618,0.196724,0.174501,0.126598,0.204704,0.152403,0.162493,0.162503,0.19257,0.171682,0.139645,0.169578,0.166421,0.160569,0.120202,0.109164,0.171987,0.181605,0.18627,0.120295,0.183611,0.161283,0.148697,0.143556,0.154179,0.145044,0.146777,0.154166,0.124799,0.146768,0.183563,0.175242,0.15175
-17.9593,0.178729,0.188525,0.207883,0.213027,0.174392,0.187839,0.205098,0.185656,0.123909,0.206066,0.147078,0.167218,0.163628,0.200816,0.180757,0.142477,0.175459,0.172684,0.159162,0.122347,0.117551,0.177825,0.192183,0.196272,0.116904,0.192201,0.162925,0.150163,0.149273,0.152957,0.142434,0.151033,0.159977,0.131928,0.150151,0.196169,0.181938,0.158537
-17.4593,0.1785,0.189107,0.212235,0.21962,0.178946,0.19322,0.209668,0.189946,0.121274,0.202192,0.137827,0.167752,0.162712,0.208324,0.185871,0.143443,0.175535,0.177911,0.157647,0.124732,0.126138,0.181174,0.198359,0.201582,0.121628,0.199183,0.16326,0.149156,0.150148,0.148557,0.139776,0.152025,0.162144,0.135264,0.150207,0.207178,0.187149,0.163216
-16.9593,0.173832,0.185858,0.214164,0.225116,0.181817,0.194183,0.210836,0.187381,0.120248,0.194442,0.125638,0.165892,0.161787,0.216922,0.188175,0.144092,0.170423,0.183337,0.157534,0.128873,0.13648,0.184155,0.201086,0.202798,0.132193,0.206248,0.163905,0.146858,0.146309,0.144418,0.139244,0.149972,0.162258,0.13703,0.147973,0.216544,0.191943,0.166855
-16.4593,0.172677,0.182905,0.213421,0.223246,0.183184,0.189977,0.204635,0.179903,0.132166,0.183787,0.124641,0.166161,0.168931,0.224193,0.185291,0.147731,0.160823,0.187408,0.163099,0.137781,0.152091,0.188666,0.198715,0.198912,0.147599,0.210815,0.168257,0.149444,0.139538,0.148308,0.146246,0.147273,0.160994,0.131039,0.144933,0.215607,0.194436,0.166999
-15.9593,0.190161,0.191698,0.212788,0.2149,0.186663,0.188898,0.19794,0.183274,0.158169,0.181728,0.146534,0.177223,0.184987,0.226841,0.182867,0.157719,0.16072,0.191599,0.172607,0.149635,0.172493,0.198114,0.197845,0.198783,0.157442,0.210171,0.178686,0.162752,0.142805,0.163996,0.16202,0.152097,0.164056,0.124301,0.145709,0.203375,0.195684,0.165065
-15.4593,0.211478,0.206768,0.214063,0.210716,0.191759,0.193863,0.199585,0.195925,0.175736,0.188216,0.167972,0.190529,0.195497,0.227764,0.185101,0.166942,0.171576,0.19858,0.181032,0.159644,0.188526,0.207928,0.201986,0.203169,0.162851,0.209585,0.187283,0.175366,0.154261,0.176981,0.173924,0.160006,0.171397,0.123979,0.14941,0.194758,0.199669,0.166085
-14.9593,0.227435,0.219861,0.215884,0.210827,0.195803,0.200139,0.203833,0.20711,0.18236,0.196035,0.180817,0.199757,0.199588,0.228907,0.188285,0.171941,0.1842,0.206904,0.18863,0.168968,0.198787,0.216015,0.206523,0.206279,0.168712,0.211176,0.191479,0.18261,0.1643,0.182889,0.181808,0.167151,0.179205,0.126786,0.153717,0.190859,0.204006,0.169297
-14.4593,0.239865,0.230798,0.218421,0.214201,0.200246,0.207484,0.20692,0.216043,0.184628,0.204957,0.189112,0.207059,0.20101,0.231722,0.19201,0.175424,0.195902,0.216042,0.197318,0.179573,0.206547,0.223393,0.20972,0.208723,0.176479,0.214121,0.193398,0.187346,0.171736,0.185072,0.189906,0.174515,0.18665,0.131789,0.158897,0.189911,0.208053,0.174205
