Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-12.5745,0.249584,0.234717,0.224932,0.21376,0.205797,0.212179,0.235462,0.228084,0.214145,0.250312,0.224505,0.211658,0.207531,0.187595,0.223969,0.195649,0.19016,0.20802,0.199574,0.22049,0.192188,0.203363,0.223299,0.200559,0.219377,0.203918,0.188889,0.20972,0.165747
-12.0745,0.231888,0.219475,0.217763,0.217232,0.210952,0.196428,0.226724,0.227944,0.205789,0.225501,0.221843,0.194839,0.187961,0.177371,0.202778,0.177008,0.18109,0.192522,0.180312,0.20506,0.183566,0.19047,0.196543,0.189789,0.205559,0.189304,0.180553,0.200783,0.156295
-11.5745,0.227018,0.222878,0.222602,0.229416,0.217766,0.19704,0.237375,0.234083,0.210114,0.228054,0.229677,0.192219,0.186749,0.181212,0.198208,0.176375,0.18397,0.191279,0.178858,0.209118,0.185667,0.191705,0.197554,0.193741,0.207312,0.192218,0.18219,0.205955,0.159107
-11.0745,0.231977,0.232302,0.231245,0.243225,0.227933,0.202852,0.251941,0.240471,0.218219,0.23494,0.238927,0.195493,0.192248,0.189859,0.202359,0.181034,0.18942,0.19567,0.182988,0.219941,0.192124,0.198757,0.207963,0.204077,0.21528,0.200361,0.189658,0.214689,0.166324
-10.5745,0.239395,0.240522,0.238734,0.254957,0.237609,0.208832,0.2629,0.245561,0.225211,0.239009,0.246216,0.200993,0.1987,0.198718,0.208776,0.186061,0.194144,0.200147,0.187208,0.227949,0.198238,0.207489,0.219031,0.214384,0.222259,0.208617,0.198791,0.222727,0.173051
-10.0745,0.248886,0.247997,0.245774,0.265869,0.246684,0.214964,0.272366,0.250699,0.232286,0.24197,0.253405,0.207878,0.205622,0.207869,0.217365,0.191977,0.200076,0.203688,0.192252,0.232676,0.203687,0.219013,0.229301,0.225012,0.229422,0.217842,0.208713,0.229692,0.180712
-9.57454,0.258874,0.25295,0.250661,0.274069,0.252855,0.220033,0.278463,0.254118,0.239199,0.242462,0.258273,0.213151,0.209156,0.214684,0.225613,0.196999,0.20645,0.203976,0.196428,0.232373,0.206635,0.230684,0.235267,0.234421,0.235679,0.226615,0.217194,0.233664,0.18885
-9.07454,0.266576,0.255893,0.253912,0.278886,0.2546,0.22517,0.281685,0.257162,0.246897,0.24234,0.259956,0.216864,0.20741,0.217373,0.231187,0.200931,0.213591,0.201894,0.198991,0.227553,0.206706,0.238638,0.2362,0.242096,0.240619,0.233346,0.222262,0.234456,0.198004
-8.57454,0.274266,0.261275,0.26066,0.282161,0.255212,0.233176,0.286109,0.264086,0.258022,0.246041,0.259624,0.222866,0.206364,0.219262,0.235208,0.205648,0.223239,0.201709,0.201411,0.224974,0.20675,0.240029,0.237458,0.251186,0.246096,0.238527,0.227783,0.233115,0.210048
-8.07454,0.280946,0.267756,0.272066,0.282126,0.256302,0.242309,0.289225,0.277684,0.269519,0.252387,0.257137,0.230774,0.211251,0.221491,0.238526,0.210405,0.232954,0.207182,0.203888,0.227353,0.208803,0.231979,0.242159,0.259898,0.250936,0.240599,0.237547,0.230346,0.222736
-7.57454,0.284747,0.271617,0.282385,0.279138,0.257073,0.249497,0.287263,0.293496,0.276033,0.255961,0.253272,0.238552,0.221263,0.223692,0.241788,0.212801,0.238586,0.217258,0.206491,0.231113,0.213029,0.21612,0.247161,0.265001,0.252506,0.238919,0.253612,0.226177,0.232864
-7.07454,0.281111,0.267571,0.285043,0.27387,0.254136,0.251323,0.279655,0.30261,0.272697,0.254703,0.248008,0.241929,0.229416,0.224246,0.243149,0.210429,0.23779,0.225562,0.207569,0.231996,0.218243,0.197237,0.246408,0.260983,0.248814,0.233431,0.268835,0.222425,0.23787
-6.57454,0.271591,0.256754,0.280069,0.269576,0.249672,0.250492,0.269696,0.30014,0.26252,0.252169,0.243095,0.24056,0.230466,0.222788,0.241663,0.205196,0.234139,0.22871,0.2075,0.2304,0.223935,0.182205,0.239432,0.249478,0.241776,0.227684,0.273946,0.224654,0.239672
-6.07454,0.265935,0.246496,0.274924,0.271155,0.249192,0.253415,0.265173,0.288679,0.253957,0.254386,0.240438,0.241422,0.228003,0.223824,0.24026,0.201977,0.235002,0.227167,0.208177,0.232159,0.231936,0.177075,0.233045,0.238138,0.234421,0.22759,0.269012,0.236301,0.241599
-5.57454,0.271488,0.241954,0.27877,0.277939,0.256717,0.262445,0.268813,0.278747,0.253379,0.265114,0.241015,0.249668,0.230161,0.230777,0.242033,0.20349,0.244868,0.225199,0.2111,0.242426,0.244949,0.183445,0.235614,0.232788,0.229679,0.236374,0.262428,0.254931,0.245378
-5.07454,0.289402,0.242877,0.291655,0.285807,0.270144,0.275012,0.278465,0.276903,0.261928,0.279116,0.243274,0.265978,0.23822,0.242594,0.247059,0.207676,0.260234,0.226629,0.216097,0.260131,0.262338,0.197783,0.249704,0.234935,0.22915,0.253113,0.264866,0.274139,0.250261
-4.57454,0.311239,0.244912,0.306221,0.290381,0.282152,0.285821,0.291475,0.283584,0.274241,0.290117,0.244159,0.287539,0.247573,0.255221,0.252087,0.211413,0.273976,0.232439,0.219812,0.280652,0.280315,0.214181,0.271811,0.240382,0.233515,0.271366,0.279752,0.287958,0.253797
-4.07454,0.326989,0.245398,0.314693,0.29083,0.288958,0.291918,0.304543,0.29582,0.284497,0.295537,0.241837,0.309164,0.253356,0.263995,0.253706,0.21384,0.28238,0.242087,0.220592,0.298235,0.291338,0.227277,0.295541,0.246456,0.242097,0.283903,0.30234,0.294515,0.25555
-3.57454,0.332554,0.244487,0.314599,0.289766,0.292475,0.294655,0.31447,0.308785,0.289566,0.297072,0.238206,0.324786,0.254483,0.266665,0.252546,0.216456,0.287287,0.253333,0.219999,0.3103,0.29051,0.233626,0.314886,0.253129,0.252411,0.287684,0.324744,0.295684,0.257018
-3.07454,0.328899,0.242989,0.310214,0.289354,0.296949,0.296324,0.316778,0.318807,0.289518,0.298045,0.237116,0.330009,0.253049,0.263399,0.251599,0.22001,0.291324,0.263616,0.221051,0.316485,0.279167,0.232521,0.323716,0.259603,0.260391,0.284389,0.339529,0.293024,0.26035
-2.57454,0.319965,0.242131,0.306702,0.287431,0.3058,0.29889,0.310949,0.32381,0.28701,0.298147,0.241168,0.323961,0.250375,0.255467,0.253618,0.223289,0.293641,0.270377,0.226093,0.316948,0.262686,0.224719,0.319143,0.262804,0.264778,0.277654,0.33927,0.287799,0.266553
-2.07454,0.310168,0.241699,0.306651,0.283073,0.318251,0.302611,0.300915,0.321331,0.284274,0.292617,0.249584,0.308866,0.24614,0.245001,0.258485,0.225641,0.291122,0.271844,0.233522,0.311409,0.246383,0.21135,0.302303,0.258798,0.267715,0.270249,0.320772,0.281452,0.274738
-1.57454,0.303479,0.241673,0.307865,0.278713,0.329979,0.305881,0.292788,0.312016,0.281469,0.278863,0.256706,0.28858,0.240427,0.235271,0.263395,0.227221,0.282967,0.268891,0.240655,0.299604,0.231828,0.19534,0.27926,0.248319,0.271239,0.262859,0.291602,0.274988,0.282698
-1.07454,0.300878,0.241748,0.307238,0.277201,0.336337,0.305298,0.289324,0.300997,0.276817,0.261948,0.258659,0.268851,0.234135,0.228622,0.265802,0.228243,0.272437,0.262878,0.244824,0.284473,0.219538,0.179835,0.259044,0.236367,0.275403,0.255581,0.264667,0.269151,0.288209
-0.574536,0.300979,0.240588,0.304583,0.279985,0.336564,0.29998,0.288156,0.291726,0.269528,0.246842,0.254593,0.251267,0.227769,0.225423,0.264964,0.228106,0.262505,0.256209,0.245733,0.267724,0.208832,0.166721,0.244928,0.227514,0.27832,0.248754,0.247696,0.263829,0.291496
-0.0745358,0.301875,0.236946,0.302553,0.285592,0.326862,0.284907,0.284771,0.290735,0.260088,0.24007,0.245665,0.236398,0.220884,0.226343,0.260117,0.224969,0.254557,0.247837,0.2444,0.247924,0.198581,0.156058,0.238854,0.226062,0.276697,0.242003,0.243618,0.256719,0.294771
0.425464,0.301429,0.23536,0.308534,0.289652,0.309513,0.271002,0.281332,0.303781,0.260336,0.247786,0.245226,0.235301,0.21588,0.230908,0.256457,0.221707,0.252458,0.241872,0.243494,0.235077,0.192944,0.152963,0.24295,0.237719,0.2712,0.239476,0.253742,0.24975,0.299248
0.925464,0.303363,0.244923,0.327028,0.293206,0.298213,0.277367,0.287439,0.326863,0.278446,0.266635,0.260421,0.251437,0.215824,0.240204,0.261576,0.225752,0.257608,0.242703,0.247699,0.237398,0.193331,0.15934,0.254148,0.26007,0.269073,0.244068,0.272882,0.246764,0.306375
1.42546,0.311547,0.266761,0.355602,0.301495,0.300061,0.301456,0.305059,0.354129,0.309435,0.291868,0.284341,0.280046,0.222047,0.255828,0.275797,0.240625,0.269408,0.250719,0.257721,0.25423,0.199631,0.173384,0.269551,0.289468,0.275185,0.256413,0.297174,0.247934,0.315611
1.92546,0.328838,0.30218,0.392072,0.319026,0.314026,0.339801,0.332161,0.384274,0.350191,0.322687,0.311488,0.318815,0.236859,0.279215,0.298112,0.266157,0.288214,0.265629,0.273911,0.283377,0.213162,0.194279,0.28905,0.326324,0.292108,0.278313,0.326042,0.25289,0.326729
2.42546,0.352192,0.341089,0.423774,0.343678,0.33395,0.380963,0.360839,0.407383,0.386704,0.348774,0.333126,0.355735,0.258129,0.303543,0.319301,0.296179,0.308028,0.28305,0.291421,0.314264,0.230065,0.216561,0.306987,0.359766,0.318155,0.30579,0.350248,0.257819,0.336433
2.92546,0.373013,0.368649,0.443354,0.366127,0.34252,0.412824,0.381723,0.416035,0.407281,0.362139,0.348548,0.380163,0.277924,0.318762,0.328518,0.318896,0.321532,0.294398,0.302694,0.334054,0.243706,0.233664,0.316862,0.378542,0.344759,0.329616,0.365614,0.256623,0.341809
3.42546,0.382048,0.373323,0.452155,0.374877,0.328277,0.429797,0.390089,0.407607,0.407501,0.361319,0.362297,0.388391,0.28628,0.31614,0.321619,0.325736,0.321206,0.293893,0.302547,0.335742,0.247055,0.241471,0.313356,0.374963,0.36109,0.340314,0.371168,0.244673,0.341188
3.92546,0.373599,0.352256,0.45267,0.364825,0.295211,0.428059,0.383431,0.385413,0.387763,0.349653,0.374554,0.383278,0.278334,0.295636,0.303103,0.315826,0.30609,0.280703,0.290528,0.322578,0.238919,0.240404,0.294723,0.349009,0.358088,0.333691,0.366997,0.223285,0.334373
4.42546,0.348239,0.312316,0.439401,0.341134,0.254695,0.403661,0.359879,0.358642,0.351646,0.334041,0.381309,0.372736,0.256171,0.264122,0.281295,0.29303,0.282048,0.257856,0.270285,0.306492,0.223585,0.232813,0.265187,0.307576,0.33467,0.310008,0.349911,0.198317,0.322416
4.92546,0.31223,0.267054,0.40661,0.314029,0.218701,0.357957,0.321708,0.339709,0.305344,0.323438,0.379957,0.365555,0.226833,0.231164,0.261429,0.264873,0.256705,0.230617,0.246552,0.2967,0.205793,0.221836,0.233165,0.263359,0.295795,0.274001,0.319572,0.174778,0.305917
5.42546,0.273956,0.229089,0.35477,0.289058,0.193448,0.300859,0.278004,0.334295,0.256756,0.323132,0.371237,0.357643,0.198715,0.204693,0.244345,0.237618,0.236208,0.202852,0.222572,0.294105,0.189593,0.20941,0.206834,0.22448,0.251978,0.231869,0.280056,0.155565,0.285541
5.92546,0.240609,0.204456,0.29479,0.264922,0.180029,0.243868,0.238851,0.337655,0.215265,0.323423,0.358561,0.342578,0.17682,0.188117,0.228956,0.213083,0.220675,0.177841,0.20044,0.289504,0.177104,0.193223,0.189971,0.195387,0.212938,0.190502,0.239722,0.140442,0.26166
6.42546,0.217145,0.192167,0.242454,0.238444,0.176952,0.195531,0.209286,0.335416,0.1886,0.310819,0.341679,0.31197,0.163164,0.180257,0.215414,0.191301,0.207681,0.159003,0.182106,0.270341,0.170252,0.173432,0.180705,0.177127,0.182866,0.159809,0.207083,0.129096,0.234767
6.92546,0.205421,0.187184,0.206754,0.211208,0.179958,0.162317,0.189167,0.319316,0.17586,0.281895,0.321046,0.269961,0.155846,0.17997,0.207177,0.171533,0.195929,0.149369,0.16771,0.236872,-nan,-nan,0.175291,0.170792,0.164255,0.147149,0.18601,0.125505,0.20707
7.42546,0.203402,0.185461,0.190814,0.191987,-nan,0.146555,0.176311,0.293675,0.16978,0.245501,0.298303,0.233399,0.154397,0.190603,0.20501,0.15467,0.187003,0.148352,0.158977,0.201173,-nan,-nan,0.173544,0.174428,0.15706,0.149818,0.177267,0.131884,0.181527
7.92546,0.207628,0.187479,0.194806,0.189378,-nan,0.149024,0.171481,0.269229,0.165676,0.220318,0.276592,0.212074,0.161551,0.210971,0.205409,0.146584,0.183367,0.155588,0.161994,0.176603,-nan,-nan,-nan,0.18353,0.160525,0.160627,0.180703,0.154129,0.16141
