Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-32.5539,0.144738,0.159678,0.155114,0.164506,0.152045,0.150014,0.127847,0.142019,0.15756,0.160006,0.13802,0.143733,0.169304,0.157481,0.102125,0.123588,0.132351,0.135925,0.139156,0.13563,0.136224,0.137975,0.132497,0.145251,0.137238,0.135334,0.148148,0.150185,0.13523,0.16085,0.145918,0.1302,0.131301,0.122951,0.124729,0.147998,0.138467,0.148601
-32.0539,0.147748,0.167101,0.158466,0.17235,0.160606,0.149535,0.132879,0.146942,0.162753,0.163354,0.144596,0.150715,0.172529,0.1612,0.109069,0.128951,0.133736,0.141542,0.145891,0.141347,0.142132,0.14211,0.137351,0.148146,0.140568,0.139217,0.151857,0.152981,0.137664,0.168004,0.153806,0.133335,0.135152,0.125359,0.127688,0.149516,0.142517,0.151589
-31.5539,0.148551,0.16967,0.160406,0.175382,0.164906,0.151243,0.137108,0.148656,0.165238,0.163122,0.145655,0.153969,0.171144,0.162919,0.114865,0.133506,0.13239,0.14355,0.149245,0.144336,0.146474,0.144119,0.140437,0.149681,0.142176,0.13911,0.153836,0.15492,0.139172,0.168769,0.158098,0.134415,0.136856,0.126363,0.129228,0.149905,0.143807,0.15089
-31.0539,0.146802,0.163699,0.158786,0.171164,0.161604,0.153751,0.136662,0.144749,0.164264,0.155741,0.13926,0.152016,0.162272,0.159627,0.117008,0.132448,0.127031,0.139789,0.147144,0.142427,0.145015,0.140974,0.138774,0.147645,0.138635,0.134506,0.152133,0.152288,0.136921,0.158775,0.156762,0.131491,0.133275,0.124642,0.128152,0.14618,0.141869,0.145227
-30.5539,0.145297,0.158367,0.157679,0.165889,0.155719,0.157069,0.135282,0.141831,0.162888,0.148541,0.133178,0.149663,0.155155,0.155828,0.117068,0.130469,0.12448,0.134864,0.14416,0.139813,0.142647,0.138649,0.136624,0.146079,0.136019,0.13109,0.150649,0.150613,0.135326,0.149316,0.153385,0.12982,0.130057,0.124232,0.127128,0.143858,0.139289,0.142394
-30.0539,0.145303,0.158399,0.158698,0.164609,0.152801,0.16007,0.136591,0.143123,0.162996,0.145058,0.131702,0.150142,0.153135,0.154934,0.119619,0.131208,0.126044,0.13302,0.143553,0.139836,0.142973,0.139538,0.136498,0.146942,0.13642,0.130907,0.151245,0.151577,0.136622,0.145438,0.152553,0.131826,0.130171,0.126311,0.128159,0.143656,0.138985,0.144351
-29.5539,0.147254,0.161564,0.161591,0.166454,0.153015,0.163987,0.140588,0.146917,0.164024,0.14463,0.13311,0.152381,0.153786,0.156833,0.124145,0.133852,0.129348,0.134028,0.145127,0.141547,0.145038,0.141959,0.137992,0.149492,0.138403,0.132258,0.153139,0.154352,0.139656,0.144596,0.153879,0.135815,0.132436,0.129398,0.131136,0.144533,0.140876,0.148734
-29.0539,0.150375,0.167011,0.16566,0.170173,0.15598,0.16914,0.146536,0.153082,0.165676,0.146669,0.136124,0.155737,0.156268,0.16117,0.130707,0.13831,0.133842,0.137552,0.148558,0.145282,0.149315,0.145889,0.14159,0.15416,0.142085,0.134556,0.156581,0.159416,0.143951,0.146299,0.157529,0.141662,0.136472,0.133723,0.136056,0.14631,0.144106,0.154441
-28.5539,0.159715,0.178711,0.175422,0.176598,0.161396,0.175231,0.154575,0.16337,0.170942,0.154225,0.144145,0.161062,0.163525,0.168847,0.143484,0.148338,0.142944,0.149249,0.154785,0.152876,0.158368,0.154317,0.150069,0.163447,0.149641,0.140971,0.16417,0.168264,0.15139,0.156509,0.166857,0.153826,0.145432,0.141225,0.145213,0.152993,0.150094,0.161383
-28.0539,0.184284,0.204098,0.196942,0.191377,0.171534,0.185279,0.169563,0.182882,0.18654,0.171892,0.165817,0.174058,0.180905,0.182455,0.166788,0.169404,0.163367,0.17322,0.171383,0.169196,0.17536,0.172705,0.168669,0.183188,0.164557,0.157764,0.180971,0.184891,0.165724,0.181822,0.186182,0.177482,0.165125,0.157188,0.16384,0.171446,0.163037,0.172868
