Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-13.5243,0.14349,0.175097,0.233782,0.256523,0.190451,0.18194,0.218219,0.160884,0.119344,0.185254,0.174431,0.14471,0.168549,0.158291,0.178974,0.145877,0.158411,0.15161,0.146014,0.21323,0.126727,0.179494,0.192384,0.153546,0.125069,0.13139,0.163631,0.154615,0.124024
-13.0243,0.144953,0.172295,0.233545,0.248894,0.189579,0.181715,0.211299,0.162305,0.124125,0.180672,0.176854,0.143805,0.16937,0.156363,0.178519,0.143659,0.156503,0.149135,0.142747,0.20998,0.118859,0.176588,0.193719,0.14842,0.122663,0.129653,0.160538,0.153342,0.124928
-12.5243,0.150906,0.169978,0.233267,0.239518,0.189206,0.182258,0.20343,0.164687,0.128518,0.175968,0.178168,0.143152,0.169598,0.152452,0.177293,0.14013,0.151921,0.145151,0.140008,0.204819,0.108848,0.169471,0.190735,0.142878,0.121748,0.12709,0.156773,0.152954,0.126276
-12.0243,0.162338,0.169312,0.230754,0.224303,0.187193,0.182739,0.192668,0.165454,0.13343,0.170336,0.178365,0.14373,0.167654,0.145843,0.175131,0.134265,0.144365,0.13927,0.137446,0.194178,0.0962308,0.157791,0.182963,0.135462,0.121354,0.124029,0.1524,0.154131,0.127611
-11.5243,0.176639,0.171139,0.223839,0.201488,0.182314,0.180675,0.179009,0.161652,0.135751,0.164755,0.175872,0.147311,0.162147,0.136511,0.169159,0.124337,0.133861,0.132792,0.136897,0.177053,0.0904929,0.142019,0.169674,0.127595,0.121501,0.120812,0.146801,0.157878,0.129257
-11.0243,0.18451,0.173681,0.212808,0.17767,0.173362,0.173868,0.168933,0.154954,0.13459,0.160504,0.170533,0.150874,0.151165,0.127476,0.15936,0.115152,0.124304,0.128327,0.137877,0.157524,0.101479,0.131546,0.157797,0.121771,0.12258,0.11803,0.141794,0.161874,0.131253
-10.5243,0.182501,0.175739,0.20048,0.158064,0.16191,0.164052,0.162693,0.148416,0.132131,0.15779,0.163858,0.15252,0.138643,0.120606,0.147483,0.108268,0.117484,0.127886,0.138933,0.141331,0.118772,0.129888,0.152383,0.11815,0.122882,0.114986,0.136161,0.163269,0.133628
-10.0243,0.174371,0.175687,0.188095,0.146151,0.150992,0.154466,0.157158,0.145201,0.130595,0.155811,0.1568,0.151161,0.128599,0.117399,0.136436,0.10507,0.113171,0.128695,0.139656,0.130069,0.1334,0.132651,0.15095,0.115614,0.121008,0.111356,0.129836,0.160414,0.135933
-9.52426,0.163258,0.174563,0.176466,0.140782,0.14277,0.147654,0.151624,0.144356,0.130088,0.153686,0.149842,0.147357,0.122297,0.118223,0.130276,0.103934,0.110789,0.128139,0.141207,0.122587,0.138712,0.134548,0.149924,0.113196,0.116927,0.10686,0.123194,0.153958,0.138193
-9.02426,0.153245,0.172623,0.167681,0.139325,0.137959,0.142749,0.147456,0.144001,0.129126,0.152133,0.14384,0.14344,0.119969,0.122645,0.130765,0.102744,0.109223,0.125596,0.144373,0.118083,0.134021,0.132225,0.146627,0.111046,0.111337,0.103089,0.117571,0.145961,0.138894
-8.52426,0.146161,0.167274,0.162364,0.137982,0.133643,0.139192,0.146018,0.14273,0.125928,0.152836,0.141002,0.139154,0.119048,0.12961,0.134124,0.100763,0.108321,0.12314,0.148054,0.114826,0.127326,0.126383,0.141403,0.110924,0.107125,0.103103,0.114745,0.138087,0.139479
-8.02426,0.144164,0.158415,0.162399,0.138299,0.128061,0.13799,0.147938,0.140271,0.121474,0.157726,0.143144,0.134307,0.11719,0.135826,0.137607,0.0971339,0.10908,0.123169,0.149966,0.112599,0.123084,0.119939,0.137161,0.115192,0.105851,0.107253,0.115502,0.130484,0.139271
-7.52426,0.149042,0.147988,0.167182,0.142834,0.12311,0.140086,0.15147,0.139,0.119735,0.167451,0.151218,0.130219,0.114343,0.140708,0.139769,0.0940328,0.114367,0.12615,0.148403,0.112603,0.123179,0.115373,0.136054,0.123321,0.107969,0.11422,0.119122,0.123843,0.138449
-7.02426,0.158669,0.140732,0.174921,0.150751,0.121675,0.145194,0.154201,0.13978,0.121949,0.179237,0.162934,0.128787,0.111147,0.144682,0.141184,0.0939456,0.123751,0.12901,0.146417,0.115139,0.125637,0.114112,0.138923,0.13086,0.112616,0.121115,0.122595,0.118638,0.139061
-6.52426,0.170017,0.143887,0.183379,0.157925,0.12497,0.149722,0.157596,0.143942,0.128383,0.189715,0.1743,0.133566,0.109688,0.147377,0.144928,0.099016,0.135588,0.129431,0.149452,0.121384,0.127308,0.117455,0.145802,0.134798,0.120125,0.126915,0.122816,0.115992,0.139549
-6.02426,0.180076,0.155908,0.191362,0.16006,0.129319,0.151146,0.164107,0.152408,0.136292,0.1971,0.181961,0.142534,0.111354,0.149138,0.150889,0.108525,0.146417,0.130644,0.156538,0.130661,0.126854,0.125632,0.155737,0.134077,0.130574,0.133533,0.119866,0.116848,0.140286
-5.52426,0.188677,0.170208,0.199373,0.160577,0.133008,0.15152,0.172864,0.165939,0.141695,0.20171,0.186395,0.151289,0.116473,0.151615,0.158359,0.119205,0.15532,0.136062,0.163798,0.141609,0.127212,0.138408,0.167608,0.134192,0.142127,0.143057,0.118257,0.11957,0.141733
-5.02426,0.197578,0.183747,0.207865,0.162331,0.138058,0.152072,0.181201,0.184496,0.145406,0.204109,0.189252,0.157657,0.124525,0.156105,0.167217,0.128064,0.164485,0.145659,0.16938,0.152794,0.130926,0.153437,0.180265,0.138508,0.152207,0.154959,0.120254,0.124643,0.144585
-4.52426,0.208215,0.194007,0.216382,0.167586,0.147154,0.153472,0.185989,0.2052,0.151012,0.205217,0.192039,0.160943,0.132648,0.163119,0.17784,0.134459,0.173813,0.155793,0.175521,0.160092,0.138645,0.166545,0.192326,0.145726,0.160208,0.167075,0.126065,0.135032,0.149671
-4.02426,0.220691,0.199078,0.223637,0.176362,0.160505,0.155825,0.186972,0.223136,0.160952,0.2066,0.195867,0.164736,0.138074,0.171539,0.190302,0.140785,0.182661,0.163633,0.185297,0.163146,0.148871,0.175902,0.202558,0.153717,0.166912,0.177941,0.133868,0.150461,0.155952
-3.52426,0.23402,0.19918,0.23057,0.186203,0.175896,0.158338,0.185959,0.236415,0.175098,0.210137,0.200929,0.172146,0.140352,0.18003,0.2045,0.149731,0.190107,0.16983,0.198074,0.167096,0.159076,0.181788,0.211019,0.160416,0.173518,0.187237,0.141545,0.169211,0.162221
-3.02426,0.247115,0.197444,0.238012,0.195998,0.1913,0.160373,0.184279,0.247444,0.191852,0.217505,0.207419,0.183969,0.141348,0.188064,0.21956,0.161611,0.196212,0.17785,0.212072,0.175918,0.168498,0.187032,0.219361,0.167806,0.1822,0.194668,0.14834,0.189999,0.168188
-2.52426,0.25732,0.198272,0.244278,0.204359,0.204075,0.160095,0.181062,0.257277,0.210018,0.227695,0.212506,0.198234,0.144519,0.19515,0.23174,0.174505,0.200644,0.190604,0.225748,0.191157,0.176863,0.193916,0.227258,0.178607,0.19142,0.198901,0.155691,0.210647,0.173489
-2.02426,0.262501,0.20523,0.24285,0.212021,0.212873,0.157873,0.175279,0.266052,0.228385,0.238947,0.214165,0.213596,0.15211,0.201588,0.238637,0.186023,0.203333,0.20876,0.238629,0.210168,0.184612,0.202749,0.234174,0.194588,0.198166,0.199877,0.166222,0.2314,0.178171
-1.52426,0.262745,0.218087,0.228775,0.220255,0.218104,0.154396,0.169759,0.27037,0.244803,0.248013,0.21152,0.228533,0.163925,0.208955,0.239114,0.194659,0.204519,0.229196,0.248501,0.227882,0.190316,0.213085,0.239521,0.214513,0.202735,0.199251,0.181497,0.251136,0.181482
-1.02426,0.260382,0.23138,0.209213,0.226881,0.221555,0.151235,0.168044,0.268351,0.255721,0.251993,0.206964,0.241144,0.176603,0.218065,0.234592,0.200184,0.204908,0.245742,0.253126,0.240707,0.192992,0.223452,0.242264,0.231873,0.206834,0.19875,0.198797,0.265878,0.182675
-0.524263,0.258112,0.243823,0.192757,0.229939,0.225819,0.150394,0.172811,0.261508,0.260667,0.250975,0.203666,0.251631,0.188076,0.229556,0.226606,0.203374,0.206157,0.255667,0.25262,0.249534,0.192058,0.234325,0.242803,0.24401,0.214042,0.19852,0.215452,0.274787,0.182728
-0.0242627,0.25977,0.257888,0.193843,0.226252,0.233056,0.154148,0.186529,0.252145,0.261862,0.246269,0.203275,0.259524,0.198687,0.244651,0.212021,0.205439,0.212094,0.258488,0.24986,0.257071,0.186631,0.247569,0.241925,0.250004,0.231672,0.196867,0.229894,0.278263,0.182659
0.475737,0.263124,0.269077,0.21388,0.214391,0.237579,0.162461,0.201493,0.245536,0.259296,0.243165,0.206831,0.261679,0.20499,0.256355,0.194409,0.204914,0.220812,0.255774,0.246059,0.262506,0.179236,0.257619,0.239056,0.247434,0.252543,0.19295,0.235933,0.276039,0.1822
0.975737,0.26419,0.273244,0.231253,0.200369,0.234797,0.170616,0.209846,0.244241,0.253436,0.2452,0.210979,0.260362,0.206629,0.261846,0.182835,0.201918,0.225685,0.251905,0.241801,0.26426,0.172901,0.260737,0.236375,0.240466,0.2655,0.189054,0.233499,0.271877,0.181537
