Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-19.0012,0.186688,0.223363,0.238567,0.19032,0.213935,0.182654,0.229817,0.188243,0.210599,0.223523,0.231064,0.19659,0.186174,0.187299,0.206682,0.212192,0.186158,0.195156,0.179961,0.103935,0.213524,0.155985,0.178489,0.159736,0.131021,0.178031,0.202011,0.178955,0.140366
-18.5012,0.18014,0.221813,0.24027,0.187493,0.231918,0.185148,0.232159,0.192344,0.214462,0.230956,0.24717,0.208377,0.18657,0.1901,0.220053,0.215875,0.186864,0.212802,0.179771,0.107988,0.219157,0.1664,0.178429,0.168078,0.137646,0.181651,0.210345,0.181804,0.147489
-18.0012,0.176135,0.211913,0.232808,0.184433,0.23437,0.188314,0.229013,0.195463,0.212676,0.227602,0.249245,0.212316,0.182577,0.187645,0.222442,0.214016,0.185908,0.214833,0.171409,0.1163,0.217633,0.171492,0.17736,0.170624,0.143864,0.181201,0.208153,0.182434,0.150334
-17.5012,0.178313,0.205526,0.228057,0.186094,0.232431,0.19424,0.229314,0.200752,0.209223,0.224654,0.247708,0.216825,0.180956,0.189519,0.225606,0.212763,0.18766,0.214912,0.166787,0.129502,0.217003,0.177521,0.180329,0.17391,0.1535,0.184044,0.205554,0.185652,0.152756
-17.0012,0.186325,0.202337,0.227351,0.191392,0.22391,0.201328,0.232728,0.20619,0.201104,0.222988,0.243985,0.223229,0.180768,0.195679,0.227304,0.210946,0.190637,0.21359,0.16772,0.14245,0.218076,0.183842,0.186342,0.176004,0.162933,0.192583,0.203947,0.190834,0.152345
-16.5012,0.190657,0.202712,0.229504,0.193192,0.219613,0.205032,0.236881,0.20852,0.199577,0.224249,0.243277,0.2271,0.178785,0.199515,0.227379,0.211663,0.192747,0.213126,0.170363,0.145041,0.218243,0.187218,0.190156,0.177266,0.165278,0.198895,0.204856,0.195634,0.154395
-16.0012,0.194019,0.20345,0.23102,0.1935,0.221342,0.20624,0.240261,0.210048,0.203191,0.225399,0.245812,0.227937,0.17909,0.198381,0.228921,0.215363,0.195445,0.213109,0.171508,0.146966,0.216938,0.186721,0.192607,0.1794,0.166276,0.2008,0.206007,0.198383,0.158995
-15.5012,0.198333,0.203646,0.23104,0.195408,0.227015,0.207366,0.242927,0.214261,0.210075,0.225881,0.248193,0.228336,0.18313,0.195557,0.232467,0.220666,0.20026,0.213301,0.171374,0.152359,0.215336,0.185959,0.19636,0.183222,0.170698,0.19992,0.206377,0.200647,0.16465
-15.0012,0.205316,0.205974,0.230535,0.20204,0.233093,0.211658,0.24587,0.223592,0.219388,0.22627,0.248658,0.23157,0.190581,0.194426,0.239121,0.227582,0.208234,0.213187,0.171346,0.163711,0.214367,0.187841,0.203457,0.189374,0.181283,0.198601,0.206741,0.204111,0.172173
-14.5012,0.218824,0.217293,0.23496,0.21891,0.238736,0.222417,0.253308,0.241728,0.231962,0.230446,0.247198,0.241024,0.203851,0.201774,0.251109,0.238118,0.222132,0.215403,0.174924,0.185291,0.218025,0.195576,0.21704,0.199741,0.200703,0.201368,0.21094,0.212686,0.183409
