Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.1959,0.142253,0.122114,0.164889,0.189474,0.188414,0.17767,0.161955,0.213347,0.126725,0.130612,0.149441,0.137225,0.146378,0.140786,0.161461,0.0853746,0.113867,0.198631,0.126671,0.153815,0.121879,0.132563,0.157074,0.166015,0.138064,0.151556,0.145831,0.095618,0.124365
-19.6959,0.146047,0.124401,0.165153,0.18571,0.177885,0.17858,0.166794,0.21414,0.123917,0.135117,0.143629,0.142094,0.146574,0.149608,0.158957,0.0913331,0.114281,0.193825,0.125828,0.151745,0.12487,0.133806,0.154764,0.168392,0.139881,0.149405,0.147688,0.0976585,0.130588
-19.1959,0.147909,0.123227,0.162305,0.179488,0.167018,0.175271,0.165949,0.210015,0.123119,0.13442,0.137454,0.142143,0.144735,0.152397,0.153442,0.0940845,0.11411,0.186673,0.124253,0.146627,0.12484,0.130217,0.150082,0.166827,0.137445,0.147027,0.145583,0.0978854,0.138755
-18.6959,0.146274,0.117591,0.156247,0.169282,0.153492,0.16702,0.159744,0.200464,0.122202,0.128605,0.129375,0.137508,0.139895,0.149469,0.144714,0.0939549,0.111808,0.175599,0.120437,0.138704,0.122453,0.121929,0.14256,0.160551,0.130817,0.142349,0.138846,0.0962141,0.1469
-18.1959,0.142779,0.110116,0.147046,0.156636,0.139048,0.154735,0.150586,0.185269,0.120499,0.1196,0.119366,0.128672,0.131861,0.142977,0.134074,0.0923648,0.109149,0.161286,0.113954,0.12884,0.118879,0.111207,0.133191,0.15086,0.120886,0.134566,0.12864,0.0932708,0.153494
-17.6959,0.137457,0.101971,0.134293,0.142439,0.12636,0.138341,0.140196,0.16438,0.1179,0.108891,0.108532,0.116669,0.120739,0.134972,0.123198,0.0899154,0.106563,0.144742,0.10469,0.118215,0.114325,0.099941,0.122819,0.13914,0.108805,0.124187,0.115961,0.0892748,0.157665
-17.1959,0.13203,0.0966513,0.1199,0.129299,0.120491,0.121409,0.132567,0.141449,0.115749,0.0997129,0.100537,0.10452,0.108927,0.128333,0.115167,0.0883452,0.106135,0.12991,0.0956126,0.10986,0.110283,0.0922427,0.114351,0.129812,0.0974829,0.114306,0.104895,0.0865872,0.157995
-16.6959,0.131228,0.100322,0.110521,0.1235,0.127973,0.113899,0.134466,0.127227,0.118075,0.0983359,0.10087,0.0983684,0.102256,0.128946,0.115117,0.0911135,0.112125,0.125599,0.0936026,0.109047,0.110374,0.0955305,0.114659,0.130702,0.0941503,0.111269,0.104093,0.0891236,0.15482
-16.1959,0.137532,0.112952,0.111676,0.126034,0.14509,0.120595,0.145025,0.126896,0.128776,0.10546,0.109357,0.101301,0.103782,0.137068,0.122604,0.100137,0.124905,0.133581,0.10165,0.116101,0.115448,0.109639,0.125973,0.141963,0.101043,0.117527,0.115542,0.0972115,0.153011
-15.6959,0.15182,0.132908,0.1265,0.136705,0.166207,0.140312,0.159431,0.139518,0.14871,0.119465,0.123951,0.112791,0.113641,0.15032,0.13568,0.115784,0.142914,0.151401,0.117849,0.129576,0.12541,0.1304,0.146573,0.159304,0.116887,0.131157,0.13614,0.108815,0.155195
