Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.3041,0.274382,0.276715,0.178001,0.171159,0.233874,0.110581,0.207552,0.208675,0.244602,0.229252,0.164013,0.206535,0.174216,0.144937,0.185966,0.148418,0.173906,0.204299,0.195678,0.202597,0.158343,0.162368,0.203654,0.177709,0.195347,0.166197,0.199927,0.211571,0.129465
-19.8041,0.246629,0.240353,0.177708,0.173054,0.227635,0.117818,0.204579,0.203883,0.231784,0.224133,0.164917,0.202655,0.172851,0.144783,0.179298,0.144953,0.171354,0.207329,0.191565,0.201037,0.15609,0.15557,0.197663,0.174856,0.191237,0.163926,0.19993,0.212233,0.134263
-19.3041,0.225058,0.207646,0.18101,0.175924,0.225894,0.127925,0.204208,0.202163,0.22386,0.222525,0.167428,0.202495,0.174355,0.144009,0.176435,0.14376,0.173429,0.211639,0.191154,0.201761,0.157711,0.152755,0.192894,0.172645,0.19071,0.165294,0.203493,0.21359,0.142195
-18.8041,0.207994,0.177425,0.18221,0.178062,0.226262,0.139116,0.203706,0.198112,0.213187,0.219074,0.169672,0.201734,0.175261,0.141232,0.173556,0.141984,0.176452,0.214406,0.189029,0.201241,0.158136,0.151136,0.186075,0.168581,0.189095,0.167118,0.204807,0.213576,0.152266
-18.3041,0.197256,0.148991,0.182019,0.1795,0.23057,0.152661,0.20392,0.192871,0.202539,0.215043,0.171567,0.19968,0.176648,0.136868,0.171052,0.141642,0.18165,0.21654,0.186478,0.201836,0.158295,0.152338,0.179585,0.163683,0.187667,0.169924,0.204945,0.212339,0.164096
-17.8041,0.194775,0.128643,0.181613,0.181729,0.238108,0.169202,0.205594,0.189171,0.193992,0.212827,0.173833,0.195837,0.180489,0.133737,0.170958,0.145051,0.190383,0.220255,0.185556,0.205255,0.159613,0.157306,0.177152,0.161035,0.188889,0.175073,0.205934,0.212514,0.176429
-17.3041,0.199793,0.12046,0.181974,0.186232,0.242929,0.187739,0.208617,0.188588,0.18825,0.213392,0.178528,0.190626,0.187698,0.134726,0.173401,0.153593,0.202409,0.226236,0.185481,0.212916,0.163365,0.164901,0.180348,0.163373,0.193301,0.182882,0.208973,0.215131,0.186779
-16.8041,0.20839,0.123171,0.185928,0.195217,0.240057,0.207692,0.212692,0.193169,0.187509,0.218258,0.188113,0.187087,0.199834,0.143236,0.179224,0.168385,0.218061,0.235738,0.18837,0.226887,0.17222,0.173967,0.190627,0.172827,0.201748,0.193772,0.217073,0.221407,0.194647
-16.3041,0.217926,0.133715,0.194605,0.209586,0.230211,0.227458,0.216934,0.202564,0.190749,0.227689,0.203641,0.189177,0.216336,0.158863,0.187698,0.188104,0.235932,0.248525,0.19532,0.246986,0.187024,0.183129,0.206569,0.18848,0.213546,0.207102,0.23043,0.231449,0.200579
-15.8041,0.228736,0.146131,0.207276,0.227539,0.223075,0.245061,0.221375,0.214775,0.197529,0.240534,0.22355,0.199227,0.235506,0.17783,0.196979,0.210744,0.25444,0.263335,0.204421,0.270784,0.206412,0.192975,0.224921,0.20725,0.226451,0.221642,0.246781,0.243925,0.204979
