Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-13.997,0.227845,0.205201,0.198093,0.204026,0.251094,0.182905,0.231717,0.179576,0.172351,0.190839,0.18931,0.201893,0.182573,0.187949,0.186641,0.178099,0.182101,0.210611,0.169613,0.187298,0.177246,0.206234,0.200445,0.196497,0.201894,0.189017,0.160208,0.199517,0.127612
-13.497,0.234891,0.21339,0.213608,0.216479,0.263385,0.191943,0.24253,0.192207,0.185364,0.203035,0.198006,0.212403,0.193899,0.199786,0.199243,0.188663,0.192485,0.221854,0.179552,0.19953,0.18467,0.217062,0.203693,0.202148,0.208499,0.202346,0.171977,0.204029,0.135947
-12.997,0.237361,0.220455,0.224211,0.228066,0.274223,0.200543,0.247447,0.20482,0.197508,0.212485,0.204441,0.221039,0.200593,0.208381,0.209272,0.197479,0.198094,0.226178,0.186658,0.209121,0.195964,0.222653,0.203383,0.202695,0.207484,0.213581,0.18176,0.208509,0.143454
-12.497,0.237492,0.226959,0.232081,0.237779,0.280186,0.207791,0.248616,0.219541,0.208228,0.219399,0.210368,0.228002,0.206278,0.214147,0.2168,0.205535,0.200679,0.228917,0.193242,0.217518,0.206758,0.225765,0.199971,0.203353,0.203353,0.22199,0.190475,0.2131,0.149808
-11.997,0.234433,0.231404,0.233639,0.24356,0.279943,0.212122,0.246345,0.229612,0.215483,0.221637,0.213133,0.230539,0.207535,0.215361,0.219456,0.207086,0.19868,0.225495,0.195875,0.219326,0.213796,0.223759,0.194306,0.202551,0.195446,0.222656,0.194284,0.215032,0.153674
-11.497,0.225186,0.22646,0.223242,0.238672,0.267575,0.206742,0.237983,0.226149,0.211402,0.213203,0.206921,0.220933,0.200805,0.206576,0.21012,0.196676,0.187347,0.210846,0.189639,0.209578,0.208766,0.210247,0.185249,0.195501,0.183171,0.210401,0.189047,0.207272,0.153225
-10.997,0.213669,0.216279,0.209024,0.224419,0.250159,0.197121,0.227971,0.214124,0.20011,0.201037,0.194792,0.205125,0.190304,0.191504,0.194352,0.179746,0.17372,0.190548,0.17899,0.193269,0.194593,0.19069,0.178891,0.18386,0.172004,0.192941,0.180656,0.193352,0.152526
-10.497,0.209579,0.213333,0.205418,0.217566,0.244615,0.196874,0.226139,0.209355,0.197183,0.195961,0.189279,0.197234,0.187294,0.184286,0.18789,0.17218,0.170352,0.179347,0.174199,0.186277,0.185942,0.180405,0.181791,0.178298,0.168532,0.184611,0.178992,0.186742,0.159431
-9.99704,0.212607,0.216835,0.208943,0.219095,0.24889,0.202418,0.230364,0.214687,0.200496,0.198435,0.191174,0.197827,0.191519,0.185496,0.188823,0.174135,0.174792,0.177463,0.175525,0.186893,0.1851,0.178479,0.189003,0.179425,0.171148,0.184868,0.183312,0.187143,0.173372
-9.49704,0.221076,0.224616,0.217032,0.22788,0.259117,0.211239,0.239146,0.228489,0.207271,0.20682,0.198729,0.205175,0.200539,0.192868,0.194853,0.18284,0.183508,0.181896,0.179844,0.192875,0.189802,0.182893,0.198642,0.185415,0.178812,0.190938,0.192638,0.192258,0.191696
