Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-32.5539,0.145081,0.159481,0.15642,0.166212,0.154278,0.124933,0.160921,0.159359,0.141002,0.146395,0.168664,0.155248,0.103101,0.133091,0.14202,0.138309,0.133096,0.139022,0.136471,0.151388,0.13554,0.165806,0.132039,0.126675,0.122816,0.149736,0.140245,0.149248,0.159419
-32.0539,0.14821,0.166686,0.159678,0.173914,0.161777,0.130224,0.165615,0.162182,0.146764,0.153121,0.171728,0.158639,0.109908,0.13384,0.148132,0.143727,0.137617,0.142047,0.139401,0.154762,0.138054,0.172293,0.135166,0.132636,0.125714,0.150758,0.144072,0.152134,0.163824
-31.5539,0.148842,0.169004,0.16132,0.176642,0.164732,0.134676,0.167275,0.161272,0.146281,0.156033,0.170108,0.160288,0.115582,0.132106,0.150771,0.147435,0.140069,0.143032,0.13862,0.156671,0.139416,0.172185,0.136078,0.136123,0.127424,0.150557,0.144747,0.151293,0.164415
-31.0539,0.146715,0.162857,0.1593,0.171858,0.1601,0.134438,0.165661,0.153665,0.13818,0.15342,0.161172,0.157013,0.117684,0.126868,0.147757,0.145654,0.137901,0.138779,0.133747,0.153657,0.136916,0.161122,0.132809,0.133457,0.12652,0.146238,0.141958,0.145691,0.159628
-30.5539,0.144888,0.157439,0.157855,0.166183,0.15344,0.133141,0.164042,0.146506,0.131389,0.150665,0.154042,0.153362,0.117716,0.124606,0.144066,0.143308,0.135464,0.135507,0.1305,0.151278,0.135008,0.151039,0.13082,0.130238,0.125511,0.143555,0.138837,0.142892,0.155544
-30.0539,0.144875,0.157262,0.158567,0.164532,0.150011,0.134556,0.163702,0.142951,0.129904,0.150908,0.151873,0.152567,0.12002,0.126159,0.143009,0.143663,0.135199,0.13543,0.130392,0.151841,0.135999,0.146846,0.132637,0.130458,0.12641,0.143014,0.138349,0.144698,0.155027
-29.5539,0.146998,0.160084,0.160953,0.165848,0.149745,0.138563,0.164106,0.142347,0.13171,0.153007,0.152308,0.154412,0.124089,0.129194,0.144191,0.145638,0.13664,0.137051,0.131718,0.154526,0.138762,0.145705,0.136322,0.132995,0.129115,0.143552,0.140062,0.148857,0.156164
-29.0539,0.150614,0.165255,0.164382,0.169155,0.152055,0.144459,0.165039,0.143788,0.135113,0.156192,0.154566,0.158695,0.130117,0.1333,0.147281,0.149738,0.14012,0.140494,0.133925,0.159678,0.142829,0.147145,0.141734,0.137507,0.133898,0.145008,0.143112,0.154316,0.158095
-28.5539,0.163194,0.179342,0.175813,0.177121,0.158575,0.154675,0.171295,0.151499,0.145734,0.162339,0.162826,0.167268,0.144268,0.144009,0.155658,0.159533,0.150129,0.149061,0.142058,0.169419,0.151458,0.158782,0.154869,0.148876,0.145011,0.152478,0.150534,0.162223,0.165446
-28.0539,0.193283,0.208676,0.202125,0.197591,0.173439,0.175458,0.192305,0.171168,0.174551,0.179017,0.183488,0.184506,0.172865,0.169219,0.177816,0.178726,0.173662,0.168054,0.163779,0.188183,0.168902,0.188357,0.181853,0.175108,0.168316,0.17393,0.168459,0.176949,0.186293
-27.5539,0.222479,0.232502,0.227037,0.220465,0.189306,0.198393,0.216504,0.189685,0.205969,0.200804,0.203213,0.202473,0.200788,0.193824,0.201433,0.19742,0.197483,0.187714,0.187556,0.205093,0.186033,0.216077,0.205922,0.201637,0.190984,0.196106,0.187823,0.193387,0.208825
-27.0539,0.245444,0.248706,0.247412,0.241248,0.205704,0.220398,0.240025,0.206798,0.234091,0.223825,0.220134,0.221481,0.223222,0.214682,0.221892,0.214282,0.21778,0.205655,0.209136,0.218636,0.20125,0.236665,0.224205,0.225988,0.211053,0.215678,0.205388,0.210453,0.229159
-26.5539,0.264777,0.260456,0.265503,0.260077,0.223935,0.242199,0.262557,0.224181,0.259188,0.247093,0.236316,0.24311,0.240828,0.233784,0.23949,0.2306,0.235922,0.222766,0.228673,0.230639,0.21654,0.252228,0.239511,0.248639,0.229861,0.233803,0.22196,0.228878,0.24796
-26.0539,0.280418,0.270504,0.281925,0.27687,0.241915,0.262431,0.283119,0.242728,0.281342,0.268494,0.251738,0.265459,0.253837,0.250842,0.25368,0.245956,0.252229,0.238625,0.245156,0.242348,0.231646,0.265108,0.253251,0.268508,0.246375,0.250842,0.237062,0.24729,0.265648
-25.5539,0.293143,0.281905,0.298349,0.292688,0.259222,0.280721,0.300853,0.264073,0.300724,0.286374,0.266583,0.286625,0.26343,0.267238,0.264743,0.260214,0.267269,0.252661,0.25832,0.254756,0.246626,0.277045,0.267112,0.285254,0.260101,0.267119,0.251458,0.264764,0.282722
-25.0539,0.302735,0.292567,0.311574,0.305916,0.272988,0.295367,0.312935,0.286273,0.315291,0.298647,0.277634,0.302189,0.269662,0.280658,0.271135,0.270888,0.279555,0.262738,0.266258,0.265814,0.258312,0.286333,0.279033,0.296384,0.269454,0.280402,0.263604,0.277999,0.296912
-24.5539,0.310604,0.302974,0.32085,0.316842,0.282607,0.306864,0.320252,0.309257,0.32564,0.307018,0.285468,0.311659,0.27492,0.291143,0.273515,0.279031,0.289827,0.270088,0.270119,0.275003,0.265074,0.29322,0.289624,0.304021,0.277102,0.291025,0.274698,0.287132,0.307717
-24.0539,0.32279,0.316286,0.330312,0.32991,0.292325,0.32065,0.328282,0.335848,0.336963,0.316961,0.296951,0.321662,0.283915,0.302874,0.276912,0.290248,0.302948,0.280333,0.275342,0.284692,0.270064,0.302417,0.304216,0.31512,0.289855,0.303814,0.288829,0.297339,0.318366
-23.5539,0.341209,0.333501,0.342428,0.348044,0.304331,0.339252,0.33982,0.364698,0.352962,0.332336,0.315979,0.336166,0.297758,0.317835,0.284954,0.30781,0.321173,0.296793,0.285017,0.296616,0.277274,0.31695,0.324797,0.333123,0.310144,0.321304,0.307874,0.311445,0.331744
-23.0539,0.366619,0.355732,0.361417,0.373564,0.322596,0.364185,0.357138,0.394964,0.375644,0.35531,0.344398,0.357463,0.317107,0.339244,0.301107,0.333537,0.345904,0.321077,0.301594,0.312565,0.291202,0.339181,0.353256,0.359493,0.338028,0.344995,0.333071,0.332327,0.350961
-22.5539,0.39356,0.378051,0.383881,0.40113,0.345075,0.39043,0.37684,0.421453,0.399436,0.380321,0.375267,0.380187,0.337319,0.364186,0.322337,0.361332,0.371908,0.348023,0.321256,0.32946,0.309667,0.364479,0.383261,0.387612,0.366593,0.369044,0.358777,0.355444,0.372985
-22.0539,0.418832,0.397992,0.407006,0.426834,0.369759,0.414694,0.397431,0.443627,0.42058,0.404738,0.402986,0.401216,0.356522,0.390626,0.345942,0.387303,0.396014,0.374345,0.341315,0.346233,0.330231,0.388737,0.410461,0.413499,0.392048,0.389503,0.381802,0.378108,0.395402
-21.5539,0.441113,0.415455,0.429743,0.449377,0.395218,0.436067,0.419065,0.463654,0.437569,0.42728,0.426128,0.42095,0.375,0.416447,0.370172,0.409752,0.417139,0.399221,0.360628,0.36315,0.350771,0.410426,0.434129,0.435953,0.413914,0.405606,0.401058,0.399458,0.416745
-21.0539,0.459814,0.431715,0.451847,0.469654,0.419612,0.45511,0.441711,0.483249,0.451051,0.448257,0.445607,0.440763,0.393726,0.439762,0.394199,0.42872,0.435426,0.422941,0.379342,0.381152,0.370546,0.429862,0.454276,0.455404,0.433814,0.418651,0.417325,0.419399,0.436357
-20.5539,0.47574,0.448135,0.474224,0.489827,0.441948,0.472907,0.46452,0.502905,0.463694,0.469176,0.464011,0.46208,0.413395,0.459213,0.417691,0.44638,0.452404,0.445751,0.398381,0.400849,0.389911,0.44771,0.472569,0.473593,0.454131,0.431805,0.433224,0.439283,0.454439
-20.0539,0.488402,0.463909,0.4957,0.509026,0.461591,0.4883,0.484949,0.519448,0.475807,0.48857,0.481708,0.483553,0.431823,0.473169,0.439298,0.462238,0.467401,0.465246,0.416787,0.420356,0.408177,0.46327,0.488625,0.489751,0.474343,0.445452,0.448782,0.458664,0.470146
-19.5539,0.498522,0.477857,0.514276,0.525264,0.479278,0.500217,0.50108,0.531443,0.487794,0.505615,0.497059,0.503072,0.447134,0.483006,0.457829,0.475636,0.479885,0.47953,0.433942,0.438007,0.425046,0.475766,0.501421,0.503524,0.492827,0.458909,0.463535,0.477207,0.483012
-19.0539,0.507182,0.488891,0.52701,0.536609,0.496128,0.507944,0.512574,0.538999,0.499576,0.519992,0.508025,0.519079,0.459215,0.490021,0.472648,0.486308,0.489726,0.488258,0.449093,0.452776,0.440765,0.485122,0.510872,0.514073,0.507603,0.470946,0.476353,0.494019,0.493171
-18.5539,0.515236,0.497521,0.532477,0.54312,0.513145,0.512426,0.520222,0.54383,0.510613,0.531612,0.512892,0.530603,0.468867,0.495936,0.484969,0.493444,0.496968,0.492944,0.461717,0.464373,0.45532,0.492219,0.51727,0.5216,0.518009,0.480959,0.486482,0.507234,0.500841
-18.0539,0.523751,0.50497,0.531467,0.546352,0.52995,0.516685,0.525861,0.547431,0.521527,0.541653,0.512024,0.537937,0.47815,0.501868,0.496654,0.498412,0.502625,0.496859,0.472302,0.47454,0.468197,0.49842,0.521354,0.526763,0.524932,0.489786,0.494183,0.516376,0.506658
-17.5539,0.533779,0.513517,0.527026,0.549165,0.545243,0.523853,0.53202,0.551064,0.53269,0.551257,0.5079,0.543266,0.488386,0.507438,0.509608,0.50287,0.508379,0.503426,0.481206,0.485888,0.478802,0.505183,0.525704,0.53089,0.529917,0.498532,0.500689,0.522359,0.51142
-17.0539,0.545292,0.524524,0.522733,0.552945,0.558732,0.535677,0.540345,0.554932,0.544036,0.561161,0.503587,0.549156,0.498657,0.512505,0.524253,0.506547,0.514343,0.513975,0.489001,0.500177,0.485727,0.513092,0.531316,0.535861,0.533895,0.507855,0.507044,0.526014,0.515731
