Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-44.7134,0.455125,0.447582,0.39484,0.456534,0.449022,0.414942,0.464561,0.457907,0.395993,0.404446,0.40636,0.433481,0.41611,0.425207,0.400633,0.435009,0.425082,0.434042,0.380717,0.402651,0.413622,0.413689,0.437224,0.427103,0.435843,0.410529,0.417515,0.453569,0.485297
-44.2134,0.464063,0.46328,0.405504,0.463463,0.458883,0.428739,0.474006,0.470878,0.409079,0.421756,0.41876,0.450401,0.4316,0.440554,0.414205,0.438227,0.433418,0.446065,0.389923,0.413156,0.42189,0.431682,0.447197,0.438285,0.444925,0.424576,0.434901,0.467684,0.495073
-43.7134,0.471629,0.475548,0.412788,0.467738,0.466919,0.439416,0.480938,0.4808,0.419779,0.431731,0.427983,0.462942,0.441357,0.45338,0.424469,0.44143,0.436923,0.454069,0.396954,0.420932,0.426724,0.446765,0.456367,0.443726,0.450329,0.43231,0.447159,0.478764,0.502186
-43.2134,0.475529,0.48364,0.415933,0.465662,0.470459,0.450339,0.484133,0.487009,0.427945,0.440187,0.43348,0.474122,0.448954,0.463178,0.433941,0.442777,0.435522,0.460062,0.401594,0.425513,0.428054,0.458437,0.464264,0.444362,0.449633,0.436875,0.457074,0.487186,0.508231
-42.7134,0.478623,0.489359,0.415983,0.462334,0.472227,0.461543,0.485828,0.492421,0.4359,0.448072,0.438717,0.483708,0.456103,0.472252,0.443304,0.444397,0.432863,0.464879,0.406039,0.427954,0.428857,0.468392,0.471352,0.443639,0.44664,0.440388,0.465828,0.493558,0.513968
-42.2134,0.482844,0.49381,0.415342,0.462012,0.474871,0.473822,0.488117,0.499057,0.444981,0.457382,0.446392,0.492485,0.465344,0.482765,0.453902,0.448603,0.432536,0.470198,0.412285,0.430414,0.431299,0.477537,0.478058,0.443236,0.44552,0.445686,0.47519,0.499426,0.520512
-41.7134,0.486594,0.497122,0.414318,0.464967,0.478682,0.484974,0.491184,0.505518,0.454767,0.46768,0.455265,0.497238,0.47422,0.491727,0.463378,0.454373,0.435412,0.474551,0.419126,0.432134,0.433997,0.485244,0.481538,0.442865,0.448111,0.451316,0.484506,0.503776,0.526608
-41.2134,0.49227,0.500937,0.419058,0.473273,0.486732,0.496242,0.495939,0.514273,0.467911,0.478965,0.466736,0.499625,0.484335,0.50015,0.471658,0.464621,0.443426,0.479408,0.427181,0.435684,0.438548,0.49327,0.482884,0.444231,0.45837,0.458908,0.494838,0.509027,0.532827
-40.7134,0.500748,0.506042,0.433793,0.487533,0.500515,0.508618,0.502659,0.525686,0.484427,0.490807,0.480264,0.500808,0.496346,0.507433,0.477902,0.480585,0.458088,0.486103,0.436274,0.442706,0.446306,0.50166,0.483276,0.449086,0.477879,0.469611,0.505896,0.51664,0.539449
-40.2134,0.513233,0.514558,0.459907,0.507191,0.520887,0.523313,0.512736,0.540612,0.503749,0.503479,0.495751,0.502842,0.510241,0.514475,0.480975,0.502429,0.479496,0.496414,0.446257,0.454716,0.458801,0.511238,0.486174,0.460758,0.505943,0.484307,0.517526,0.528995,0.54667
-39.7134,0.529802,0.527999,0.493825,0.528864,0.545048,0.540246,0.525663,0.558752,0.522959,0.516671,0.513098,0.509961,0.526038,0.524522,0.482318,0.527493,0.504144,0.511918,0.457687,0.471837,0.476434,0.522177,0.496187,0.480243,0.536541,0.503175,0.529167,0.547217,0.554528
-39.2134,0.548098,0.545328,0.526271,0.548496,0.567892,0.556657,0.540171,0.577357,0.538581,0.529755,0.531851,0.521546,0.541622,0.538609,0.484508,0.551491,0.527626,0.530914,0.470476,0.491091,0.496752,0.533218,0.513489,0.504457,0.562923,0.523795,0.539714,0.567699,0.562026
-38.7134,0.565735,0.563605,0.551239,0.562494,0.585893,0.569428,0.554292,0.59387,0.548902,0.540462,0.550969,0.534623,0.555234,0.555801,0.491504,0.571579,0.546275,0.549739,0.483474,0.509219,0.516112,0.542919,0.534825,0.52835,0.581876,0.543032,0.548791,0.585168,0.56767
-38.2134,0.580021,0.578584,0.566937,0.568887,0.597517,0.575958,0.565827,0.605617,0.553095,0.54493,0.567556,0.545607,0.565156,0.572661,0.506343,0.586604,0.557842,0.563999,0.495652,0.523068,0.531129,0.549443,0.555473,0.546068,0.593577,0.557947,0.556055,0.595257,0.569849
-37.7134,0.589648,0.587705,0.574323,0.568345,0.603568,0.576856,0.574425,0.611726,0.55311,0.541486,0.579017,0.551864,0.569764,0.585227,0.528508,0.596391,0.561703,0.571098,0.506232,0.531436,0.53998,0.551984,0.572125,0.555522,0.600085,0.56682,0.561342,0.597525,0.567704
-37.2134,0.59418,0.590936,0.57524,0.56335,0.604347,0.573678,0.579794,0.612871,0.552255,0.531393,0.583786,0.553532,0.56881,0.590885,0.553255,0.600128,0.557595,0.571166,0.51485,0.534789,0.542209,0.550601,0.582611,0.557348,0.602528,0.569356,0.564654,0.594803,0.561233
-36.7134,0.594255,0.589631,0.570524,0.556925,0.600216,0.567114,0.581707,0.610185,0.552955,0.518616,0.582563,0.552176,0.563701,0.588547,0.573754,0.597202,0.545909,0.566311,0.520933,0.534963,0.538726,0.545888,0.586629,0.553476,0.601203,0.566721,0.565462,0.589301,0.550726
