Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.3931,0.135535,0.0993016,0.145267,0.139126,0.196918,0.117924,0.202272,0.183094,0.0724054,0.153177,0.172351,0.15122,0.140116,0.128172,0.127498,0.103942,0.112149,0.129212,0.0863637,0.18868,0.125531,0.107805,0.146292,0.121507,0.114845,0.117443,0.167075,0.136875,0.124122
-19.8931,0.146581,0.102793,0.154727,0.147816,0.195248,0.118661,0.206936,0.189325,0.0925617,0.170432,0.178709,0.161083,0.145922,0.142999,0.139512,0.112924,0.125067,0.136338,0.0938829,0.197764,0.132529,0.118167,0.140171,0.139255,0.120069,0.132131,0.177036,0.13528,0.127868
-19.3931,0.161993,0.101412,0.168837,0.155085,0.188777,0.123633,0.210312,0.19903,0.130767,0.176786,0.180402,0.174163,0.154859,0.145319,0.147417,0.125936,0.14163,0.152787,0.105724,0.19046,0.134613,0.125752,0.134822,0.151533,0.117738,0.138342,0.175783,0.128657,0.129987
-18.8931,0.172801,0.101596,0.19747,0.160577,0.184281,0.13141,0.21574,0.215361,0.164786,0.176962,0.184675,0.197607,0.162727,0.134247,0.161363,0.13878,0.153061,0.167659,0.11528,0.177378,0.130095,0.110749,0.140792,0.153683,0.11668,0.139747,0.172575,0.124993,0.130441
-18.3931,0.177611,0.113055,0.224366,0.159685,0.178254,0.135358,0.213909,0.225259,0.183932,0.174381,0.184903,0.217866,0.168691,0.123637,0.172846,0.147022,0.156956,0.178297,0.13083,0.16885,0.126878,0.100424,0.149856,0.154631,0.119834,0.13563,0.168083,0.124074,0.131245
-17.8931,0.181815,0.129519,0.238711,0.158114,0.173005,0.135897,0.20524,0.225801,0.185016,0.173265,0.183012,0.22858,0.172507,0.119946,0.18137,0.150029,0.154706,0.18507,0.148197,0.16844,0.127389,0.100819,0.159042,0.159118,0.125872,0.131495,0.164787,0.122083,0.132625
-17.3931,0.190022,0.145399,0.242861,0.160647,0.169401,0.137237,0.195935,0.221433,0.178565,0.176851,0.184357,0.231879,0.175852,0.124741,0.189128,0.151604,0.15174,0.190643,0.165349,0.174552,0.131972,0.109933,0.168966,0.166394,0.134626,0.12929,0.163588,0.120565,0.134819
-16.8931,0.204441,0.157673,0.236843,0.166627,0.166295,0.144851,0.190029,0.215189,0.170722,0.185715,0.188532,0.227978,0.180393,0.13927,0.195391,0.15553,0.153158,0.197356,0.181077,0.185785,0.141705,0.128789,0.177394,0.174946,0.144586,0.133,0.166694,0.120745,0.137652
-16.3931,0.223355,0.164862,0.225672,0.176066,0.162515,0.161479,0.189842,0.211072,0.170621,0.197264,0.195771,0.220483,0.1872,0.160724,0.201915,0.163559,0.161179,0.206441,0.190962,0.199026,0.155476,0.15129,0.185699,0.180229,0.154646,0.146033,0.175858,0.127328,0.140352
-15.8931,0.239885,0.172102,0.219161,0.18679,0.156726,0.185579,0.194204,0.211049,0.185156,0.207047,0.206128,0.21641,0.196649,0.184202,0.20925,0.175506,0.176328,0.217548,0.194238,0.209579,0.170124,0.172528,0.195606,0.180339,0.162926,0.167543,0.186535,0.142079,0.142166
-15.3931,0.244305,0.180466,0.221371,0.202396,0.156639,0.208966,0.196973,0.211709,0.204836,0.210355,0.215387,0.220224,0.203282,0.19802,0.214039,0.186837,0.19421,0.22304,0.189631,0.211212,0.178901,0.184921,0.203696,0.176375,0.165518,0.190355,0.193754,0.160646,0.141949
-14.8931,0.249418,0.189822,0.234266,0.218145,0.163002,0.228214,0.199897,0.21688,0.224998,0.212722,0.225894,0.231359,0.21147,0.207948,0.22056,0.196768,0.208802,0.233184,0.190175,0.214687,0.187822,0.194472,0.212747,0.17787,0.167777,0.204294,0.199171,0.177315,0.145187
-14.3931,0.258315,0.198527,0.252382,0.235174,0.176624,0.245009,0.205563,0.225808,0.241035,0.218941,0.237917,0.247632,0.221892,0.217372,0.229176,0.206083,0.221351,0.246968,0.197121,0.223271,0.199358,0.204689,0.223686,0.185558,0.171758,0.210661,0.204455,0.193289,0.152857
-13.8931,0.271379,0.20632,0.272999,0.253757,0.196439,0.261113,0.214781,0.23939,0.253064,0.231626,0.253388,0.265336,0.234378,0.229706,0.241658,0.216417,0.23338,0.264893,0.209085,0.237731,0.213284,0.216437,0.235734,0.198042,0.180222,0.214962,0.212286,0.210243,0.164845
-13.3931,0.289335,0.216186,0.294813,0.273021,0.22096,0.276994,0.229032,0.25935,0.267443,0.252623,0.273399,0.287241,0.251739,0.248524,0.262195,0.230074,0.248519,0.291476,0.226235,0.259153,0.232674,0.232091,0.251556,0.215972,0.19593,0.223388,0.224551,0.230795,0.18293
-12.8931,0.304707,0.226697,0.3109,0.290665,0.2471,0.285787,0.243731,0.279607,0.281275,0.276864,0.291566,0.312004,0.267637,0.266734,0.287039,0.244872,0.265693,0.317431,0.241642,0.278884,0.25125,0.244757,0.267975,0.23391,0.215612,0.23733,0.239071,0.250046,0.203265
-12.3931,0.319464,0.238475,0.323624,0.30816,0.272176,0.289884,0.258666,0.298785,0.301034,0.300572,0.306713,0.338116,0.282072,0.284442,0.314647,0.261509,0.284657,0.344687,0.257728,0.297298,0.268735,0.254239,0.28653,0.250997,0.237834,0.257043,0.256345,0.267515,0.22406
-11.8931,0.33643,0.252202,0.336355,0.328034,0.297228,0.294565,0.275822,0.317675,0.330849,0.322084,0.319228,0.365223,0.298413,0.303061,0.341735,0.281076,0.30466,0.372268,0.278917,0.316404,0.286744,0.263305,0.310524,0.267175,0.26033,0.279461,0.276607,0.285127,0.245485
-11.3931,0.358547,0.269591,0.355598,0.351702,0.323095,0.305892,0.296692,0.339874,0.367772,0.343197,0.333674,0.387285,0.320032,0.325162,0.36427,0.303006,0.327136,0.397669,0.306482,0.337804,0.303465,0.275123,0.339523,0.281972,0.282005,0.302498,0.300944,0.305449,0.266218
-10.8931,0.384306,0.290185,0.382302,0.37896,0.350871,0.326201,0.321193,0.367228,0.407774,0.36556,0.354208,0.399383,0.349594,0.351454,0.381074,0.325917,0.352288,0.421114,0.336973,0.362589,0.318269,0.291605,0.370254,0.295747,0.303408,0.326459,0.32895,0.330298,0.286015
-10.3931,0.410747,0.313135,0.41341,0.405023,0.380159,0.350736,0.347383,0.397788,0.444229,0.390219,0.380903,0.403717,0.384962,0.37994,0.392833,0.349048,0.37875,0.442187,0.365114,0.387817,0.331383,0.310722,0.396948,0.310066,0.323979,0.35092,0.358411,0.358499,0.305491
-9.89307,0.433486,0.336242,0.442811,0.424645,0.407734,0.37163,0.372329,0.425145,0.471388,0.414797,0.408953,0.403791,0.419358,0.405998,0.400928,0.369772,0.403331,0.46012,0.38719,0.409699,0.342351,0.328786,0.414391,0.327233,0.34202,0.373213,0.385431,0.386273,0.323569
-9.39307,0.448164,0.355173,0.462395,0.433504,0.430321,0.381695,0.393043,0.441452,0.48517,0.434145,0.430706,0.401963,0.444317,0.425494,0.406271,0.384972,0.418323,0.471763,0.401826,0.423378,0.35016,0.342243,0.420995,0.347782,0.354735,0.389426,0.40414,0.407663,0.338892
-8.89307,0.452974,0.367428,0.467343,0.429461,0.445452,0.378634,0.406745,0.442189,0.483691,0.443518,0.438575,0.398586,0.455141,0.435716,0.40751,0.391505,0.419212,0.472681,0.408771,0.424574,0.352477,0.348332,0.417188,0.369036,0.359829,0.395739,0.41144,0.417861,0.349592
-8.39307,0.448646,0.373195,0.456528,0.41462,0.451608,0.366654,0.409972,0.427025,0.468509,0.439707,0.430814,0.391817,0.451174,0.434163,0.40246,0.388255,0.407135,0.461767,0.407292,0.413131,0.347021,0.346741,0.406,0.386161,0.357324,0.391084,0.407672,0.414971,0.354341
-7.89307,0.437298,0.3757,0.434063,0.395422,0.449149,0.352706,0.401537,0.399959,0.443022,0.424765,0.412092,0.381597,0.434423,0.421133,0.389561,0.377626,0.387263,0.441033,0.397518,0.392459,0.334006,0.338988,0.391425,0.393653,0.348528,0.376859,0.394951,0.401065,0.353406
-7.39307,0.423019,0.381044,0.40798,0.380004,0.439652,0.343419,0.38516,0.36896,0.412002,0.405317,0.38914,0.371169,0.409381,0.401025,0.370171,0.364532,0.367992,0.414025,0.380791,0.368062,0.317,0.329553,0.377129,0.389352,0.335846,0.356599,0.376477,0.38109,0.348018
-6.89307,0.410104,0.394678,0.387042,0.375194,0.425776,0.342129,0.368061,0.342485,0.380007,0.388313,0.36906,0.363245,0.381324,0.38007,0.349055,0.354185,0.356201,0.383956,0.36106,0.345732,0.301639,0.324896,0.366669,0.376902,0.322361,0.336449,0.356361,0.360624,0.340091
