Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-20.2523,0.153893,0.132146,0.172877,0.176032,0.20112,0.194534,0.144067,0.147977,0.15666,0.192731,0.116264,0.146619,0.124038,0.136328,0.12655,0.133659,0.143828,0.163909,0.170618,0.171795,0.099256,0.101519,0.14315,0.152544,0.181787,0.118739,0.153841,0.15507,0.107619,0.137311,0.156713,0.152833,0.172623,0.136644,0.147063,0.176372,0.158929,0.116602
-19.7523,0.156837,0.138674,0.17357,0.173065,0.199473,0.197626,0.14647,0.15421,0.159306,0.192787,0.124265,0.154662,0.127898,0.144465,0.134191,0.142277,0.150258,0.172656,0.174965,0.177018,0.107954,0.104362,0.148257,0.157623,0.188878,0.12188,0.158123,0.160192,0.115905,0.143041,0.159976,0.159362,0.177623,0.139349,0.155317,0.179406,0.1676,0.120392
-19.2523,0.153997,0.135989,0.167894,0.166516,0.194225,0.196171,0.142095,0.152106,0.15484,0.189042,0.126416,0.153291,0.126882,0.145997,0.135367,0.143158,0.148486,0.172448,0.170222,0.171779,0.105608,0.0997158,0.144965,0.154777,0.189261,0.120388,0.15715,0.156521,0.116582,0.139098,0.157047,0.156317,0.175153,0.136716,0.155044,0.177627,0.167413,0.117159
-18.7523,0.149186,0.129914,0.15983,0.157526,0.185694,0.190858,0.135768,0.145444,0.1483,0.182643,0.127549,0.148354,0.124257,0.143869,0.133473,0.138125,0.14374,0.168302,0.161034,0.161504,0.101821,0.0952696,0.137773,0.148887,0.186463,0.1165,0.152195,0.14893,0.114458,0.130712,0.151393,0.149369,0.168698,0.131447,0.151184,0.17124,0.16302,0.11111
-18.2523,0.143325,0.120094,0.149776,0.145646,0.173249,0.180225,0.127394,0.134508,0.14071,0.171912,0.127908,0.140314,0.11969,0.13748,0.128166,0.127423,0.136473,0.160111,0.147859,0.146425,0.0977833,0.0920841,0.128317,0.140366,0.179389,0.109541,0.142068,0.138236,0.110329,0.118623,0.142914,0.139107,0.158576,0.12405,0.144076,0.160035,0.153947,0.102392
-17.7523,0.136603,0.107655,0.13911,0.131591,0.158178,0.164692,0.117982,0.121561,0.133664,0.156717,0.127414,0.129622,0.113961,0.126775,0.118317,0.111613,0.127707,0.148285,0.132359,0.127957,0.0949923,0.0919718,0.118239,0.130599,0.16715,0.100034,0.127839,0.125803,0.105047,0.104539,0.131846,0.126131,0.145548,0.116254,0.134237,0.144346,0.139677,0.092392
-17.2523,0.132251,0.100594,0.13351,0.120657,0.146928,0.150663,0.112703,0.114641,0.132762,0.142197,0.128966,0.121799,0.110976,0.116285,0.107761,0.0979495,0.122685,0.137854,0.122283,0.114332,0.0980116,0.0981545,0.113394,0.125166,0.154006,0.0930038,0.116345,0.117302,0.102948,0.096403,0.122577,0.116756,0.135539,0.112377,0.126714,0.130036,0.125763,0.0867256
-16.7523,0.132814,0.104322,0.135618,0.1176,0.144544,0.145084,0.114862,0.119753,0.139598,0.134392,0.135409,0.12035,0.113167,0.111783,0.101568,0.0942707,0.124332,0.133094,0.122033,0.110963,0.106503,0.108419,0.116926,0.127358,0.145312,0.0924254,0.114573,0.115738,0.106725,0.0989171,0.119323,0.116153,0.133764,0.11476,0.125732,0.123308,0.118819,0.0889305
-16.2523,0.139944,0.11926,0.144968,0.124955,0.151952,0.151429,0.125521,0.137432,0.152563,0.137459,0.14924,0.125948,0.121772,0.11663,0.103955,0.103781,0.132981,0.136507,0.130635,0.119175,0.118101,0.119728,0.128306,0.137623,0.146367,0.099415,0.126284,0.122386,0.11603,0.111988,0.125463,0.127348,0.142467,0.123328,0.132516,0.127144,0.123391,0.0991512
-15.7523,0.153331,0.140453,0.159061,0.140866,0.165266,0.167223,0.142192,0.161597,0.168526,0.149894,0.170027,0.136334,0.135934,0.12883,0.114887,0.122612,0.146527,0.147255,0.143822,0.135192,0.130416,0.131086,0.144664,0.15322,0.157369,0.111008,0.147777,0.135919,0.127991,0.130734,0.141005,0.148571,0.160034,0.135604,0.144693,0.139555,0.138366,0.114199
