Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.2523,0.149146,0.134674,0.167157,0.162707,0.189175,0.133873,0.152426,0.187887,0.122418,0.146172,0.119956,0.137992,0.136013,0.14639,0.165294,0.100873,0.13615,0.187386,0.119612,0.151848,0.112606,0.139867,0.150087,0.171295,0.15085,0.17935,0.164917,0.11056,0.126843
-19.7523,0.149513,0.135588,0.162009,0.160524,0.184935,0.131404,0.151771,0.186068,0.129584,0.15,0.12061,0.142539,0.13866,0.147555,0.164333,0.106917,0.135484,0.186136,0.122177,0.150845,0.116515,0.139741,0.146945,0.167924,0.154391,0.175986,0.167348,0.108941,0.135332
-19.2523,0.144098,0.126726,0.151852,0.15181,0.175505,0.124182,0.144323,0.178705,0.128054,0.143994,0.115533,0.138831,0.135106,0.141988,0.154294,0.103055,0.126774,0.17996,0.115598,0.141071,0.11175,0.128908,0.137406,0.159358,0.148966,0.16705,0.160752,0.10166,0.142746
-18.7523,0.137702,0.115013,0.140834,0.140901,0.162776,0.116661,0.13655,0.168062,0.125641,0.135763,0.109375,0.13146,0.128436,0.134619,0.141431,0.0990878,0.116832,0.171144,0.106284,0.130305,0.106313,0.115289,0.127204,0.149141,0.141208,0.154133,0.149981,0.0935278,0.14893
-18.2523,0.130752,0.102482,0.130389,0.128478,0.14887,0.109698,0.130227,0.154057,0.123175,0.126671,0.103196,0.121695,0.119146,0.127172,0.128008,0.0961613,0.106652,0.159791,0.0959932,0.120158,0.102041,0.101464,0.117118,0.138044,0.132582,0.139096,0.136026,0.0858605,0.153551
-17.7523,0.125049,0.0924293,0.123039,0.117126,0.137645,0.105785,0.12765,0.138869,0.122975,0.118539,0.0996345,0.111826,0.108993,0.121563,0.117139,0.0956379,0.099357,0.147365,0.0874724,0.112603,0.100583,0.0911927,0.109039,0.129117,0.12489,0.124704,0.120698,0.0806927,0.15576
-17.2523,0.125481,0.092784,0.123957,0.113316,0.136317,0.109438,0.133654,0.129502,0.129924,0.116612,0.103111,0.107778,0.103468,0.122287,0.115536,0.100977,0.101181,0.139209,0.0869652,0.112276,0.105765,0.0926797,0.109145,0.12846,0.124147,0.117617,0.11201,0.0831723,0.155416
-16.7523,0.133566,0.105086,0.13317,0.11916,0.146145,0.120679,0.146897,0.130342,0.145308,0.121235,0.113779,0.112152,0.105986,0.129483,0.122997,0.11047,0.112618,0.139211,0.0949608,0.118455,0.116383,0.105815,0.119325,0.137496,0.131622,0.120708,0.11486,0.0934149,0.154827
-16.2523,0.148627,0.125774,0.147967,0.133751,0.162077,0.137202,0.163649,0.141655,0.167734,0.130674,0.130026,0.123441,0.116793,0.140848,0.135688,0.121762,0.13107,0.14894,0.108281,0.13007,0.12924,0.125017,0.138708,0.154887,0.144925,0.132465,0.129356,0.108293,0.156674
-15.7523,0.16732,0.149547,0.165506,0.153477,0.1788,0.156148,0.180415,0.15951,0.192174,0.143188,0.149948,0.137877,0.132788,0.155072,0.151109,0.13437,0.15294,0.166557,0.123488,0.146254,0.142232,0.14461,0.163266,0.176725,0.160801,0.149408,0.151421,0.124772,0.161389
-15.2523,0.185651,0.173219,0.183246,0.175232,0.195267,0.175986,0.195367,0.180208,0.213286,0.15847,0.172655,0.152663,0.150217,0.171536,0.169771,0.148872,0.17602,0.188942,0.140497,0.165882,0.155349,0.162989,0.186878,0.198442,0.177358,0.168647,0.17615,0.140912,0.167838
-14.7523,0.200513,0.194642,0.19791,0.19628,0.211829,0.194718,0.207762,0.200821,0.227421,0.175659,0.195849,0.166282,0.166181,0.188117,0.192161,0.165136,0.197816,0.212747,0.159627,0.18576,0.168665,0.180756,0.203993,0.214816,0.193378,0.186755,0.200004,0.155826,0.175104
-14.2523,0.209939,0.210501,0.206106,0.212582,0.22597,0.208056,0.216206,0.21725,0.233251,0.191268,0.213685,0.176403,0.177573,0.199476,0.214488,0.181123,0.213832,0.233279,0.178014,0.200688,0.180671,0.196931,0.211651,0.220694,0.206204,0.197879,0.218905,0.168269,0.182457
-13.7523,0.215747,0.220235,0.209454,0.22216,0.236224,0.213416,0.221459,0.226334,0.235062,0.20272,0.222154,0.181979,0.18425,0.203973,0.231531,0.194621,0.221487,0.248108,0.191733,0.209171,0.189583,0.210565,0.213441,0.218536,0.215391,0.200411,0.230709,0.178834,0.18988
-13.2523,0.221606,0.226365,0.213732,0.226192,0.243955,0.212745,0.225966,0.228484,0.238276,0.21024,0.222507,0.185355,0.189521,0.206878,0.242273,0.205937,0.223045,0.257427,0.200432,0.214982,0.195523,0.221657,0.216347,0.216027,0.221838,0.198963,0.237055,0.189858,0.198197
-12.7523,0.229287,0.233863,0.223869,0.228917,0.251028,0.212969,0.233385,0.22917,0.243684,0.216879,0.22094,0.190923,0.197983,0.214361,0.249342,0.216862,0.224543,0.265268,0.207582,0.223986,0.200587,0.23145,0.225291,0.220023,0.227867,0.201189,0.241318,0.203831,0.208229
-12.2523,0.238388,0.245448,0.239166,0.235877,0.26018,0.220061,0.246457,0.234352,0.25063,0.226277,0.224247,0.202371,0.212595,0.227334,0.257412,0.229624,0.230631,0.275114,0.216761,0.239198,0.207066,0.241945,0.238722,0.231522,0.236117,0.212746,0.245721,0.221011,0.22088
-11.7523,0.248019,0.260823,0.25559,0.249744,0.270298,0.234604,0.264953,0.246753,0.25918,0.239597,0.235252,0.22029,0.232106,0.24147,0.269316,0.245398,0.241455,0.28759,0.229327,0.257966,0.21579,0.254779,0.252588,0.246224,0.247493,0.233379,0.250641,0.240264,0.236264
-11.2523,0.258678,0.2774,0.269579,0.268456,0.278894,0.252004,0.286133,0.263994,0.270651,0.255528,0.251306,0.24104,0.25236,0.252764,0.282453,0.263404,0.253271,0.299964,0.244075,0.274998,0.225573,0.270316,0.265141,0.259555,0.262269,0.257647,0.255339,0.260082,0.25339
-10.7523,0.27157,0.292387,0.279593,0.286687,0.286466,0.266101,0.305288,0.281432,0.285241,0.270835,0.267434,0.259452,0.269106,0.261651,0.292437,0.281832,0.263199,0.308906,0.259548,0.287107,0.235948,0.286656,0.276806,0.269395,0.278476,0.277919,0.260607,0.278716,0.270836
-10.2523,0.286466,0.304408,0.287424,0.300603,0.293056,0.274959,0.318787,0.296308,0.298339,0.282612,0.279535,0.271851,0.28022,0.269556,0.296292,0.298103,0.27242,0.314967,0.275058,0.295063,0.247339,0.299773,0.288202,0.275942,0.292421,0.289282,0.267948,0.295561,0.286876
-9.75233,0.301625,0.313257,0.29451,0.309908,0.298373,0.279625,0.325447,0.307348,0.305248,0.290541,0.286655,0.278061,0.285616,0.275976,0.2952,0.310084,0.282598,0.31925,0.289301,0.30113,0.259886,0.305107,0.2973,0.27975,0.301442,0.292163,0.277104,0.309103,0.300013
-9.25233,0.314245,0.319735,0.301202,0.315303,0.302198,0.281452,0.327433,0.312773,0.30588,0.295586,0.289847,0.280541,0.28591,0.280169,0.293496,0.315954,0.29398,0.32201,0.300104,0.305912,0.271697,0.301297,0.301994,0.281637,0.305815,0.2908,0.285388,0.318397,0.309013
-8.75233,0.322437,0.322766,0.307481,0.317309,0.303463,0.281624,0.328261,0.311119,0.304438,0.298908,0.289944,0.282119,0.282005,0.282701,0.293776,0.316276,0.304191,0.321541,0.30545,0.308687,0.280182,0.291928,0.30378,0.282,0.307711,0.290779,0.290024,0.324074,0.313524
-8.25233,0.326623,0.321026,0.312373,0.31593,0.302338,0.281092,0.330191,0.302917,0.305695,0.299577,0.288098,0.283556,0.275823,0.285537,0.29401,0.313605,0.309646,0.316418,0.305017,0.309603,0.284315,0.283221,0.306584,0.280462,0.30903,0.292996,0.291222,0.327089,0.314026
-7.75233,0.328318,0.313529,0.314091,0.312473,0.2995,0.281194,0.332485,0.290317,0.311803,0.295063,0.2857,0.282237,0.268859,0.289374,0.291115,0.310062,0.30958,0.308211,0.301885,0.309437,0.285548,0.279704,0.31161,0.276531,0.309687,0.294839,0.291714,0.327866,0.311078
-7.25233,0.329048,0.302776,0.31325,0.308992,0.295252,0.282112,0.331105,0.275847,0.319701,0.284968,0.283035,0.276971,0.261756,0.293152,0.28388,0.307315,0.305738,0.299601,0.301516,0.307531,0.286707,0.279795,0.315604,0.269573,0.307523,0.294222,0.293951,0.32495,0.305279
