Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-23.5362,0.657875,0.672156,0.578853,0.595274,0.628846,0.612097,0.641097,0.687152,0.616176,0.615639,0.6156,0.582035,0.589202,0.696135,0.647177,0.612351,0.6005,0.583038,0.609134,0.59159,0.542787,0.61431,0.545149,0.606249,0.583644,0.614879,0.622604,0.528013,0.581211,0.593881,0.602243,0.612301,0.649877,0.634554,0.667244,0.579746,0.573893,0.625403
-23.0362,0.669495,0.674277,0.578205,0.602688,0.633454,0.622592,0.652165,0.697621,0.629218,0.638454,0.618155,0.581016,0.589633,0.701099,0.632942,0.605429,0.604708,0.586652,0.616068,0.604497,0.560705,0.619802,0.537268,0.597587,0.591313,0.6223,0.63611,0.552384,0.591397,0.608222,0.608699,0.622424,0.658795,0.63033,0.668634,0.59233,0.575378,0.633919
-22.5362,0.682864,0.682349,0.580507,0.612632,0.640539,0.638906,0.66826,0.708119,0.641057,0.653987,0.627785,0.575641,0.596415,0.709601,0.628604,0.604021,0.616424,0.594373,0.622278,0.616537,0.575964,0.628937,0.532544,0.580353,0.604756,0.632436,0.650752,0.576013,0.606369,0.622127,0.624547,0.642274,0.664074,0.630073,0.67556,0.607424,0.580826,0.640608
-22.0362,0.696407,0.694066,0.584755,0.621243,0.646345,0.654429,0.683452,0.716514,0.649254,0.666635,0.63732,0.565673,0.604427,0.716126,0.627361,0.606519,0.627991,0.606202,0.626839,0.622035,0.584879,0.636291,0.526347,0.559459,0.615765,0.640875,0.662749,0.595579,0.622054,0.634479,0.641293,0.66337,0.664097,0.632326,0.685263,0.620458,0.588348,0.647175
-21.5362,0.707536,0.707215,0.592371,0.625682,0.647835,0.669197,0.69719,0.723866,0.655922,0.671229,0.646209,0.551886,0.612329,0.719026,0.629351,0.612755,0.640006,0.62123,0.628274,0.621401,0.588145,0.644908,0.520639,0.533818,0.623088,0.644828,0.669158,0.617572,0.634,0.64509,0.654908,0.680835,0.65946,0.631319,0.69405,0.631825,0.598777,0.652662
-21.0362,0.710418,0.716293,0.598567,0.621565,0.640205,0.672764,0.700589,0.725465,0.654371,0.661463,0.648923,0.53622,0.615892,0.711294,0.63261,0.61998,0.64329,0.630864,0.62388,0.608562,0.574998,0.646322,0.515165,0.507925,0.618272,0.634999,0.65872,0.628862,0.633361,0.650011,0.653281,0.682647,0.644894,0.621457,0.693334,0.634508,0.606433,0.654776
-20.5362,0.703889,0.70962,0.595289,0.611928,0.621072,0.654057,0.685954,0.716103,0.642517,0.640449,0.637596,0.52363,0.610076,0.689841,0.628142,0.619374,0.631719,0.624326,0.61344,0.585395,0.546307,0.633862,0.506902,0.491521,0.599256,0.609406,0.628527,0.626171,0.616096,0.64792,0.629531,0.660403,0.623241,0.601433,0.673092,0.624972,0.601236,0.653307
-20.0362,0.697305,0.687886,0.58325,0.603928,0.599853,0.620981,0.660681,0.698409,0.630607,0.620615,0.616677,0.515354,0.598326,0.662925,0.614739,0.606946,0.616176,0.602719,0.600505,0.562106,0.5146,0.610769,0.494526,0.482041,0.578223,0.58179,0.590913,0.614965,0.592436,0.64229,0.597552,0.627556,0.602522,0.577811,0.638402,0.610449,0.585167,0.650034
-19.5362,0.69826,0.661932,0.568746,0.603614,0.586857,0.588267,0.636518,0.677018,0.622213,0.613947,0.595529,0.509638,0.585667,0.638984,0.59913,0.58839,0.606489,0.577297,0.589096,0.544556,0.491441,0.581648,0.477901,0.474077,0.565683,0.564704,0.561674,0.601666,0.576705,0.636478,0.574254,0.602181,0.58803,0.562556,0.606017,0.598331,0.565778,0.648456
-19.0362,0.704004,0.641316,0.561511,0.611231,0.587427,0.572207,0.623665,0.657708,0.616413,0.616348,0.583369,0.50807,0.575794,0.624082,0.58972,0.576414,0.609524,0.562056,0.581784,0.535137,0.486038,0.561407,0.463563,0.466858,0.564407,0.560221,0.550915,0.59325,0.571658,0.631747,0.565589,0.587989,0.584693,0.559252,0.588194,0.590728,0.55399,0.647408
-18.5362,0.708694,0.635165,0.564569,0.617302,0.5988,0.581263,0.622984,0.647615,0.614353,0.621933,0.583225,0.514555,0.571129,0.616739,0.588734,0.576633,0.620409,0.563297,0.57872,0.532017,0.496089,0.556659,0.458287,0.464518,0.567546,0.561004,0.55613,0.592429,0.574047,0.629998,0.565029,0.581264,0.591506,0.562574,0.587873,0.587899,0.552135,0.648024
-18.0362,0.706021,0.642673,0.571525,0.617788,0.613041,0.60548,0.629868,0.647243,0.613156,0.62524,0.593127,0.529078,0.575208,0.613565,0.59226,0.587309,0.632032,0.575476,0.581418,0.532027,0.516709,0.567836,0.464149,0.471064,0.571951,0.560492,0.564412,0.596895,0.582267,0.633306,0.566227,0.578149,0.604135,0.568637,0.597255,0.586647,0.556791,0.651501
-17.5362,0.700073,0.656288,0.576994,0.607862,0.623717,0.630522,0.636629,0.652106,0.612929,0.627382,0.604918,0.547229,0.588059,0.614983,0.596451,0.597342,0.642269,0.59043,0.58933,0.533534,0.542339,0.589855,0.479372,0.488833,0.578441,0.562106,0.567633,0.601109,0.593891,0.638727,0.569763,0.580499,0.616212,0.577447,0.606167,0.588694,0.564445,0.656943
-17.0362,0.696899,0.669264,0.579422,0.589256,0.627645,0.646839,0.644267,0.656881,0.613414,0.633232,0.612714,0.562781,0.605756,0.621314,0.604321,0.602415,0.650816,0.599559,0.599209,0.536757,0.5678,0.617007,0.498463,0.513426,0.591456,0.572827,0.564906,0.60271,0.610546,0.64358,0.57828,0.590957,0.62489,0.59242,0.611054,0.596436,0.573618,0.664123
-16.5362,0.7015,0.675862,0.578767,0.568425,0.628757,0.654775,0.653672,0.654121,0.609902,0.643387,0.614969,0.570935,0.621901,0.633864,0.615136,0.602583,0.654934,0.59932,0.608414,0.545345,0.589658,0.642728,0.515199,0.537175,0.607979,0.590186,0.561956,0.602856,0.62748,0.645493,0.590374,0.604082,0.628907,0.609641,0.610989,0.611306,0.5832,0.669492
-16.0362,0.713726,0.681614,0.577409,0.553459,0.634851,0.662434,0.662317,0.640269,0.605427,0.652212,0.611779,0.576284,0.630362,0.652728,0.62327,0.599928,0.649713,0.593833,0.614461,0.560344,0.601475,0.656447,0.52768,0.554968,0.621667,0.602563,0.564181,0.603262,0.639892,0.644298,0.599771,0.612557,0.628781,0.622926,0.610307,0.627459,0.590889,0.671168
-15.5362,0.720961,0.691429,0.573469,0.544763,0.645005,0.669711,0.664264,0.616015,0.603546,0.652292,0.60518,0.58559,0.628815,0.667733,0.619541,0.595331,0.633636,0.587137,0.61593,0.576292,0.599819,0.652811,0.533868,0.562109,0.626139,0.597633,0.567819,0.602219,0.642002,0.636722,0.599869,0.610651,0.623845,0.623419,0.610436,0.635962,0.593371,0.666944
-15.0362,0.712506,0.699144,0.564254,0.534635,0.649025,0.668493,0.651047,0.585174,0.60279,0.639242,0.592822,0.595554,0.613104,0.666849,0.59938,0.582808,0.609236,0.577937,0.610506,0.582445,0.584389,0.630021,0.531798,0.557018,0.615163,0.572518,0.564085,0.596167,0.628008,0.618776,0.590193,0.596016,0.610124,0.608099,0.6051,0.628857,0.586045,0.652855
-14.5362,0.680465,0.685753,0.545018,0.513121,0.633437,0.651352,0.621661,0.553619,0.594569,0.608998,0.569863,0.595784,0.583766,0.638655,0.566416,0.557847,0.578071,0.559605,0.590263,0.568811,0.561076,0.597234,0.519533,0.539318,0.58612,0.535005,0.544898,0.57842,0.596911,0.588339,0.569534,0.570742,0.584669,0.577983,0.587496,0.604131,0.564654,0.62783
