Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-26.1154,0.150144,0.168653,0.239923,0.254379,0.164623,0.11046,0.177721,0.25566,0.21144,0.166047,0.21871,0.185853,0.215926,0.176383,0.0691063,0.0707062,0.126329,0.175713,0.166317,0.135506,0.15385,0.137157,0.196912,0.166596,0.106778,0.139961,0.141332,0.144414,0.136173,0.116016,0.166051,0.139316,0.11372,0.119201,0.122846,0.137169,0.149646,0.139236
-25.6154,0.158924,0.179773,0.245879,0.252172,0.168854,0.12631,0.183258,0.267813,0.219516,0.169133,0.218878,0.187136,0.22353,0.195179,0.0689629,0.0789224,0.134603,0.176526,0.171147,0.137834,0.153448,0.13364,0.197011,0.176463,0.119368,0.136427,0.15263,0.150323,0.132478,0.126748,0.176857,0.152252,0.113232,0.125142,0.126032,0.136649,0.151725,0.144757
-25.1154,0.162403,0.181584,0.248263,0.243239,0.16737,0.138155,0.186497,0.278226,0.218665,0.175095,0.217124,0.185746,0.233246,0.209052,0.0704945,0.0842239,0.142387,0.179482,0.17454,0.140076,0.151353,0.133168,0.193628,0.17887,0.128348,0.136283,0.163392,0.151909,0.132514,0.135362,0.185096,0.160391,0.115401,0.128807,0.129171,0.137555,0.154835,0.15263
-24.6154,0.162634,0.18014,0.250671,0.232613,0.164353,0.145122,0.191029,0.286651,0.21686,0.181374,0.213899,0.18474,0.245586,0.218209,0.0703595,0.0929691,0.150279,0.18411,0.179667,0.144274,0.151627,0.133304,0.189456,0.178523,0.136782,0.135323,0.175563,0.152729,0.13574,0.142311,0.191459,0.166708,0.119863,0.131428,0.133986,0.138909,0.158983,0.164603
-24.1154,0.159066,0.174465,0.250587,0.224781,0.160564,0.146636,0.195206,0.290927,0.212864,0.186978,0.21092,0.186655,0.257864,0.220677,0.0687295,0.10339,0.15368,0.188642,0.184155,0.149537,0.155182,0.134463,0.185972,0.173391,0.142568,0.133495,0.18243,0.151056,0.141199,0.145777,0.193819,0.168966,0.123962,0.132136,0.138247,0.139542,0.164934,0.175567
-23.6154,0.154398,0.161794,0.242749,0.207721,0.158005,0.144368,0.196388,0.287409,0.203035,0.187364,0.209066,0.19129,0.263221,0.21462,0.0730717,0.116491,0.152958,0.190357,0.187734,0.153764,0.159906,0.13823,0.17909,0.161984,0.145617,0.131089,0.181479,0.148025,0.147956,0.146182,0.195241,0.168747,0.13011,0.133343,0.143472,0.140477,0.169114,0.186508
-23.1154,0.155368,0.136199,0.193804,0.176089,0.165908,0.153339,0.13716,0.182593,0.140633,0.137697,0.163946,0.141437,0.171082,0.142597,0.0896308,0.102512,0.12093,0.142757,0.151289,0.148262,0.141579,0.124233,0.13388,0.1311,0.112814,0.11026,0.12433,0.127707,0.109958,0.112451,0.148775,0.142754,0.113255,0.134699,0.130597,0.11818,0.132895,0.147533
-22.6154,0.152427,0.120425,0.168527,0.164053,0.171552,0.16409,0.117434,0.151603,0.116884,0.123999,0.139079,0.124759,0.140218,0.121336,0.102066,0.101426,0.112465,0.12267,0.144502,0.138796,0.131891,0.123156,0.119676,0.127525,0.105589,0.102838,0.109097,0.1219,0.105684,0.106823,0.131061,0.139442,0.10861,0.138849,0.130867,0.118176,0.120597,0.133702
-22.1154,0.148962,0.115815,0.159398,0.158327,0.17451,0.174931,0.118352,0.151404,0.111679,0.12597,0.131036,0.123997,0.137351,0.121613,0.113277,0.108811,0.114382,0.120157,0.150368,0.134492,0.13168,0.125263,0.11637,0.13277,0.110366,0.105395,0.107992,0.118711,0.115484,0.112728,0.128644,0.144048,0.110234,0.143878,0.136502,0.128829,0.117226,0.133756
-21.6154,0.149148,0.119804,0.16044,0.15531,0.177215,0.185258,0.126482,0.160085,0.113692,0.132841,0.13387,0.128785,0.141397,0.126216,0.123414,0.118538,0.119625,0.123625,0.157893,0.134987,0.1347,0.128189,0.116856,0.137822,0.119949,0.111673,0.109817,0.117193,0.128218,0.122076,0.13182,0.152066,0.116001,0.149388,0.143336,0.1448,0.116625,0.137371
