Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-23.6997,0.239558,0.24886,0.259533,0.196455,0.240192,0.232863,0.216652,0.223719,0.22889,0.239245,0.18797,0.235731,0.290742,0.253943,0.192156,0.212133,0.181808,0.201376,0.186141,0.183462,0.179403,0.184186,0.198388,0.191577,0.212021,0.169418,0.206854,0.229158,0.222478,0.200981,0.213184,0.22708,0.17641,0.163559,0.178095,0.190553,0.194391,0.182308
-23.1997,0.243188,0.246068,0.251316,0.200287,0.244368,0.23982,0.210462,0.228046,0.230514,0.236378,0.187072,0.232572,0.281927,0.244366,0.196108,0.212929,0.181689,0.20397,0.189543,0.180325,0.184276,0.193609,0.190103,0.188716,0.215959,0.171085,0.210728,0.229284,0.217529,0.194682,0.212021,0.228699,0.17943,0.161517,0.181987,0.194606,0.201444,0.179566
-22.6997,0.249307,0.237706,0.241199,0.204873,0.228376,0.228783,0.206349,0.228271,0.230377,0.226943,0.184062,0.219607,0.274483,0.233933,0.19016,0.205917,0.181121,0.202489,0.195329,0.181737,0.186045,0.196815,0.189481,0.193022,0.211688,0.169377,0.208066,0.223381,0.218652,0.192928,0.200302,0.220651,0.175409,0.163431,0.178923,0.191666,0.208608,0.178808
-22.1997,0.247883,0.242485,0.238782,0.215293,0.215504,0.22037,0.209977,0.234388,0.235766,0.231048,0.18868,0.218943,0.265946,0.221492,0.190268,0.206455,0.18804,0.206703,0.205067,0.189967,0.187113,0.198963,0.199917,0.201393,0.207597,0.172878,0.211845,0.226373,0.217755,0.2,0.197034,0.214191,0.170952,0.169466,0.179862,0.193138,0.22058,0.18565
-21.6997,0.252457,0.248255,0.243197,0.222431,0.212821,0.218918,0.216083,0.238987,0.242134,0.238093,0.196053,0.220708,0.268223,0.218368,0.192816,0.207145,0.192609,0.211404,0.211339,0.196456,0.191099,0.203639,0.20997,0.208667,0.209157,0.176968,0.216334,0.229158,0.222593,0.206292,0.197703,0.213999,0.170979,0.174751,0.18335,0.195661,0.228853,0.19216
-21.1997,0.257376,0.250937,0.251347,0.226364,0.219094,0.225545,0.224935,0.243516,0.248488,0.246121,0.206407,0.225473,0.271453,0.222972,0.196595,0.207967,0.194174,0.214507,0.21622,0.201232,0.198154,0.209771,0.219058,0.215646,0.215116,0.180568,0.219291,0.232315,0.227248,0.211239,0.206092,0.22081,0.176455,0.179207,0.189839,0.199582,0.232609,0.198198
-20.6997,0.259953,0.250112,0.258597,0.228495,0.226597,0.233359,0.232163,0.246673,0.253385,0.253442,0.216288,0.231044,0.272223,0.230246,0.200479,0.208484,0.194118,0.215259,0.22026,0.204744,0.204618,0.214745,0.224882,0.220076,0.221509,0.183755,0.220444,0.234345,0.228168,0.213565,0.215907,0.227969,0.183537,0.182763,0.196983,0.204486,0.233293,0.203512
-20.1997,0.262958,0.24977,0.267009,0.231267,0.234949,0.242889,0.238782,0.251128,0.259077,0.26093,0.225314,0.237748,0.273581,0.240864,0.205869,0.211061,0.195932,0.216536,0.225255,0.209067,0.211583,0.219922,0.228782,0.223726,0.229693,0.188339,0.221753,0.236819,0.230007,0.215204,0.227266,0.237406,0.191868,0.188178,0.205958,0.21172,0.23386,0.209676
-19.6997,0.267066,0.25227,0.275704,0.235838,0.243359,0.253894,0.245148,0.257737,0.266243,0.267947,0.233801,0.245267,0.276656,0.254049,0.213646,0.216747,0.20238,0.219935,0.232618,0.21495,0.219372,0.226348,0.231945,0.227288,0.239518,0.195601,0.224834,0.240339,0.233647,0.217068,0.240153,0.248781,0.201062,0.196384,0.217057,0.220915,0.236349,0.217831
-19.1997,0.271988,0.258093,0.284512,0.241922,0.250694,0.264381,0.251039,0.265469,0.274543,0.273532,0.241688,0.251924,0.282164,0.266958,0.222796,0.22491,0.213856,0.226773,0.241287,0.2221,0.227315,0.233616,0.235311,0.231194,0.249538,0.205387,0.231012,0.244563,0.239214,0.220006,0.25251,0.25965,0.209477,0.207333,0.228566,0.229784,0.241161,0.22767
