Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-31.0576,0.186471,0.187893,0.221658,0.164372,0.19928,0.194572,0.167059,0.204115,0.173746,0.210487,0.194759,0.190986,0.216192,0.177776,0.202634,0.172208,0.229097,0.21631,0.171944,0.126384,0.215476,0.176255,0.201372,0.15159,0.15464,0.197411,0.253827,0.152582,0.128732
-30.5576,0.165654,0.153094,0.206346,0.146561,0.152469,0.155726,0.166313,0.169372,0.168903,0.139047,0.160272,0.170643,0.179613,0.159249,0.191654,0.152657,0.186563,0.17973,0.148634,0.135897,0.187578,0.147477,0.172335,0.127071,0.139003,0.178426,0.19179,0.131696,0.128123
-30.0576,0.165786,0.14726,0.195009,0.155592,0.138147,0.14163,0.17967,0.167566,0.17825,0.0982305,0.148427,0.163127,0.164705,0.157356,0.189999,0.148659,0.179571,0.180152,0.138449,0.155162,0.177992,0.141315,0.170254,0.117817,0.140865,0.174024,0.173465,0.134813,0.131705
-29.5576,0.172435,0.158444,0.191259,0.172094,0.147408,0.149997,0.193208,0.184916,0.182438,0.102619,0.153756,0.173606,0.167152,0.166256,0.196066,0.158963,0.194193,0.19913,0.141945,0.171982,0.183159,0.152727,0.183569,0.123589,0.152005,0.176832,0.18723,0.148861,0.13881
-29.0576,0.177426,0.169888,0.188405,0.186436,0.159788,0.161977,0.203904,0.20564,0.183274,0.120326,0.16133,0.184731,0.173069,0.175721,0.203532,0.171059,0.208486,0.216768,0.149716,0.186061,0.188844,0.165464,0.195938,0.132481,0.163049,0.1777,0.202499,0.162334,0.145576
-28.5576,0.18011,0.180488,0.186254,0.195595,0.168961,0.174079,0.212908,0.222222,0.185418,0.141909,0.16865,0.190649,0.179389,0.181326,0.209307,0.181901,0.217007,0.229557,0.1595,0.194547,0.192443,0.174531,0.202491,0.143205,0.170159,0.175777,0.211806,0.172586,0.151243
-28.0576,0.181306,0.188314,0.184997,0.197302,0.175,0.181925,0.218414,0.231528,0.188639,0.162071,0.1744,0.190351,0.184198,0.184045,0.213686,0.183871,0.219784,0.235127,0.170247,0.196238,0.192001,0.177522,0.202242,0.154813,0.169867,0.171844,0.212506,0.178684,0.155739
-27.5576,0.183598,0.195757,0.187325,0.194738,0.175752,0.184219,0.221577,0.233511,0.192146,0.175626,0.178526,0.186965,0.188654,0.186063,0.216842,0.183769,0.219722,0.232648,0.177938,0.19423,0.189978,0.178178,0.198844,0.16494,0.165826,0.170575,0.208589,0.180553,0.159607
-27.0576,0.187603,0.203086,0.193807,0.1913,0.175656,0.183739,0.223165,0.229025,0.195795,0.181848,0.181406,0.184603,0.192952,0.188896,0.218714,0.182968,0.219579,0.225921,0.18172,0.191295,0.187212,0.178589,0.196662,0.172148,0.161063,0.173697,0.205438,0.179209,0.163009
-26.5576,0.193875,0.210151,0.20408,0.191333,0.178817,0.184699,0.224357,0.222091,0.198869,0.184196,0.18433,0.187255,0.197445,0.19476,0.220409,0.182963,0.222557,0.22004,0.182355,0.191164,0.185329,0.1806,0.199449,0.176341,0.159664,0.180677,0.207834,0.177212,0.166542
-26.0576,0.201432,0.216423,0.218094,0.197,0.185139,0.190857,0.226351,0.214764,0.202389,0.185832,0.188783,0.196038,0.201833,0.203617,0.222062,0.186307,0.228308,0.217952,0.181596,0.195597,0.185748,0.184867,0.20772,0.178152,0.164409,0.189874,0.216708,0.176872,0.170093
-25.5576,0.208674,0.219091,0.233123,0.206442,0.193563,0.201046,0.228605,0.208775,0.208267,0.18821,0.194883,0.207621,0.203358,0.213109,0.223543,0.188294,0.23439,0.220317,0.181793,0.203306,0.188241,0.188098,0.218104,0.178453,0.173834,0.197734,0.226973,0.179785,0.172613
