Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM
-26.477,0.247095,0.228185,0.221046,0.228989,0.217073,0.230304,0.2042,0.220832,0.238331,0.236017,0.206555,0.23686,0.232867,0.220221,0.194766,0.195657,0.202863,0.203519,0.203026,0.198907,0.220521,0.23745,0.198193,0.203343,0.224804,0.203384,0.181777,0.195675,0.193671,0.222524,0.217709,0.220558,0.214468,0.204886,0.211832,0.218021,0.201866,0.209464
-25.977,0.246916,0.220643,0.222379,0.228903,0.221871,0.230716,0.213667,0.219839,0.240118,0.240426,0.207329,0.239087,0.234589,0.222689,0.192812,0.196811,0.207965,0.204517,0.207194,0.203043,0.220826,0.238558,0.198593,0.205989,0.225251,0.203689,0.183094,0.198192,0.195095,0.227151,0.219166,0.222206,0.220253,0.206068,0.214229,0.217925,0.206445,0.212009
-25.477,0.246429,0.214195,0.225179,0.22871,0.222729,0.229442,0.215954,0.219923,0.240462,0.241136,0.206075,0.241311,0.23498,0.223892,0.1936,0.195123,0.210733,0.202958,0.209285,0.203964,0.220539,0.237888,0.196989,0.205584,0.225194,0.206601,0.185601,0.195732,0.195868,0.228724,0.218269,0.221917,0.225499,0.207012,0.215945,0.218124,0.211862,0.213684
-24.977,0.2487,0.214735,0.228666,0.230077,0.223506,0.22903,0.214384,0.220589,0.240663,0.243464,0.20799,0.243808,0.235722,0.227454,0.196854,0.195157,0.211913,0.202656,0.210855,0.204579,0.220618,0.23869,0.196787,0.206059,0.226907,0.211345,0.191228,0.193798,0.198901,0.227884,0.216871,0.223515,0.231908,0.208882,0.217646,0.220684,0.220028,0.217456
-24.477,0.265755,0.234367,0.24366,0.24236,0.237678,0.241591,0.221279,0.23152,0.253378,0.258927,0.224273,0.259466,0.246837,0.244754,0.210061,0.207244,0.219547,0.212427,0.220597,0.215341,0.230713,0.250304,0.208238,0.218466,0.240882,0.222156,0.211012,0.206243,0.214481,0.233903,0.22809,0.239629,0.248708,0.221432,0.229694,0.234332,0.236211,0.236189
-23.977,0.29706,0.26763,0.268673,0.263578,0.264943,0.26636,0.239585,0.255073,0.276478,0.283041,0.25409,0.287413,0.267773,0.273357,0.231622,0.230691,0.236705,0.232047,0.237256,0.236015,0.251121,0.271602,0.23031,0.240533,0.264315,0.2391,0.239286,0.232404,0.238986,0.245933,0.252298,0.268499,0.274558,0.243115,0.253013,0.259466,0.255744,0.265806
-23.477,0.325445,0.297378,0.29131,0.282955,0.292263,0.29001,0.261683,0.277656,0.295809,0.301147,0.283981,0.312417,0.286957,0.300036,0.252629,0.253599,0.255117,0.251155,0.251678,0.254106,0.270891,0.292272,0.25006,0.260638,0.281561,0.255373,0.263106,0.258013,0.25756,0.257943,0.276985,0.293064,0.295839,0.263,0.274736,0.282278,0.268746,0.290662
-22.977,0.3523,0.327531,0.317339,0.306139,0.322575,0.320542,0.287442,0.304471,0.31674,0.321991,0.311347,0.340121,0.310693,0.329695,0.274428,0.275821,0.274146,0.271573,0.26961,0.274723,0.290606,0.315393,0.271009,0.280579,0.29825,0.275617,0.28716,0.284608,0.278157,0.275797,0.303337,0.319315,0.318871,0.284059,0.296015,0.304956,0.282494,0.315194
-22.477,0.373346,0.349513,0.338458,0.325512,0.346092,0.348542,0.30746,0.32696,0.334367,0.339964,0.329946,0.361386,0.331309,0.353288,0.289402,0.28868,0.290042,0.288431,0.286954,0.29166,0.3042,0.331822,0.286421,0.293653,0.309532,0.293186,0.304824,0.305815,0.295458,0.292536,0.323962,0.338999,0.337229,0.299908,0.310693,0.320229,0.293638,0.332439
-21.977,0.385067,0.360081,0.350479,0.338047,0.358334,0.367081,0.31721,0.339565,0.346092,0.351691,0.33841,0.371542,0.34452,0.366519,0.295161,0.292587,0.298794,0.298457,0.300258,0.301137,0.309228,0.337935,0.291855,0.297514,0.314518,0.304596,0.314238,0.317184,0.305771,0.306028,0.335749,0.349176,0.343187,0.307365,0.316671,0.325694,0.300622,0.339299
-21.477,0.387372,0.360558,0.35155,0.341572,0.357168,0.370839,0.315382,0.341298,0.350425,0.355163,0.338703,0.368307,0.348769,0.368451,0.291841,0.291794,0.298438,0.29792,0.306,0.302346,0.305781,0.333565,0.288491,0.292551,0.314064,0.308024,0.313936,0.316726,0.308382,0.311358,0.337236,0.350399,0.337828,0.30585,0.314604,0.322635,0.302166,0.336304
-20.977,0.377444,0.349432,0.339024,0.333157,0.342572,0.356526,0.303402,0.329396,0.342979,0.345644,0.333031,0.35005,0.339605,0.355587,0.28222,0.289621,0.288938,0.283591,0.300271,0.292546,0.294702,0.318823,0.276093,0.280964,0.305633,0.301231,0.301571,0.303197,0.299528,0.303928,0.32703,0.339571,0.322282,0.294229,0.303934,0.310289,0.294602,0.323349
-20.477,0.360926,0.33696,0.323573,0.322426,0.327985,0.338538,0.292003,0.315891,0.33035,0.332117,0.328894,0.330296,0.327374,0.336867,0.277558,0.293629,0.275716,0.263407,0.289068,0.279656,0.284311,0.305257,0.264403,0.272296,0.295794,0.291939,0.286355,0.28562,0.28702,0.291945,0.313308,0.325933,0.308859,0.280917,0.291927,0.296013,0.283959,0.309741
-19.977,0.343707,0.328628,0.31291,0.315068,0.321464,0.327429,0.286776,0.308533,0.318486,0.322526,0.328372,0.318283,0.32004,0.317654,0.280102,0.299576,0.263758,0.245966,0.278361,0.269668,0.279716,0.299046,0.259473,0.271288,0.289672,0.284296,0.274119,0.271305,0.276274,0.280963,0.302511,0.314204,0.305933,0.271508,0.282704,0.282982,0.275868,0.300587
-19.477,0.332532,0.32843,0.312236,0.315287,0.327113,0.328748,0.291308,0.311454,0.312817,0.321981,0.331402,0.319096,0.323598,0.304415,0.287566,0.302884,0.258529,0.240203,0.27403,0.267397,0.284627,0.30302,0.262836,0.278166,0.291203,0.28222,0.270216,0.266722,0.269976,0.276943,0.301041,0.308323,0.312689,0.268915,0.280249,0.275485,0.274617,0.298274
-18.977,0.33503,0.342137,0.324027,0.325353,0.343993,0.341965,0.307095,0.325918,0.318971,0.331248,0.33829,0.331904,0.340448,0.305885,0.29564,0.304338,0.264405,0.249159,0.28119,0.277253,0.300189,0.318182,0.273539,0.290344,0.302443,0.290063,0.279537,0.275619,0.271619,0.282982,0.312516,0.312996,0.325387,0.2744,0.287346,0.278505,0.28336,0.303722
-18.477,0.357698,0.373292,0.349166,0.348122,0.37096,0.366409,0.333386,0.351346,0.342201,0.351673,0.350116,0.355478,0.368544,0.328677,0.304831,0.310319,0.28379,0.271456,0.304261,0.302378,0.326204,0.344398,0.291076,0.307854,0.325207,0.311764,0.305266,0.300822,0.286207,0.300986,0.337322,0.332754,0.342242,0.288475,0.305122,0.29519,0.305382,0.318526
