Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,012_10months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,021_11months_DTI_antsBM,022_11months_DTI_antsBM,023_11months_DTI_antsBM,025_10months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.6662,0.15028,0.154831,0.191159,0.157822,0.147118,0.165663,-nan,0.15363,0.172164,0.153872,0.18136,0.15297,0.172164,0.15703,0.184996,0.16009,0.135379,0.181835,0.175859,0.147766,0.133904,0.170402,0.15766,0.137519,0.175898,0.163348,0.17177,0.159755,0.13227
-20.1662,0.157486,0.182919,0.191963,0.157157,-nan,0.185892,-nan,0.155251,0.174597,0.162451,0.19043,0.178439,0.176457,0.158131,0.213196,-nan,0.140828,0.209862,0.188101,0.151856,0.137972,0.170225,0.157429,0.144101,0.182329,0.169883,0.173681,0.159056,0.137727
-19.6662,0.163986,0.19659,0.191232,0.155884,-nan,0.197206,-nan,0.159664,0.173977,0.167636,0.195278,0.188605,0.179839,0.157847,0.223786,-nan,0.146406,0.216193,0.197896,0.154005,0.141818,0.158434,0.155464,0.148715,0.183895,-nan,0.173981,0.156358,0.143023
-19.1662,-nan,0.191052,0.193023,0.155476,-nan,0.191775,-nan,0.165118,0.174444,0.17397,0.196777,-nan,0.182512,0.158869,0.217668,-nan,-nan,0.203367,0.202349,0.156344,0.147206,-nan,0.155073,0.150672,0.182356,-nan,0.175058,0.160378,0.147112
-18.6662,-nan,0.178279,0.195419,0.155367,-nan,0.181837,-nan,0.16918,0.174072,0.173831,0.192843,-nan,0.180891,0.159487,0.2075,-nan,-nan,0.188028,0.202483,0.157388,0.149735,-nan,0.152485,0.152056,0.180328,-nan,0.173483,0.167359,0.149035
-18.1662,-nan,0.169916,0.201693,0.161322,-nan,0.180815,-nan,0.177227,0.178295,0.17781,0.192659,-nan,0.181776,0.164519,0.197866,-nan,-nan,0.18375,0.204054,0.16327,0.15381,-nan,0.156079,0.155371,0.180673,-nan,0.177417,0.17018,0.15273
-17.6662,-nan,0.166404,0.20881,0.17051,-nan,0.185371,-nan,0.187068,0.184704,0.185185,0.19513,-nan,0.184644,0.171795,0.19291,0.188813,-nan,0.18727,0.20698,0.172152,0.160003,-nan,0.163271,0.159599,0.182462,-nan,0.186826,0.17264,0.157128
-17.1662,0.194178,0.16709,0.215273,0.18065,-nan,0.192765,-nan,0.196743,0.191143,0.193374,0.198734,-nan,0.188398,0.179784,0.191736,0.183779,0.173026,0.19604,0.210413,0.182149,0.166326,-nan,0.171472,0.163802,0.185085,0.177395,0.199324,0.175648,0.161477
-16.6662,0.19933,0.170029,0.221206,0.190549,0.17981,0.199201,-nan,0.205653,0.196747,0.202704,0.203371,0.189018,0.192722,0.187746,0.192714,0.184242,0.178464,0.206663,0.213948,0.192928,0.172625,-nan,0.179957,0.167247,0.187652,0.177581,0.214193,0.179774,0.165771
-16.1662,0.20696,0.173084,0.225895,0.196925,0.182659,0.198666,0.174875,0.210569,0.199053,0.20894,0.206378,0.19284,0.195557,0.193407,0.194666,0.187583,0.18522,0.213482,0.215454,0.201434,0.176907,0.177469,0.184779,0.169158,0.188839,0.17835,0.226203,0.185885,0.168734
